               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.06333,             0.04175,            0.010906,             0.58817,             0.17854,            0.092317,             0.02011,            0.053835,            0.022747,           0.0075807,              0.0701,           0.0033222,           0.0033222
                   1,            0.045863,            0.030336,           0.0080188,              0.8857,             0.39563,             0.41353,             0.19322,            0.037872,            0.024804,           0.0074175,            0.039441,           0.0059967,           0.0059967
                   2,            0.040234,            0.027747,           0.0075939,             0.23596,             0.78937,             0.39841,             0.19441,            0.035356,            0.023263,           0.0072136,           0.0081222,           0.0080111,           0.0080111
                   3,            0.033268,            0.025574,           0.0072327,             0.44109,             0.72104,             0.46775,             0.22043,            0.026782,            0.021357,           0.0070152,             0.00703,             0.00703,             0.00703
                   4,            0.029647,            0.023654,           0.0077194,             0.45649,             0.92813,             0.56951,             0.30494,            0.023371,             0.02271,           0.0068145,             0.00703,             0.00703,             0.00703
                   5,            0.024807,            0.022565,           0.0072326,             0.46847,             0.88396,             0.56738,              0.3571,            0.020192,            0.020825,           0.0067071,             0.00604,             0.00604,             0.00604
                   6,             0.02207,            0.021389,           0.0071284,             0.46597,             0.93542,             0.57316,             0.29937,            0.019968,            0.024416,           0.0066443,             0.00505,             0.00505,             0.00505
                   7,            0.019616,            0.020702,           0.0070384,             0.48803,             0.89771,             0.57722,             0.36978,            0.016457,            0.020606,            0.006608,             0.00406,             0.00406,             0.00406
                   8,            0.017793,            0.019555,           0.0070944,              0.4892,             0.92958,             0.59582,             0.31295,            0.019123,            0.023493,            0.006569,             0.00307,             0.00307,             0.00307
                   9,            0.015906,            0.019128,           0.0066616,             0.49526,             0.92771,              0.5904,             0.36112,            0.015369,            0.021766,           0.0066225,             0.00208,             0.00208,             0.00208
