,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,3.0,3.0,-3.9331062,-5.08193,-0.22052208,7.8769364
1,3.0,3.0,-3.5629559,-4.532613,-0.10496855,6.9988036
2,2.0,2.0,-3.3568835,0.85697454,8.494531,-1.8152437
3,0.0,0.0,7.9034424,4.662192,-6.3767614,-2.9751165
4,2.0,2.0,-3.6967356,0.3780821,9.607119,-1.4273919
5,2.0,2.0,-3.6381114,-0.0050286194,9.614083,-1.108369
6,0.0,0.0,14.1589365,4.481941,-9.207881,-5.031106
7,0.0,0.0,15.579188,5.2128115,-10.244283,-5.5675845
8,2.0,2.0,-3.6447766,0.26770684,9.686763,-1.4633892
9,2.0,2.0,-3.932717,0.11660831,10.441535,-1.4291718
10,0.0,0.0,13.172284,4.2946496,-8.632294,-4.653483
11,1.0,1.0,2.2183537,7.9201627,-3.165608,-5.4622684
12,1.0,1.0,2.292901,8.649839,-3.6272402,-5.9689593
13,0.0,0.0,12.800254,4.333391,-8.411199,-4.607691
14,1.0,1.0,1.8055106,9.257467,-3.0306873,-6.5153403
15,1.0,1.0,2.5331721,9.351308,-4.0353527,-6.4275517
16,0.0,0.0,15.197997,4.778754,-9.841357,-5.449374
17,2.0,2.0,-3.6733336,-0.1105261,9.665572,-0.98901105
18,2.0,2.0,-3.800852,0.30888492,9.974153,-1.4459305
19,2.0,2.0,-3.5307913,0.39166594,9.27098,-1.4319856
20,1.0,1.0,2.19343,8.558962,-3.471667,-5.9253154
21,2.0,2.0,-3.8679693,0.11582206,10.287597,-1.4028218
22,1.0,1.0,0.3862327,5.4065857,-0.6367649,-3.925026
23,2.0,2.0,-3.9046743,0.2519024,10.437587,-1.6109307
24,1.0,1.0,2.2694905,9.807676,-3.8183973,-6.817373
25,3.0,3.0,-3.8323798,-5.0015326,-0.31726244,7.7323155
26,0.0,0.0,13.408708,4.2901926,-8.768723,-4.763087
27,2.0,2.0,-3.7498028,-0.08923392,9.719218,-0.9642658
28,2.0,2.0,-3.3451152,0.043604597,8.91186,-1.104757
29,2.0,2.0,-3.9676034,0.26118916,10.456179,-1.5118804
30,2.0,2.0,-3.4931052,0.052367374,9.012194,-1.019119
31,0.0,0.0,13.751642,4.4468155,-8.993003,-4.8602495
32,1.0,1.0,1.6282579,8.625135,-2.8963995,-6.072043
33,3.0,3.0,-3.2656348,-4.1618896,-0.09849745,6.4094653
34,2.0,2.0,-3.9706562,0.06264876,10.415284,-1.3047601
35,2.0,2.0,-3.975629,0.32247543,10.499833,-1.5839986
36,2.0,2.0,-3.799143,-0.048420325,9.8494,-1.0604786
37,3.0,3.0,-3.9564764,-5.157525,-0.29540017,7.989981
38,3.0,3.0,-3.890325,-5.1025696,-0.3521631,7.905209
39,3.0,3.0,-3.982602,-5.0130496,-0.010104582,7.762873
40,2.0,2.0,-3.8561442,0.041237578,10.217439,-1.274585
41,1.0,1.0,2.3889031,8.470806,-3.3061883,-5.885711
42,3.0,3.0,-3.8062093,-4.9896584,-0.32688025,7.7216363
43,0.0,0.0,7.3123913,3.8316724,-5.60361,-2.7214172
44,2.0,2.0,-3.1535668,0.52724063,7.992208,-1.4250754
45,0.0,0.0,10.245448,3.4166367,-6.7070436,-3.6618075
46,3.0,3.0,-3.5860999,-4.5228434,-0.023068652,6.9823575
47,0.0,0.0,15.365121,5.1445503,-10.092939,-5.5031915
48,1.0,1.0,1.9827191,9.559176,-3.4094985,-6.695474
49,2.0,2.0,-3.1623132,0.70515895,8.168974,-1.5892072
50,3.0,3.0,-3.791515,-4.8932476,-0.20154336,7.582852
51,2.0,2.0,-3.7717028,0.6301402,9.828943,-1.7831888
52,1.0,1.0,2.3325295,9.52623,-3.5878055,-6.6263947
53,2.0,2.0,-3.7675545,-0.24495293,9.7906275,-0.7805724
54,3.0,3.0,-3.8770154,-5.0180664,-0.2236009,7.761407
55,3.0,3.0,-3.7939146,-4.8567524,-0.14628819,7.5264773
56,2.0,2.0,-4.0214825,0.19717805,10.549617,-1.3853083
57,2.0,2.0,-3.924092,-0.036015436,10.211715,-1.1433159
58,0.0,0.0,16.149385,5.238424,-10.518724,-5.785476
59,2.0,2.0,-3.7177827,0.008886264,9.82228,-1.1464841
60,3.0,3.0,-3.9564576,-5.2279515,-0.4177514,8.097951
61,2.0,2.0,-2.9090521,0.6857066,7.2385464,-1.4633946
62,1.0,1.0,1.1579652,8.45233,-2.3195465,-6.0400496
63,3.0,3.0,-3.8521852,-4.940527,-0.1550166,7.646832
64,2.0,2.0,-3.6613247,-0.23423411,9.341767,-0.704249
