,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,15.944349,4.5672364,-4.4427814,-0.6568696
1,2.0,2.0,-3.0223644,-1.7016041,12.910603,2.7634704
2,2.0,2.0,-3.518873,-1.0525178,12.831497,2.320254
3,0.0,0.0,18.485931,5.328895,-5.1604447,-0.76717705
4,2.0,2.0,-4.719656,-1.8443635,17.05914,3.402777
5,2.0,2.0,-5.1111035,-2.290706,19.007404,3.9442542
6,3.0,2.0,-3.611789,-2.615565,3.0001783,7.352872
7,0.0,0.0,23.19328,6.143025,-6.4197187,-0.93016714
8,1.0,1.0,3.581874,19.040462,1.8866097,-7.3117547
9,0.0,0.0,16.690535,4.8779616,-4.6519003,-0.71748227
10,1.0,1.0,4.261638,17.788088,1.2990669,-6.5707483
11,1.0,1.0,1.5119772,14.511495,2.2170017,-6.022304
12,2.0,2.0,-4.0928164,-1.5816565,15.85215,2.8234687
13,1.0,1.0,-0.360146,9.764128,2.3526726,-4.355854
14,2.0,2.0,-4.7917013,-2.3256018,17.68415,4.06503
15,3.0,3.0,-3.8819988,-2.76982,3.1175244,7.8259954
16,2.0,2.0,-2.4648156,-0.4046562,8.900971,1.3991545
17,1.0,1.0,3.1207674,20.089079,2.310392,-7.8924108
18,3.0,3.0,-7.683887,-5.2584286,3.7885213,16.257088
19,2.0,2.0,-4.144829,-0.93484306,14.260506,2.3557372
20,2.0,2.0,-4.91217,-1.7799428,17.2578,3.4874914
21,3.0,3.0,-6.7949896,-4.7835803,3.2065225,15.005309
22,3.0,3.0,-3.0486836,-2.2627952,2.792437,6.2905703
23,1.0,1.0,1.7693126,15.541224,2.1496084,-6.281485
24,0.0,0.0,11.276975,3.857015,-3.1118107,-0.56324834
25,0.0,0.0,20.667873,5.635962,-5.725569,-0.85293263
26,1.0,1.0,2.2778037,15.440582,1.9490557,-6.151712
27,2.0,2.0,-4.5851064,-1.8887482,16.729053,3.4451501
28,0.0,0.0,19.523426,5.088738,-5.4587846,-0.70055073
29,2.0,2.0,-3.006873,-2.1365683,12.648622,3.3218224
30,2.0,2.0,-2.9674451,-1.8959405,12.008461,3.0644906
31,2.0,2.0,-4.195063,-2.2037802,16.897522,3.5681798
32,1.0,1.0,2.6971889,20.497114,2.5711899,-8.177716
33,0.0,0.0,19.816956,5.770657,-5.475079,-0.8670446
34,2.0,2.0,-3.3070285,-1.9814687,13.694555,3.225194
35,2.0,2.0,-3.6724613,-2.0012584,14.993881,3.2856507
36,3.0,3.0,-5.513324,-3.791568,2.8405414,11.869523
37,3.0,3.0,-9.681423,-6.7212996,4.501974,21.337996
38,3.0,3.0,-6.912069,-4.7428718,3.4580512,14.814674
39,1.0,1.0,2.1614995,13.493772,1.6810621,-5.3915305
40,2.0,2.0,-4.4375973,-2.3191164,17.81728,3.728727
41,2.0,2.0,-3.8071537,-1.9562428,15.362023,3.1527414
42,0.0,0.0,19.451035,5.435472,-5.3930583,-0.81845134
43,3.0,3.0,-6.5978804,-4.5067935,3.395043,14.042461
44,2.0,2.0,-4.368766,-1.4834106,15.25702,3.1102479
