               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.073735,            0.040876,            0.017271,            0.004426,              0.3225,            0.048898,           0.0094171,            0.052359,            0.025914,            0.015116,              0.0706,           0.0032667,           0.0032667
                   1,            0.054044,            0.022176,            0.014381,             0.20104,             0.41167,             0.36472,              0.1269,            0.049711,            0.011316,             0.01409,            0.040578,           0.0065782,           0.0065782
                   2,            0.051685,            0.014587,            0.013639,             0.14778,               0.405,             0.16226,            0.038974,            0.051999,             0.01016,            0.013572,            0.010534,           0.0098678,           0.0098678
                   3,            0.044213,            0.013295,            0.012753,             0.30109,             0.67333,             0.38309,             0.11666,             0.03934,            0.010125,            0.012606,            0.009901,            0.009901,            0.009901
                   4,             0.03908,            0.012135,            0.011386,             0.45512,             0.82678,             0.56226,              0.2032,            0.041478,           0.0094802,            0.010207,            0.009901,            0.009901,            0.009901
                   5,             0.03536,            0.011473,            0.009432,             0.46799,             0.67116,             0.48849,             0.12564,            0.045717,            0.009477,           0.0084111,            0.009868,            0.009868,            0.009868
                   6,            0.033059,            0.011539,           0.0067838,              0.7313,              0.9425,             0.74602,             0.36781,            0.027003,           0.0085678,           0.0033537,            0.009835,            0.009835,            0.009835
                   7,            0.030699,            0.010663,           0.0044463,             0.75403,             0.84246,             0.81748,             0.36255,            0.032918,           0.0085168,           0.0023216,            0.009802,            0.009802,            0.009802
                   8,            0.030358,            0.010174,            0.003852,               0.736,             0.84526,             0.80574,             0.22738,            0.030099,           0.0092153,           0.0022037,            0.009769,            0.009769,            0.009769
                   9,            0.028792,           0.0096653,           0.0029639,             0.93466,             0.90787,             0.92082,             0.41856,            0.026311,           0.0082636,           0.0016188,            0.009736,            0.009736,            0.009736
                  10,            0.027457,           0.0096521,           0.0022587,             0.86578,             0.87917,             0.89118,             0.47212,            0.026241,           0.0078896,           0.0013669,            0.009703,            0.009703,            0.009703
                  11,            0.026625,           0.0094508,           0.0020214,             0.99702,                0.97,             0.97148,             0.65624,            0.026076,           0.0066091,           0.0011997,             0.00967,             0.00967,             0.00967
                  12,            0.025409,           0.0094391,           0.0022151,             0.99786,              0.9699,             0.97083,             0.63801,             0.01996,           0.0066216,           0.0013733,            0.009637,            0.009637,            0.009637
                  13,            0.024758,           0.0093132,           0.0026371,             0.90588,             0.94333,              0.9274,             0.59463,            0.022813,            0.007341,           0.0011329,            0.009604,            0.009604,            0.009604
