               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.080702,            0.051731,             0.01382,            0.039653,               0.208,            0.022943,             0.00472,             0.06299,            0.028554,            0.010135,              0.0706,           0.0032667,           0.0032667
                   1,            0.062112,            0.032598,           0.0084264,            0.093675,              0.3105,            0.070894,            0.013209,             0.06031,            0.025631,           0.0089109,            0.040578,           0.0065782,           0.0065782
                   2,             0.05635,            0.032443,           0.0079698,             0.61123,               0.298,              0.1207,            0.042051,            0.051375,            0.025401,           0.0086182,            0.010534,           0.0098678,           0.0098678
                   3,            0.051253,            0.032196,           0.0077469,             0.69965,               0.328,             0.24468,            0.093099,            0.046995,            0.025573,           0.0085371,            0.009901,            0.009901,            0.009901
                   4,            0.043161,            0.032588,           0.0078776,              0.7034,             0.33425,             0.40053,             0.15234,            0.041162,            0.027516,           0.0082066,            0.009901,            0.009901,            0.009901
                   5,            0.039232,            0.029336,           0.0076348,             0.47247,             0.54275,              0.4188,             0.15668,            0.041761,            0.027317,            0.007947,            0.009868,            0.009868,            0.009868
                   6,            0.034487,            0.028042,           0.0069958,             0.74337,             0.39575,             0.43659,             0.22235,            0.033242,            0.027427,           0.0078862,            0.009835,            0.009835,            0.009835
                   7,            0.033204,             0.02662,           0.0071804,             0.22502,             0.63425,             0.35102,             0.13238,             0.04494,            0.026871,           0.0079099,            0.009802,            0.009802,            0.009802
                   8,            0.031857,            0.026291,           0.0069907,             0.15784,              0.5365,             0.27375,             0.10302,            0.043873,            0.035784,           0.0080444,            0.009769,            0.009769,            0.009769
                   9,            0.031552,            0.026037,           0.0072052,             0.42287,             0.75675,             0.58436,             0.27818,            0.034041,            0.031772,           0.0078524,            0.009736,            0.009736,            0.009736
                  10,            0.029527,             0.02579,           0.0069686,             0.94956,              0.4065,             0.53297,             0.18998,            0.036051,            0.032178,           0.0078454,            0.009703,            0.009703,            0.009703
                  11,            0.028997,            0.025314,           0.0070857,             0.80779,             0.38675,             0.52578,             0.28293,            0.039948,            0.028029,           0.0076052,             0.00967,             0.00967,             0.00967
                  12,            0.028404,            0.025581,           0.0068041,              0.9287,                0.39,             0.50949,             0.19465,            0.042318,            0.031468,           0.0077059,            0.009637,            0.009637,            0.009637
                  13,            0.026323,            0.024202,           0.0066068,             0.78119,              0.2525,             0.32373,              0.1079,            0.037782,            0.033968,           0.0075176,            0.009604,            0.009604,            0.009604
                  14,            0.026593,              0.0242,           0.0060195,             0.17022,               0.582,             0.23649,            0.073479,            0.036089,            0.035522,           0.0072135,            0.009571,            0.009571,            0.009571
                  15,            0.026372,            0.024832,           0.0055524,             0.84414,              0.6825,             0.79664,              0.3963,            0.038583,            0.026987,           0.0057603,            0.009538,            0.009538,            0.009538
                  16,            0.025262,            0.024255,           0.0046202,             0.65353,             0.51954,              0.5261,             0.20714,            0.036858,            0.035268,           0.0048056,            0.009505,            0.009505,            0.009505
                  17,             0.02633,            0.024021,           0.0040544,             0.66074,             0.61521,             0.54866,              0.2253,            0.039012,             0.03199,           0.0038631,            0.009472,            0.009472,            0.009472
                  18,            0.025258,            0.024007,           0.0037818,             0.72616,             0.71475,             0.69397,             0.23923,            0.035759,            0.030994,           0.0034974,            0.009439,            0.009439,            0.009439
