,Pred,Real
0,65.10912,64.0
1,71.97788,73.0
2,66.94476,69.0
3,69.4803,69.0
4,70.88837,72.0
5,69.77505,74.0
6,67.66296,68.0
7,69.72404,69.0
8,70.92377,71.0
9,68.656975,71.0
10,71.67433,72.0
11,64.81567,64.0
12,67.704056,67.0
13,68.8421,68.0
14,64.78222,67.0
15,65.689255,66.0
16,64.61731,65.0
17,73.32208,74.0
18,69.90491,71.0
19,68.56769,69.0
20,64.63841,65.0
21,67.17707,68.0
22,70.16478,70.0
23,74.51004,74.0
24,67.09422,68.0
25,68.848015,69.0
26,64.6967,64.0
27,73.525925,74.0
28,66.15711,66.0
29,64.26836,64.0
30,64.781075,65.0
31,67.401855,67.0
32,67.00148,68.0
33,67.7976,69.0
34,69.14042,69.0
35,71.30363,71.0
36,71.44988,71.0
37,69.9508,70.0
38,73.44895,73.0
39,68.272255,67.0
40,72.04874,72.0
41,66.980194,67.0
42,73.16955,73.0
43,73.444855,74.0
44,66.304756,65.0
45,64.56654,65.0
46,72.85955,74.0
47,68.99135,67.0
48,66.13602,65.0
49,71.98255,74.0
50,72.24292,73.0
51,65.28627,65.0
52,64.51453,64.0
53,71.972374,72.0
54,68.75787,70.0
55,63.129536,65.0
56,66.37591,69.0
57,70.55138,70.0
58,66.33354,65.0
59,65.31463,67.0
60,68.27804,70.0
61,73.75264,74.0
62,73.82032,73.0
63,74.30336,74.0
64,71.72543,72.0
65,68.91416,69.0
66,68.70525,68.0
67,68.6551,68.0
68,66.0555,65.0
69,70.31634,70.0
70,65.02631,65.0
71,68.30633,68.0
72,74.480896,74.0
73,67.84138,69.0
74,73.95406,74.0
75,64.788704,64.0
76,69.567635,70.0
77,71.82486,71.0
78,73.08222,74.0
79,70.86687,70.0
80,71.11708,72.0
81,71.758606,72.0
82,73.23313,73.0
83,72.55876,72.0
84,64.96604,65.0
85,69.738434,70.0
86,70.57742,70.0
87,65.06945,64.0
88,72.79706,74.0
89,73.153984,74.0
90,71.03616,71.0
91,65.82523,66.0
92,67.07904,67.0
93,70.318535,72.0
94,65.032845,64.0
95,65.38711,66.0
96,67.70124,68.0
97,70.98828,72.0
98,66.502075,68.0
99,70.12758,69.0
100,67.049,68.0
101,69.550964,70.0
102,66.81282,65.0
103,66.782364,67.0
104,66.062325,66.0
105,72.276665,72.0
106,70.8915,73.0
107,65.39288,65.0
108,68.74591,67.0
109,63.522488,64.0
110,70.97328,71.0
111,72.40909,73.0
112,67.53288,69.0
113,69.33008,70.0
114,68.49454,69.0
115,65.29576,65.0
116,69.3304,70.0
117,71.292786,71.0
118,71.06346,71.0
119,67.38862,69.0
120,66.622444,66.0
121,70.67526,71.0
122,73.88049,74.0
123,62.98874,64.0
124,66.980995,67.0
125,68.7411,69.0
126,64.618965,64.0
127,67.375275,68.0
128,66.54627,67.0
129,65.37404,64.0
130,66.73321,67.0
131,71.27181,71.0
132,71.53231,73.0
133,73.59638,74.0
134,63.87925,64.0
135,66.69838,64.0
136,69.29397,70.0
137,65.49033,65.0
138,64.12882,64.0
139,68.61004,70.0
140,71.09519,73.0
141,63.231907,65.0
142,66.387344,67.0
143,68.67396,69.0
144,66.78387,66.0
145,68.759705,69.0
146,64.88571,65.0
147,68.82587,66.0
148,73.76862,74.0
149,71.79728,70.0
150,74.44004,74.0
151,72.37535,73.0
152,67.01249,65.0
153,72.67253,73.0
154,65.19455,65.0
155,72.546165,73.0
156,71.18813,74.0
157,73.94331,74.0
158,65.0222,66.0
159,66.682755,67.0
160,72.73052,71.0
161,74.24487,74.0
162,65.872375,66.0
163,72.91763,73.0
164,67.6294,67.0
165,67.749,68.0
166,65.146095,64.0
167,64.44542,65.0
168,67.869675,68.0
169,68.02388,67.0
170,64.456436,65.0
171,68.22348,71.0
172,66.28711,67.0
173,72.45326,73.0
174,67.71592,68.0
175,69.49268,69.0
176,68.23404,67.0
177,68.462776,68.0
178,68.785675,69.0
179,66.315575,66.0
180,73.478264,74.0
181,74.09707,74.0
182,68.64926,68.0
183,70.88075,71.0
184,68.55186,69.0
185,68.782555,70.0
186,68.44107,69.0
