               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.061951,            0.042049,             0.01114,             0.64978,             0.29271,             0.24135,            0.080836,            0.051214,            0.023768,           0.0083075,              0.0701,           0.0033222,           0.0033222
                   1,            0.045684,            0.029933,           0.0079466,              0.7889,             0.34043,              0.3386,            0.094817,            0.037653,            0.024884,           0.0078465,            0.039441,           0.0059967,           0.0059967
                   2,             0.04066,            0.027589,           0.0074324,             0.36303,             0.67583,             0.59205,              0.2015,            0.038492,            0.022611,            0.007643,           0.0081222,           0.0080111,           0.0080111
                   3,             0.03329,            0.025501,            0.007493,             0.51778,             0.69917,             0.54212,             0.27986,            0.022513,            0.020474,           0.0072884,             0.00703,             0.00703,             0.00703
                   4,            0.029446,            0.024064,           0.0071869,             0.61779,             0.73167,             0.71798,             0.34307,            0.026389,            0.022592,           0.0070741,             0.00703,             0.00703,             0.00703
                   5,            0.024879,            0.022827,           0.0068144,               0.559,             0.76958,             0.69984,             0.33272,            0.022401,            0.021625,            0.006654,             0.00604,             0.00604,             0.00604
                   6,            0.021673,            0.021125,           0.0063605,             0.58358,             0.75854,             0.72731,             0.34709,            0.020548,            0.023527,           0.0068481,             0.00505,             0.00505,             0.00505
                   7,            0.019823,            0.020635,           0.0059022,             0.65071,             0.71708,             0.72198,             0.28822,            0.023715,            0.026775,           0.0064046,             0.00406,             0.00406,             0.00406
                   8,            0.017701,            0.019716,           0.0054547,             0.72242,             0.69453,             0.72449,             0.33414,            0.020145,            0.025311,           0.0057375,             0.00307,             0.00307,             0.00307
                   9,            0.015656,            0.019079,           0.0049534,             0.76425,             0.67542,             0.73461,             0.33814,            0.021083,            0.025973,            0.005431,             0.00208,             0.00208,             0.00208
