,Pred,Real
0,63.702053,64.0
1,70.72323,73.0
2,69.699455,69.0
3,68.60306,69.0
4,72.09227,72.0
5,71.25991,74.0
6,68.37495,68.0
7,69.50207,69.0
8,69.844696,71.0
9,69.96481,71.0
10,71.18128,72.0
11,64.52979,64.0
12,67.02049,67.0
13,69.930984,68.0
14,60.636234,67.0
15,64.87971,66.0
16,66.459404,65.0
17,72.961525,74.0
18,70.809,71.0
19,69.40696,69.0
20,65.498604,65.0
21,67.58467,68.0
22,70.01059,70.0
23,72.77264,74.0
24,66.73683,68.0
25,67.323044,69.0
26,63.105656,64.0
27,72.589516,74.0
28,66.3388,66.0
29,63.847263,64.0
30,64.83421,65.0
31,67.12861,67.0
32,68.00833,68.0
33,69.091354,69.0
34,68.70873,69.0
35,70.002266,71.0
36,71.06107,71.0
37,70.0336,70.0
38,72.1605,73.0
39,67.64437,67.0
40,71.285194,72.0
41,65.44472,67.0
42,71.80205,73.0
43,72.50339,74.0
44,65.72814,65.0
45,65.02276,65.0
46,72.47524,74.0
47,67.61024,67.0
48,65.02058,65.0
49,71.12072,74.0
50,71.55759,73.0
51,64.331665,65.0
52,63.924175,64.0
53,70.672966,72.0
54,68.3373,70.0
55,64.2865,65.0
56,66.25419,69.0
57,70.61394,70.0
58,66.20959,65.0
59,67.49634,67.0
60,67.449974,70.0
61,74.87873,74.0
62,72.734184,73.0
63,73.089455,74.0
64,71.443214,72.0
65,69.07812,69.0
66,67.83102,68.0
67,68.06651,68.0
68,65.16602,65.0
69,69.832245,70.0
70,64.64394,65.0
71,67.47237,68.0
72,74.049515,74.0
73,68.94058,69.0
74,73.29639,74.0
75,63.16353,64.0
76,69.886444,70.0
77,70.58167,71.0
78,73.83943,74.0
79,70.320465,70.0
80,71.19919,72.0
81,71.90403,72.0
82,73.68942,73.0
83,72.773026,72.0
84,65.33347,65.0
85,69.370186,70.0
86,70.51301,70.0
87,63.60713,64.0
88,73.59489,74.0
89,73.1469,74.0
90,70.740654,71.0
91,65.70317,66.0
92,67.08071,67.0
93,71.36323,72.0
94,64.71663,64.0
95,64.959915,66.0
96,66.41708,68.0
97,69.49193,72.0
98,65.60273,68.0
99,70.06611,69.0
100,68.10533,68.0
101,70.36013,70.0
102,63.529453,65.0
103,66.419815,67.0
104,67.162224,66.0
105,71.070786,72.0
106,71.69577,73.0
107,64.832596,65.0
108,67.89668,67.0
109,63.067448,64.0
110,71.06822,71.0
111,72.34052,73.0
112,67.0378,69.0
113,69.329475,70.0
114,68.3056,69.0
115,63.28581,65.0
116,69.61288,70.0
117,70.64042,71.0
118,70.701744,71.0
119,67.637375,69.0
120,66.01187,66.0
121,70.85167,71.0
122,73.97474,74.0
123,64.454216,64.0
124,66.44963,67.0
125,69.19888,69.0
126,64.16489,64.0
127,68.419785,68.0
128,66.46215,67.0
129,64.494,64.0
130,65.9991,67.0
131,72.44875,71.0
132,71.63921,73.0
133,71.97896,74.0
134,64.75615,64.0
135,66.58393,64.0
136,69.133896,70.0
137,64.34992,65.0
138,64.1874,64.0
139,69.25988,70.0
140,71.346375,73.0
141,64.87505,65.0
142,66.42988,67.0
143,67.55118,69.0
144,66.50677,66.0
145,68.4905,69.0
146,64.71203,65.0
147,67.96743,66.0
148,73.50147,74.0
149,69.232086,70.0
150,73.6278,74.0
151,71.81605,73.0
152,65.21813,65.0
153,72.797134,73.0
154,64.78754,65.0
155,72.09423,73.0
156,71.97237,74.0
157,72.94484,74.0
158,65.47392,66.0
159,65.15582,67.0
160,71.22952,71.0
161,71.96202,74.0
162,65.41486,66.0
163,72.21497,73.0
164,66.99563,67.0
165,67.7354,68.0
166,64.47796,64.0
167,64.74712,65.0
168,65.811966,68.0
169,67.938225,67.0
170,64.13735,65.0
171,69.39185,71.0
172,65.29283,67.0
173,71.39955,73.0
174,67.29115,68.0
175,69.35479,69.0
176,66.797585,67.0
177,68.12142,68.0
178,68.729904,69.0
179,66.09009,66.0
180,72.17033,74.0
181,73.30555,74.0
182,68.20095,68.0
183,71.525055,71.0
184,69.27259,69.0
185,70.02432,70.0
186,67.57983,69.0
187,70.49233,72.0
188,70.88964,71.0
189,71.84077,72.0
190,69.22226,70.0
191,72.86369,71.0
192,64.209656,66.0
193,70.94213,72.0
194,64.939514,65.0
195,66.364876,66.0
196,69.43076,70.0
197,69.228165,70.0
198,64.433464,64.0
199,64.56903,65.0
200,70.6726,70.0
201,66.79128,67.0
202,69.26405,70.0
203,71.6542,72.0
204,71.091415,72.0
205,70.479675,71.0
206,72.87867,73.0
207,66.930214,68.0
208,63.9808,64.0
209,70.67368,72.0
210,70.685814,70.0
211,65.43406,65.0
212,70.80685,72.0
213,73.669754,74.0
214,72.405426,74.0
215,69.32169,69.0
216,67.24289,67.0
217,72.45197,73.0
218,68.10076,68.0
219,65.046165,65.0
220,72.33576,73.0
221,67.84824,69.0
222,68.30925,69.0
223,70.453224,70.0
224,68.95357,70.0
225,73.00385,74.0
226,67.599396,68.0
227,71.45821,72.0
228,67.2752,69.0
229,65.27987,64.0
230,64.99147,65.0
231,66.09811,67.0
232,67.30425,67.0
233,72.283035,73.0
234,67.75619,68.0
235,65.56516,66.0
236,72.68015,73.0
237,72.30069,72.0
238,66.24796,68.0
239,68.650085,70.0
240,68.43933,67.0
241,68.302086,68.0
242,66.16538,68.0
243,71.71517,72.0
244,67.77255,68.0
245,71.26524,72.0
246,72.34067,73.0
247,66.07352,67.0
248,68.88761,69.0
249,66.16997,65.0
250,66.631935,67.0
251,71.830505,73.0
252,71.68689,73.0
253,64.937805,65.0
254,69.03366,70.0
255,66.81769,67.0
256,69.23017,70.0
257,69.04469,69.0
258,65.10894,66.0
259,64.58904,65.0
260,63.35026,64.0
261,73.75268,74.0
262,65.459,65.0
263,68.20451,71.0
264,67.53724,68.0
265,64.95453,71.0
266,71.74121,74.0
267,68.33927,68.0
268,66.567276,67.0
269,66.139366,65.0
270,68.03679,69.0
271,71.45432,72.0
272,71.3953,71.0
273,66.130455,65.0
274,71.90744,71.0
275,69.87554,71.0
276,72.593994,72.0
277,64.95164,66.0
278,71.26961,72.0
279,71.65604,72.0
280,72.786766,74.0
281,68.27405,67.0
282,69.87623,69.0
283,69.704704,71.0
284,65.62032,64.0
285,69.85517,71.0
286,63.293205,64.0
287,63.703373,65.0
288,68.94429,69.0
289,71.111465,72.0
290,64.64175,65.0
291,65.14112,64.0
292,67.5857,68.0
293,64.34603,65.0
294,71.215126,73.0
295,68.27733,69.0
296,64.893105,65.0
297,63.02186,64.0
298,68.00994,68.0
299,65.65436,65.0
300,64.51344,65.0
301,71.12272,71.0
302,72.92336,74.0
303,67.14242,67.0
304,67.603546,68.0
305,73.1466,74.0
306,68.95422,69.0
307,72.09648,73.0
308,66.624176,68.0
309,63.654488,66.0
310,69.40772,70.0
311,69.764404,69.0
312,71.026535,70.0
313,73.33131,74.0
314,63.878376,64.0
315,66.854805,67.0
316,72.75963,73.0
317,71.349045,72.0
318,63.95036,65.0
319,68.21442,69.0
320,72.07454,72.0
321,65.641846,66.0
322,65.79042,66.0
323,63.15966,64.0
324,64.75196,66.0
325,64.769455,65.0
326,68.522255,70.0
327,70.27196,70.0
328,72.39658,73.0
329,64.37839,64.0
330,67.96906,68.0
331,70.87056,72.0
332,64.59902,66.0
333,68.78186,68.0
334,64.70236,65.0
335,72.977806,74.0
336,64.937645,66.0
337,67.121735,68.0
338,71.3396,72.0
339,65.36692,64.0
340,67.91683,69.0
