,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,9.6685505,2.439137,-6.674591,-4.501271
1,2.0,2.0,-6.550403,-3.4651456,3.3344247,-2.4535913
2,2.0,2.0,-13.926004,-6.5534678,6.94789,-5.3344936
3,0.0,0.0,10.628916,2.5222225,-7.6136017,-4.7489038
4,2.0,2.0,-18.997726,-9.896237,8.776769,-5.8698215
5,2.0,2.0,-6.3517504,-0.36712193,3.9143076,-4.9043074
6,2.0,2.0,-3.8987865,-2.4439418,1.0839652,-0.2587086
7,0.0,0.0,11.813697,3.959679,-7.7250304,-6.240522
8,3.0,1.0,-3.0613136,-3.5196266,-0.14225614,1.7232494
9,0.0,0.0,11.625086,1.1868273,-8.968565,-3.7073095
10,1.0,1.0,3.7903633,8.502426,-1.3314519,-7.472576
11,1.0,1.0,4.9101725,7.848816,-1.3687581,-7.4044676
12,2.0,2.0,-16.12227,-8.256523,8.163612,-5.919725
13,1.0,1.0,2.2775252,6.0542827,-0.27930236,-5.880789
14,2.0,2.0,-5.5793595,-3.8674672,1.4867156,-0.13519298
15,3.0,3.0,-3.833417,-6.318468,-1.8797947,4.566109
16,2.0,2.0,-8.690313,-4.3875465,4.025354,-2.8911686
17,1.0,1.0,2.6812634,9.495026,-0.5546075,-8.566458
18,3.0,3.0,-6.1751833,-12.012334,-4.7125607,9.6859045
19,2.0,2.0,-9.763051,-3.8085325,5.472778,-4.9237585
20,2.0,2.0,-13.910789,-6.542987,7.502834,-5.9593277
21,3.0,3.0,0.24974194,-4.5449743,-3.772309,3.8808951
22,2.0,3.0,-5.0538454,-2.4869492,2.0385125,-1.4532325
23,1.0,1.0,2.048485,6.814277,-0.2989028,-6.389451
24,0.0,0.0,11.225271,2.1020155,-8.092663,-4.5546966
25,0.0,0.0,11.410201,3.4290395,-7.846506,-5.671134
26,0.0,1.0,8.254006,6.6858797,-4.218612,-6.924766
27,2.0,2.0,-14.974276,-6.5477448,7.647452,-6.182928
28,0.0,0.0,10.65532,3.0501163,-7.1994476,-5.2611804
29,2.0,2.0,-3.1609855,-1.4562318,1.3782526,-1.1488163
30,2.0,2.0,-2.5685902,-1.3488106,0.95246655,-0.67633516
31,2.0,2.0,-8.968309,-6.8885107,2.5281336,0.06560941
32,1.0,1.0,1.9808444,4.4953914,-0.5664625,-4.2236094
33,0.0,0.0,10.737848,2.8397768,-7.443851,-5.0585947
34,2.0,2.0,-12.539112,-7.782147,5.4399886,-2.9076927
35,3.0,2.0,-4.976288,-5.348509,0.35515356,2.0506718
36,3.0,3.0,-4.9945245,-7.498556,-1.7978837,5.101354
37,3.0,3.0,-3.0573182,-4.4967585,-1.0213084,2.973141
38,3.0,3.0,-4.2955103,-6.40994,-1.530621,4.397461
39,1.0,1.0,1.6696767,4.1723967,0.4900714,-5.051467
40,2.0,2.0,-6.580593,-4.017115,3.0333984,-1.7771462
41,2.0,2.0,-14.78163,-7.8872538,7.1559653,-4.880908
42,0.0,0.0,8.846672,4.3651705,-5.5264935,-5.7307534
43,3.0,3.0,-5.125247,-7.6019297,-1.660717,5.0515437
44,2.0,2.0,-19.11665,-9.764701,8.96913,-6.1715817
45,3.0,3.0,-4.284191,-6.643299,-1.7764139,4.7444553
46,1.0,1.0,2.516804,9.645165,-0.2912681,-8.907695
47,2.0,2.0,-7.6338987,-1.5054696,4.340636,-4.786725
48,2.0,2.0,-5.5836377,-4.4320827,1.5689533,0.15763725
49,2.0,2.0,-6.530145,-3.8517106,2.587292,-1.4388996
