               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.076049,            0.051633,            0.012994,             0.11735,             0.37725,             0.11193,            0.022351,            0.062826,            0.025227,           0.0090413,              0.0706,           0.0032667,           0.0032667
                   1,            0.059199,            0.032636,           0.0084166,              0.6259,             0.39425,             0.14597,             0.04421,             0.05636,            0.025346,           0.0084154,            0.040567,           0.0065673,           0.0065673
                   2,            0.059161,            0.029353,           0.0078951,            0.017583,             0.45875,            0.020615,           0.0052662,            0.066976,            0.018648,           0.0082269,            0.010502,            0.009835,            0.009835
                   3,            0.052554,            0.030737,           0.0084922,             0.66887,             0.41925,             0.17707,            0.056318,            0.048793,            0.032641,           0.0081824,           0.0098515,           0.0098515,           0.0098515
                   4,            0.040346,            0.029148,           0.0079352,             0.76419,               0.375,             0.37425,             0.16166,            0.038733,            0.023521,           0.0077266,           0.0098515,           0.0098515,           0.0098515
                   5,            0.036228,            0.028257,           0.0074306,             0.38295,                0.69,             0.53926,             0.29304,            0.034927,            0.020317,           0.0075256,            0.009802,            0.009802,            0.009802
                   6,            0.033565,            0.024683,           0.0074231,              0.3749,             0.78225,             0.68241,             0.33865,              0.0324,            0.018154,           0.0074201,           0.0097525,           0.0097525,           0.0097525
                   7,            0.031867,            0.023894,           0.0072898,             0.72439,              0.5855,              0.6258,             0.32001,            0.030822,            0.017946,           0.0073761,            0.009703,            0.009703,            0.009703
                   8,            0.030221,            0.022427,           0.0070184,             0.60153,             0.70525,             0.68245,             0.37646,            0.028062,            0.017381,           0.0071915,           0.0096535,           0.0096535,           0.0096535
                   9,            0.028692,            0.022109,           0.0070956,             0.59606,             0.73225,             0.69818,             0.37439,            0.025199,            0.017467,           0.0070805,            0.009604,            0.009604,            0.009604
