,Pred,Real
0,72.260765,72.0
1,69.00062,69.0
2,69.72891,69.0
3,73.911835,74.0
4,69.26025,69.0
5,69.47747,69.0
6,68.72258,68.0
7,65.22244,64.0
8,66.51387,67.0
9,73.85365,74.0
10,69.93383,70.0
11,65.65582,65.0
12,66.91329,67.0
13,69.86888,70.0
14,71.58394,71.0
15,68.07072,68.0
16,71.50639,72.0
17,72.02872,72.0
18,64.504906,65.0
19,70.00161,70.0
20,64.772385,65.0
21,65.598694,66.0
22,66.81827,67.0
23,66.34715,66.0
24,68.42371,68.0
25,68.81322,69.0
26,74.05563,73.0
27,68.48082,68.0
28,69.91076,70.0
29,73.41311,74.0
30,68.37789,68.0
31,67.26151,67.0
32,65.3272,65.0
33,71.07907,71.0
34,73.590904,74.0
35,69.20928,69.0
36,71.69225,72.0
37,65.85529,66.0
38,72.82418,73.0
39,65.56848,66.0
40,65.963646,66.0
41,71.766594,72.0
42,71.201996,71.0
43,69.305626,69.0
44,64.27893,64.0
45,70.5767,70.0
46,70.937195,71.0
47,73.35398,73.0
48,67.0188,67.0
49,65.88674,66.0
50,70.05663,70.0
51,71.79881,71.0
52,72.043564,72.0
53,67.2843,67.0
54,69.3065,69.0
55,71.5565,72.0
56,72.81484,73.0
57,68.07736,68.0
58,67.22854,67.0
59,73.6402,74.0
60,65.85505,65.0
61,73.69104,74.0
62,66.469986,66.0
63,71.298965,71.0
64,69.37754,69.0
65,72.49303,73.0
66,65.01624,65.0
67,64.26649,64.0
68,71.75247,72.0
69,64.630875,64.0
70,70.660576,70.0
71,72.95945,73.0
72,67.22398,67.0
73,67.9863,68.0
74,73.701225,74.0
75,66.67544,65.0
76,66.32808,66.0
77,64.52152,65.0
78,68.18907,68.0
79,73.94769,74.0
80,65.57352,65.0
81,72.025444,72.0
82,68.56721,68.0
83,73.40197,74.0
84,71.594734,72.0
85,73.45352,74.0
86,64.9406,65.0
87,67.75149,68.0
88,66.87164,67.0
89,69.614685,70.0
90,70.08969,70.0
91,65.137825,65.0
92,66.421906,67.0
93,72.79806,73.0
94,70.92445,71.0
95,73.55568,74.0
96,67.9115,68.0
97,66.36562,66.0
98,72.75388,73.0
99,69.590645,70.0
100,65.302124,65.0
101,65.84161,66.0
102,64.307945,64.0
103,67.04105,67.0
104,67.235985,67.0
105,71.70014,72.0
106,71.71437,72.0
107,65.43374,66.0
108,72.85697,73.0
109,64.09639,64.0
110,65.339516,65.0
111,71.17004,71.0
112,71.72555,72.0
113,68.22314,68.0
114,69.4361,69.0
115,71.301414,71.0
116,66.69278,66.0
117,70.55325,71.0
118,70.69803,71.0
119,67.13814,67.0
120,69.18457,69.0
121,67.74276,67.0
122,69.3796,69.0
123,64.752884,65.0
124,70.8568,71.0
125,66.28648,66.0
126,64.365906,64.0
127,65.83369,66.0
128,72.55249,73.0
129,73.89177,74.0
130,70.29756,70.0
131,72.886185,74.0
132,71.69809,72.0
133,72.33407,72.0
134,69.12364,69.0
135,73.33333,74.0
136,67.01734,67.0
137,66.87644,67.0
138,67.33195,67.0
139,65.016304,65.0
140,73.15233,73.0
141,64.7607,65.0
142,65.056114,64.0
143,72.45671,73.0
144,66.94873,67.0
145,72.33453,72.0
146,72.784,74.0
147,71.123245,72.0
148,64.26243,64.0
149,69.88695,70.0
150,68.27827,69.0
151,66.58734,66.0
152,67.7296,68.0
153,71.67486,72.0
154,66.252014,66.0
155,64.99517,65.0
156,72.68631,73.0
157,73.48178,74.0
158,69.14316,69.0
159,67.2021,67.0
160,73.50171,74.0
161,64.06232,64.0
162,64.34627,64.0
163,72.23529,73.0
164,64.21592,64.0
165,65.84141,65.0
166,66.631096,66.0
167,69.19537,69.0
168,73.62971,74.0
169,73.79631,74.0
170,67.106125,67.0
171,66.0465,66.0
172,70.22102,70.0
173,70.85984,71.0
174,68.880684,69.0
175,64.664635,64.0
176,69.18705,69.0
177,66.1285,66.0
178,69.57251,70.0
179,73.659805,74.0
180,73.16059,73.0
181,68.68049,69.0
182,68.22943,68.0
183,70.700554,70.0
184,67.17588,67.0
185,68.93586,69.0
186,68.845024,69.0
187,71.60175,72.0
188,70.76039,71.0
189,65.84468,65.0
190,64.85795,64.0
191,70.7437,71.0
192,65.06282,65.0
193,66.114685,66.0
194,69.99832,70.0
195,65.29982,65.0
196,68.786095,69.0
197,69.998405,70.0
198,70.03348,70.0
199,67.933945,68.0
200,65.399574,65.0
201,64.36311,64.0
202,72.60985,73.0
203,64.80054,65.0
204,67.50119,67.0
205,73.52787,74.0
206,68.954025,69.0
207,68.30977,68.0
208,67.51125,68.0
209,66.8436,66.0
210,66.23203,66.0
211,71.929214,72.0
212,65.823395,66.0
213,64.90571,65.0
214,67.02757,67.0
215,70.164024,70.0
216,73.12999,73.0
217,68.85794,69.0
218,73.82362,74.0
219,73.01977,73.0
220,70.474174,70.0
221,66.2692,66.0
222,72.536255,73.0
223,71.535324,71.0
224,70.76954,71.0
225,68.27635,68.0
226,74.13087,74.0
227,66.29904,66.0
228,69.05375,68.0
229,64.04605,64.0
230,72.08368,72.0
231,68.95846,69.0
232,71.3714,72.0
233,72.52308,73.0
234,72.2422,73.0
235,66.14874,66.0
236,65.799385,66.0
237,73.70626,74.0
238,71.384056,71.0
239,64.528244,64.0
240,70.30667,70.0
241,66.16024,66.0
242,65.962296,66.0
243,72.233086,72.0
244,70.21153,70.0
245,72.66276,73.0
246,73.21651,74.0
247,70.18837,70.0
248,70.92932,71.0
249,72.20361,72.0
250,74.10154,74.0
251,71.01609,71.0
252,71.76763,72.0
253,70.452774,71.0
254,70.0446,69.0
255,68.07414,68.0
