,Pred,Real
0,64.040474,64.0
1,71.94505,73.0
2,68.70435,69.0
3,68.928085,69.0
4,71.77512,72.0
5,71.030174,74.0
6,68.0924,68.0
7,69.996864,69.0
8,71.32953,71.0
9,69.842,71.0
10,71.834816,72.0
11,64.24012,64.0
12,67.07676,67.0
13,68.80272,68.0
14,65.28016,67.0
15,65.92421,66.0
16,65.40132,65.0
17,73.276115,74.0
18,70.736374,71.0
19,69.61821,69.0
20,64.140884,65.0
21,67.11248,68.0
22,70.343094,70.0
23,74.71511,74.0
24,66.83778,68.0
25,69.04541,69.0
26,63.886887,64.0
27,72.95113,74.0
28,66.4775,66.0
29,63.80973,64.0
30,65.26541,65.0
31,67.30237,67.0
32,67.62197,68.0
33,68.21079,69.0
34,69.008804,69.0
35,71.08587,71.0
36,70.96976,71.0
37,71.05852,70.0
38,73.02621,73.0
39,66.96032,67.0
40,71.78112,72.0
41,65.732666,67.0
42,72.9124,73.0
43,73.43109,74.0
44,66.111855,65.0
45,65.451126,65.0
46,72.84163,74.0
47,69.99534,67.0
48,65.70343,65.0
49,72.04995,74.0
50,72.418,73.0
51,63.54856,65.0
52,63.59001,64.0
53,71.6852,72.0
54,67.768715,70.0
55,63.04399,65.0
56,67.84015,69.0
57,69.76412,70.0
58,65.41732,65.0
59,66.47114,67.0
60,69.61538,70.0
61,74.224846,74.0
62,73.23781,73.0
63,73.79999,74.0
64,70.997086,72.0
65,69.183846,69.0
66,67.59524,68.0
67,68.07587,68.0
68,64.25047,65.0
69,69.46447,70.0
70,65.57391,65.0
71,68.5466,68.0
72,74.25544,74.0
73,68.16472,69.0
74,74.19276,74.0
75,64.42994,64.0
76,69.09,70.0
77,71.14508,71.0
78,73.874504,74.0
79,69.837074,70.0
80,71.14753,72.0
81,71.800285,72.0
82,73.16247,73.0
83,72.32142,72.0
84,65.2021,65.0
85,70.41637,70.0
86,70.07465,70.0
87,64.476166,64.0
88,72.583206,74.0
89,73.76662,74.0
90,71.198395,71.0
91,65.957886,66.0
92,66.90126,67.0
93,70.925285,72.0
94,64.72929,64.0
95,66.25733,66.0
96,67.05239,68.0
97,70.81082,72.0
98,68.01885,68.0
99,69.12726,69.0
100,68.713165,68.0
101,70.31676,70.0
102,64.522194,65.0
103,67.70534,67.0
104,66.811386,66.0
105,71.92262,72.0
106,71.634186,73.0
107,64.36697,65.0
108,68.02525,67.0
109,63.39157,64.0
110,70.95417,71.0
111,72.048386,73.0
112,68.362656,69.0
113,70.027664,70.0
114,70.081505,69.0
115,64.47801,65.0
116,69.73025,70.0
117,70.80307,71.0
118,70.71275,71.0
119,68.18187,69.0
120,65.963036,66.0
121,70.86317,71.0
122,73.47391,74.0
123,63.774273,64.0
124,66.82789,67.0
125,68.49129,69.0
126,64.34215,64.0
127,67.0485,68.0
128,65.85729,67.0
129,64.829636,64.0
130,67.10653,67.0
131,71.76842,71.0
132,72.263306,73.0
133,73.414,74.0
134,64.31169,64.0
135,62.90774,64.0
136,70.79496,70.0
137,65.31068,65.0
138,64.18017,64.0
139,68.11894,70.0
140,71.49426,73.0
141,63.333942,65.0
142,66.9406,67.0
143,67.94398,69.0
144,66.97919,66.0
145,68.176346,69.0
146,64.711,65.0
147,67.95887,66.0
148,74.75979,74.0
149,71.027565,70.0
150,73.303955,74.0
151,71.81278,73.0
152,64.078285,65.0
153,72.75911,73.0
154,66.404076,65.0
155,72.2795,73.0
156,71.393196,74.0
157,73.69658,74.0
158,66.59377,66.0
159,66.09391,67.0
160,72.11249,71.0
161,73.459625,74.0
162,65.752235,66.0
163,72.38452,73.0
164,67.361916,67.0
165,69.11109,68.0
166,64.51195,64.0
167,65.229454,65.0
168,67.182434,68.0
169,68.13834,67.0
170,64.82244,65.0
171,69.87465,71.0
172,65.27467,67.0
173,72.229675,73.0
174,67.78406,68.0
175,69.67891,69.0
176,67.3643,67.0
177,67.933235,68.0
178,67.33479,69.0
179,66.73053,66.0
180,72.58531,74.0
181,74.030235,74.0
182,67.79594,68.0
183,71.67982,71.0
184,68.53109,69.0
185,69.53052,70.0
186,69.34181,69.0
187,70.99945,72.0
188,70.63892,71.0
189,72.0663,72.0
190,68.78431,70.0
191,72.16842,71.0
192,66.24578,66.0
193,70.02648,72.0
194,64.88953,65.0
195,65.751724,66.0
196,68.567406,70.0
197,69.77956,70.0
198,64.76255,64.0
199,64.87039,65.0
200,70.728424,70.0
201,66.329926,67.0
202,71.13586,70.0
203,73.46762,72.0
204,71.607895,72.0
205,71.21726,71.0
206,72.91085,73.0
207,66.93403,68.0
208,64.35942,64.0
209,71.96648,72.0
210,71.093704,70.0
211,64.84332,65.0
212,71.33944,72.0
213,73.87599,74.0
214,73.495415,74.0
215,69.8695,69.0
216,66.689186,67.0
217,72.59752,73.0
218,68.41204,68.0
219,64.92583,65.0
220,72.37466,73.0
221,68.40278,69.0
222,68.928474,69.0
223,69.80018,70.0
224,69.88442,70.0
225,73.16564,74.0
226,69.23938,68.0
227,72.58268,72.0
228,69.14216,69.0
229,64.600945,64.0
230,65.25898,65.0
231,66.02431,67.0
232,67.20614,67.0
233,72.41003,73.0
234,68.18885,68.0
235,65.58416,66.0
236,73.46702,73.0
237,71.82453,72.0
238,66.99694,68.0
239,68.70075,70.0
240,65.72581,67.0
241,68.567535,68.0
242,67.583084,68.0
243,71.4361,72.0
244,68.87209,68.0
245,71.64588,72.0
246,72.65687,73.0
247,67.14798,67.0
248,68.827896,69.0
249,65.23739,65.0
250,66.9501,67.0
251,73.71721,73.0
252,72.63667,73.0
253,65.04252,65.0
254,70.416626,70.0
255,66.461205,67.0
256,69.90164,70.0
257,69.083176,69.0
258,65.51605,66.0
259,65.30096,65.0
260,64.28732,64.0
261,73.39519,74.0
262,64.48555,65.0
263,68.34608,71.0
264,67.512764,68.0
265,66.33127,71.0
266,72.56937,74.0
267,67.50853,68.0
268,67.10787,67.0
269,65.41062,65.0
270,69.46595,69.0
271,71.36033,72.0
272,71.142456,71.0
273,65.88468,65.0
274,71.94082,71.0
275,71.01647,71.0
276,72.4682,72.0
277,65.23384,66.0
278,70.68934,72.0
279,71.43653,72.0
280,72.327576,74.0
281,67.79583,67.0
282,68.56336,69.0
283,71.08974,71.0
284,65.24773,64.0
285,70.733925,71.0
286,64.0335,64.0
287,64.83977,65.0
288,68.81328,69.0
289,71.82008,72.0
290,65.53374,65.0
291,65.02772,64.0
292,67.496025,68.0
293,65.95374,65.0
294,72.67906,73.0
295,69.543076,69.0
296,65.160255,65.0
297,64.38641,64.0
298,68.34611,68.0
299,64.26465,65.0
300,66.10149,65.0
301,71.395134,71.0
302,72.41459,74.0
303,66.62571,67.0
304,68.10724,68.0
305,73.21001,74.0
306,69.05922,69.0
307,72.80423,73.0
308,66.183105,68.0
309,63.34354,66.0
310,68.73072,70.0
311,69.57075,69.0
312,70.67925,70.0
313,73.78617,74.0
314,64.76149,64.0
315,67.151215,67.0
316,72.81746,73.0
317,72.18646,72.0
318,65.35238,65.0
319,69.393715,69.0
320,71.79632,72.0
321,66.43313,66.0
322,65.51665,66.0
323,63.49042,64.0
324,64.79411,66.0
325,64.96114,65.0
326,68.85214,70.0
327,69.459305,70.0
328,72.28743,73.0
329,64.5352,64.0
330,67.26387,68.0
331,71.52373,72.0
332,65.59009,66.0
333,68.76199,68.0
334,64.982864,65.0
335,74.14326,74.0
336,66.05198,66.0
337,67.79568,68.0
338,71.533066,72.0
339,64.55437,64.0
340,69.10089,69.0
341,67.8765,67.0
342,63.2508,64.0
343,65.031586,65.0
344,69.09386,71.0
345,64.82235,65.0
346,71.79691,74.0
347,70.02497,70.0
348,68.3509,67.0
349,69.6608,70.0
350,70.22055,70.0
351,64.08176,64.0
352,65.85253,65.0
353,73.81713,74.0
354,68.51729,69.0
355,70.758804,70.0
356,65.70258,65.0
357,74.1705,74.0
358,64.29537,65.0
359,64.844345,64.0
360,65.41434,65.0
361,70.12208,71.0
362,72.6091,73.0
363,70.52925,71.0
364,69.04582,69.0
365,70.5492,71.0
366,72.942154,73.0
367,69.61515,70.0
368,66.98011,67.0
369,70.29075,70.0
370,71.94367,72.0
371,73.7368,74.0
372,70.92112,72.0
373,63.60553,64.0
374,68.16381,69.0
375,73.34368,74.0
376,73.18955,72.0
377,71.75729,71.0
378,65.70965,65.0
379,66.650154,66.0
380,68.34392,68.0
381,73.01531,73.0
382,73.754845,73.0
383,67.242905,67.0
384,65.89109,64.0
385,64.3679,65.0
386,72.40986,72.0
387,65.708275,66.0
388,71.6059,71.0
389,70.14319,71.0
390,74.29619,74.0
391,70.42552,72.0
392,65.88797,66.0
393,70.771225,70.0
394,74.33171,74.0
395,68.387596,69.0
396,64.80454,66.0
397,66.28585,66.0
398,67.01083,68.0
399,65.53024,65.0
400,73.274284,74.0
401,66.16739,67.0
402,74.321106,74.0
403,71.31967,71.0
404,70.35467,71.0
405,70.66336,72.0
406,72.00202,73.0
407,70.56877,70.0
408,68.11787,68.0
409,63.706512,65.0
410,68.98796,69.0
411,71.80547,74.0
412,72.03565,74.0
413,71.4193,72.0
414,67.45263,68.0
415,66.92346,67.0
416,68.373764,69.0
417,71.38133,72.0
418,68.03339,68.0
419,71.278755,72.0
420,65.68514,66.0
421,68.9701,69.0
422,70.49252,70.0
423,65.482475,66.0
424,64.2246,64.0
425,63.764507,64.0
426,64.92265,65.0
427,68.8609,69.0
428,65.38687,67.0
429,65.739204,65.0
430,68.90868,71.0
431,67.16703,70.0
432,71.72342,73.0
433,72.789856,74.0
434,68.85449,68.0
435,67.56292,68.0
436,64.3503,64.0
437,72.74851,74.0
438,71.60746,72.0
439,64.29161,64.0
440,64.014336,65.0
441,66.88245,66.0
442,71.14971,71.0
443,70.18194,71.0
444,71.70996,71.0
445,67.13237,67.0
446,68.553925,69.0
447,63.62558,64.0
448,64.29794,64.0
449,65.17081,65.0
450,69.317924,70.0
451,66.55104,66.0
452,71.216805,72.0
453,72.99961,73.0
454,67.543884,67.0
455,67.47316,67.0
456,70.673744,71.0
457,65.731415,66.0
458,66.63834,67.0
459,66.74755,67.0
460,72.51421,73.0
461,67.24165,67.0
462,69.33056,70.0
463,66.73684,66.0
464,71.146,72.0
465,72.764145,73.0
466,69.61176,70.0
467,64.98407,64.0
468,70.22153,70.0
469,65.88601,65.0
470,65.03253,64.0
471,70.321846,70.0
472,66.519714,67.0
473,69.440155,69.0
474,67.24249,66.0
475,66.17344,67.0
476,71.877754,73.0
477,65.1302,65.0
478,65.72396,65.0
479,67.66107,69.0
480,72.45718,72.0
481,71.73515,72.0
482,69.15958,69.0
483,65.565125,65.0
484,68.22253,68.0
485,73.1611,74.0
486,70.813774,71.0
487,71.359184,72.0
488,72.54729,73.0
489,72.88211,73.0
490,66.427734,68.0
491,70.13315,69.0
492,66.57286,67.0
493,69.14731,69.0
494,64.99234,64.0
495,71.550514,71.0
496,69.31289,69.0
497,71.398155,71.0
498,67.96174,68.0
499,68.551,69.0
500,68.37743,70.0
501,73.56769,74.0
502,67.14139,66.0
503,73.979645,74.0
504,68.0913,70.0
505,64.91477,65.0
506,64.28401,64.0
507,66.688995,66.0
508,71.147316,71.0
509,69.95208,70.0
510,71.60255,71.0
511,70.95489,71.0
512,68.235466,69.0
513,64.82907,65.0
514,68.33687,69.0
515,65.35783,65.0
516,70.27694,71.0
517,69.735085,70.0
518,64.15929,64.0
519,66.75693,67.0
520,74.06954,74.0
521,66.11809,66.0
522,73.21475,74.0
523,69.39117,70.0
524,72.82938,73.0
525,68.754135,68.0
526,69.07685,69.0
527,66.17449,66.0
528,68.320366,68.0
529,64.98545,64.0
530,68.318954,68.0
531,73.14391,73.0
532,70.211334,70.0
533,68.08609,68.0
534,65.124176,66.0
535,69.566475,72.0
536,65.717155,65.0
537,64.61622,64.0
538,66.28902,67.0
539,71.48171,72.0
540,66.46352,67.0
541,65.25536,65.0
542,71.79586,73.0
543,73.21849,74.0
544,71.58341,72.0
545,72.6229,71.0
546,71.28094,71.0
547,73.77675,74.0
548,68.521065,68.0
549,64.71644,65.0
550,64.17197,64.0
551,65.58778,64.0
552,67.94584,68.0
553,69.55763,70.0
554,67.260994,67.0
555,74.19558,74.0
556,70.13721,72.0
557,70.88068,71.0
558,68.20742,69.0
559,73.23287,73.0
560,73.38454,74.0
561,64.28021,64.0
562,72.295235,72.0
563,73.53802,74.0
564,72.971565,73.0
565,73.426285,73.0
566,70.3867,71.0
567,65.64993,66.0
568,65.883385,64.0
569,66.41101,66.0
570,63.477173,64.0
571,67.654526,68.0
572,67.9768,68.0
573,72.83427,74.0
574,72.600845,72.0
575,73.29598,74.0
576,66.758965,69.0
577,72.71264,72.0
578,67.07777,66.0
579,69.27652,70.0
580,64.18035,65.0
581,66.31584,66.0
582,70.7467,71.0
583,72.87501,72.0
584,73.62817,74.0
585,65.73044,64.0
586,70.45399,70.0
587,70.377556,71.0
588,67.89115,68.0
589,73.7553,73.0
590,70.218254,70.0
591,69.334885,69.0
592,62.479797,64.0
593,66.19776,66.0
594,68.563545,69.0
595,65.209656,66.0
596,72.380905,73.0
597,69.43026,69.0
598,65.10909,65.0
599,70.740944,72.0
600,73.66922,74.0
601,65.73111,65.0
602,65.60394,65.0
603,72.83685,74.0
604,70.477486,71.0
605,64.09217,65.0
606,64.55723,65.0
607,74.409386,74.0
608,65.96929,66.0
609,68.61738,68.0
610,70.97205,71.0
611,64.62303,66.0
612,74.18515,74.0
613,63.801056,65.0
614,64.42803,64.0
615,65.820595,65.0
616,69.15801,69.0
617,70.27951,71.0
