               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.078407,            0.053294,            0.013576,            0.034825,             0.12425,            0.021035,            0.004118,            0.066392,            0.025871,           0.0091745,              0.0706,           0.0032667,           0.0032667
                   1,            0.061088,              0.0335,           0.0084837,              0.5613,                0.35,            0.063259,            0.022766,            0.063258,            0.024019,            0.008112,            0.040578,           0.0065782,           0.0065782
                   2,            0.057636,            0.030445,           0.0085227,             0.65595,             0.32775,             0.17724,            0.046819,            0.057041,            0.027254,           0.0080113,            0.010534,           0.0098678,           0.0098678
                   3,            0.050469,            0.032366,           0.0081176,             0.71332,             0.24225,             0.20536,            0.041338,            0.057462,            0.025669,           0.0079756,            0.009901,            0.009901,            0.009901
                   4,            0.043532,            0.030358,            0.007831,             0.75168,             0.37425,             0.36752,             0.13303,             0.04282,            0.024829,           0.0074262,            0.009901,            0.009901,            0.009901
                   5,            0.038694,            0.028909,           0.0077124,             0.38552,             0.50275,             0.36301,             0.18055,            0.034659,             0.02289,           0.0071078,            0.009868,            0.009868,            0.009868
                   6,            0.035361,            0.026897,            0.007696,             0.27953,               0.507,             0.35057,             0.12366,            0.039522,             0.02549,           0.0070814,            0.009835,            0.009835,            0.009835
                   7,            0.032778,             0.02631,           0.0069487,             0.92413,             0.42825,             0.50431,             0.29556,            0.029077,            0.023707,           0.0070657,            0.009802,            0.009802,            0.009802
                   8,            0.031694,            0.025073,           0.0075345,             0.51158,              0.5735,             0.57642,              0.3223,            0.034475,            0.022217,           0.0070175,            0.009769,            0.009769,            0.009769
                   9,            0.029853,            0.025353,           0.0070862,             0.20234,             0.62075,             0.27239,             0.10421,            0.040262,            0.031288,           0.0070029,            0.009736,            0.009736,            0.009736
                  10,            0.029119,              0.0247,            0.006952,             0.34011,             0.76425,             0.45405,             0.15264,            0.032684,            0.029703,           0.0068824,            0.009703,            0.009703,            0.009703
                  11,            0.029312,            0.024012,           0.0069129,             0.43819,               0.895,             0.58155,             0.30346,            0.029305,            0.026432,           0.0067847,             0.00967,             0.00967,             0.00967
                  12,            0.027636,            0.023906,           0.0064191,             0.95919,             0.42675,             0.55187,             0.19422,            0.030501,            0.028467,           0.0065035,            0.009637,            0.009637,            0.009637
                  13,            0.026818,            0.023067,           0.0056785,             0.94705,              0.3995,             0.56452,             0.23727,            0.026685,            0.031275,           0.0061022,            0.009604,            0.009604,            0.009604
                  14,            0.025308,            0.022849,           0.0048327,             0.54659,             0.61575,             0.48018,             0.23886,            0.031015,             0.03029,           0.0047028,            0.009571,            0.009571,            0.009571
                  15,            0.025427,            0.023188,            0.004283,             0.76365,             0.61924,             0.63801,             0.27632,            0.034029,            0.031175,           0.0039588,            0.009538,            0.009538,            0.009538
                  16,            0.025254,            0.022389,           0.0037857,             0.69075,             0.63757,             0.59525,              0.2076,             0.03576,            0.030097,           0.0034939,            0.009505,            0.009505,            0.009505
                  17,            0.025574,            0.023098,           0.0034089,             0.61178,             0.59025,             0.51686,             0.19479,            0.041337,            0.032215,           0.0030685,            0.009472,            0.009472,            0.009472
                  18,            0.024222,            0.022162,           0.0024666,             0.81041,               0.752,             0.70397,             0.29992,            0.034112,            0.031709,           0.0020769,            0.009439,            0.009439,            0.009439
                  19,            0.023873,            0.022138,           0.0021181,             0.69413,             0.64577,             0.56278,             0.27001,            0.037489,            0.033126,           0.0018358,            0.009406,            0.009406,            0.009406
                  20,            0.022856,            0.021977,           0.0023513,             0.60043,             0.62475,             0.45709,              0.1716,            0.037908,            0.034669,           0.0020341,            0.009373,            0.009373,            0.009373
                  21,            0.023367,            0.021245,            0.001786,              0.6318,               0.587,             0.47105,             0.14174,              0.0411,            0.033847,           0.0015979,             0.00934,             0.00934,             0.00934
                  22,            0.022533,            0.022054,           0.0015825,             0.48372,               0.454,             0.35603,             0.11081,             0.03652,            0.036691,           0.0019097,            0.009307,            0.009307,            0.009307
                  23,            0.021949,            0.021556,           0.0015074,             0.95944,               0.899,              0.9135,             0.44594,            0.026349,              0.0242,           0.0012105,            0.009274,            0.009274,            0.009274
                  24,            0.022289,            0.021513,           0.0012253,             0.86827,             0.79806,             0.77402,             0.26594,            0.033475,            0.029176,           0.0015837,            0.009241,            0.009241,            0.009241
                  25,            0.021935,            0.021263,            0.001137,             0.78015,             0.71807,             0.64394,             0.17077,            0.039586,            0.034494,           0.0019391,            0.009208,            0.009208,            0.009208
