               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.079116,            0.052443,            0.014105,            0.049562,             0.33725,            0.035795,           0.0079278,            0.060137,            0.028035,           0.0094862,              0.0706,           0.0032667,           0.0032667
                   1,            0.061944,             0.03341,            0.008309,             0.64813,             0.34875,             0.13933,            0.047698,             0.05506,            0.025338,           0.0078332,            0.040578,           0.0065782,           0.0065782
                   2,            0.058614,            0.031476,           0.0082846,             0.56189,              0.2265,             0.05522,            0.013375,            0.062219,            0.023733,           0.0075073,            0.010534,           0.0098678,           0.0098678
                   3,            0.050816,            0.030379,           0.0081536,             0.62054,             0.37324,             0.12194,            0.034446,            0.048117,            0.035301,           0.0072202,            0.009901,            0.009901,            0.009901
                   4,            0.043703,            0.030924,           0.0079841,             0.71132,             0.26647,             0.29744,            0.077722,            0.048569,            0.029813,           0.0069726,            0.009901,            0.009901,            0.009901
                   5,            0.038285,            0.028822,            0.007293,             0.71141,             0.37975,             0.43594,             0.13969,            0.038494,            0.029826,           0.0066341,            0.009868,            0.009868,            0.009868
                   6,            0.036283,            0.027368,           0.0074643,             0.40387,               0.581,             0.48656,             0.17027,            0.035786,            0.024928,           0.0064638,            0.009835,            0.009835,            0.009835
                   7,            0.032785,            0.025655,           0.0073382,               0.389,             0.59525,             0.47598,             0.21731,            0.025498,            0.022334,           0.0065353,            0.009802,            0.009802,            0.009802
                   8,            0.032029,             0.02485,           0.0071076,             0.55823,             0.58975,             0.58025,             0.33889,            0.033279,            0.021417,           0.0065218,            0.009769,            0.009769,            0.009769
                   9,            0.030428,            0.024886,           0.0070835,             0.42136,                 0.8,             0.62235,             0.34561,            0.031146,            0.023799,           0.0064619,            0.009736,            0.009736,            0.009736
                  10,            0.028274,            0.024256,           0.0072071,              0.4459,             0.64425,             0.56087,             0.25609,            0.027592,            0.025725,           0.0062812,            0.009703,            0.009703,            0.009703
                  11,            0.028646,            0.023618,           0.0068563,             0.50613,              0.5905,             0.58076,             0.19286,            0.036624,            0.026012,           0.0062066,             0.00967,             0.00967,             0.00967
                  12,            0.028364,            0.023462,           0.0064445,             0.45349,               0.661,             0.62726,             0.22925,            0.035847,            0.027862,           0.0061499,            0.009637,            0.009637,            0.009637
                  13,            0.027165,             0.02336,           0.0063181,             0.60602,               0.618,             0.64973,             0.30552,            0.029143,            0.026569,           0.0059331,            0.009604,            0.009604,            0.009604
                  14,            0.026214,            0.022665,           0.0060324,             0.37133,             0.78975,             0.60668,             0.25831,            0.029635,            0.029392,           0.0055426,            0.009571,            0.009571,            0.009571
                  15,            0.025647,            0.023296,           0.0053209,             0.52311,             0.70794,             0.69609,             0.30859,            0.030634,            0.029475,           0.0049746,            0.009538,            0.009538,            0.009538
                  16,            0.025577,            0.023154,           0.0053021,             0.85577,             0.64338,             0.76469,             0.33372,            0.033468,            0.027904,           0.0048649,            0.009505,            0.009505,            0.009505
                  17,            0.024418,            0.022124,           0.0044253,             0.87571,             0.61806,             0.79012,             0.38195,            0.028147,            0.028797,           0.0044807,            0.009472,            0.009472,            0.009472
                  18,             0.02385,            0.022283,           0.0043835,             0.65712,             0.42742,             0.47129,             0.21961,            0.040433,            0.032797,           0.0042943,            0.009439,            0.009439,            0.009439
                  19,            0.023854,            0.021961,           0.0038504,              0.6873,             0.55899,             0.53935,             0.24568,            0.039701,            0.033162,           0.0038615,            0.009406,            0.009406,            0.009406
                  20,            0.023686,            0.022406,           0.0034629,             0.69881,              0.6415,             0.59104,             0.24567,            0.037571,            0.036228,           0.0037708,            0.009373,            0.009373,            0.009373
                  21,            0.023354,             0.02219,           0.0035127,             0.82311,              0.7514,             0.76082,             0.28317,            0.028823,            0.036765,           0.0034382,             0.00934,             0.00934,             0.00934
                  22,            0.022841,            0.021565,           0.0027166,             0.77058,             0.70434,             0.63827,             0.18105,            0.036823,             0.03019,           0.0030344,            0.009307,            0.009307,            0.009307
                  23,            0.022485,            0.021636,           0.0027321,             0.95364,               0.865,             0.90062,             0.41354,            0.026556,            0.031062,           0.0026143,            0.009274,            0.009274,            0.009274
                  24,            0.022518,            0.021609,           0.0024159,             0.95885,             0.88175,             0.90581,             0.54172,            0.020596,            0.025813,           0.0021398,            0.009241,            0.009241,            0.009241
                  25,            0.022287,            0.021129,            0.002056,             0.94539,             0.86367,             0.89769,             0.41943,            0.026146,            0.031645,           0.0034037,            0.009208,            0.009208,            0.009208
                  26,            0.021725,            0.021654,           0.0022695,             0.69482,             0.71813,             0.65029,             0.17433,            0.031563,            0.034796,           0.0021733,            0.009175,            0.009175,            0.009175
                  27,            0.021174,            0.020762,           0.0020892,             0.79896,             0.71531,             0.68546,              0.2294,            0.036192,            0.037674,           0.0032269,            0.009142,            0.009142,            0.009142
                  28,            0.020896,            0.021101,           0.0020258,             0.58022,               0.604,             0.54861,              0.2278,            0.039081,            0.039936,           0.0075548,            0.009109,            0.009109,            0.009109
                  29,             0.02095,              0.0211,            0.001625,              0.7605,             0.66318,              0.7115,             0.31193,            0.038153,            0.037196,           0.0099915,            0.009076,            0.009076,            0.009076
                  30,            0.020732,            0.021009,           0.0015373,             0.78722,               0.702,             0.66683,             0.19016,            0.038411,            0.038246,           0.0037975,            0.009043,            0.009043,            0.009043
                  31,            0.020876,             0.02127,           0.0014628,             0.87767,               0.812,              0.7736,             0.26274,             0.03082,            0.034205,           0.0021539,             0.00901,             0.00901,             0.00901
                  32,            0.020055,             0.02115,           0.0015726,             0.70928,             0.67619,             0.73715,             0.29672,            0.033916,            0.034461,            0.010398,            0.008977,            0.008977,            0.008977
                  33,            0.020284,            0.020289,           0.0016039,             0.60194,               0.574,             0.48155,             0.12609,            0.037959,            0.037301,           0.0042359,            0.008944,            0.008944,            0.008944
                  34,            0.019083,            0.020067,            0.001493,             0.90033,             0.85019,             0.90867,             0.48486,            0.023787,            0.029355,            0.002668,            0.008911,            0.008911,            0.008911
                  35,            0.020023,            0.020417,           0.0013052,             0.78812,             0.70079,             0.72929,             0.21426,            0.038778,            0.037835,           0.0059522,            0.008878,            0.008878,            0.008878
                  36,            0.019713,            0.020379,           0.0012686,             0.79111,             0.75633,             0.76301,             0.27963,            0.038084,            0.038795,           0.0056536,            0.008845,            0.008845,            0.008845
                  37,            0.019445,            0.020305,           0.0012597,             0.91379,             0.86208,             0.89745,             0.43753,            0.024391,            0.033143,           0.0024053,            0.008812,            0.008812,            0.008812
                  38,             0.01854,            0.019798,           0.0011464,             0.85126,             0.76587,             0.79156,             0.26993,            0.030136,            0.038251,           0.0033914,            0.008779,            0.008779,            0.008779
                  39,            0.019645,            0.020432,           0.0011969,             0.87625,             0.83743,              0.8331,             0.40211,            0.028237,            0.035561,           0.0029094,            0.008746,            0.008746,            0.008746
                  40,            0.018949,             0.01965,           0.0012023,             0.67049,             0.63054,             0.58274,             0.21665,            0.038447,            0.042533,           0.0078544,            0.008713,            0.008713,            0.008713
                  41,            0.019046,            0.020453,           0.0013817,             0.78433,             0.70183,             0.67101,             0.19126,            0.035637,            0.040742,            0.004399,             0.00868,             0.00868,             0.00868
                  42,            0.017793,            0.020085,            0.001157,             0.89286,             0.81215,             0.84562,             0.37884,            0.027995,            0.035744,           0.0025322,            0.008647,            0.008647,            0.008647
                  43,            0.017412,            0.019498,           0.0011194,              0.8347,              0.7615,             0.78178,             0.28627,            0.032601,            0.036646,           0.0036052,            0.008614,            0.008614,            0.008614
                  44,            0.017851,            0.020051,           0.0010011,             0.95222,              0.8772,             0.91187,             0.47417,            0.024526,            0.030301,           0.0018322,            0.008581,            0.008581,            0.008581
                  45,            0.019021,            0.020146,           0.0011761,             0.96749,               0.885,             0.92111,             0.55214,            0.020926,            0.022785,           0.0011199,            0.008548,            0.008548,            0.008548
                  46,            0.017827,            0.020086,           0.0013279,             0.91323,             0.82662,             0.83993,             0.34043,            0.028162,            0.036821,           0.0020805,            0.008515,            0.008515,            0.008515
                  47,             0.01736,             0.02001,            0.001265,             0.71994,             0.70845,               0.794,             0.30262,            0.034208,            0.041461,           0.0085083,            0.008482,            0.008482,            0.008482
                  48,            0.017677,            0.019707,           0.0010157,              0.7486,             0.68187,             0.62593,             0.15226,            0.035331,            0.040248,           0.0034974,            0.008449,            0.008449,            0.008449
                  49,            0.018258,            0.020157,           0.0012305,             0.87549,             0.80825,             0.85314,             0.38772,            0.027289,            0.032751,           0.0034401,            0.008416,            0.008416,            0.008416
                  50,            0.017925,             0.01995,           0.0011281,             0.78569,               0.714,             0.73462,             0.29078,            0.028247,            0.035891,           0.0046152,            0.008383,            0.008383,            0.008383
                  51,            0.017342,            0.019831,           0.0010409,             0.93933,              0.8708,              0.9129,              0.4569,            0.023431,            0.027798,           0.0017568,             0.00835,             0.00835,             0.00835
                  52,            0.016617,            0.019113,           0.0010428,             0.88541,             0.78625,             0.83061,             0.34179,            0.026221,            0.030604,           0.0034076,            0.008317,            0.008317,            0.008317
                  53,            0.016621,             0.01948,          0.00094316,             0.92653,             0.81048,              0.8877,             0.40665,             0.02469,            0.029704,           0.0039027,            0.008284,            0.008284,            0.008284
                  54,            0.016804,            0.019065,          0.00083556,             0.91745,               0.849,             0.88125,             0.44764,            0.023024,            0.028484,           0.0021527,            0.008251,            0.008251,            0.008251
                  55,            0.017133,            0.019559,          0.00099652,             0.93002,             0.88015,             0.91508,              0.5175,            0.020315,            0.025988,           0.0024748,            0.008218,            0.008218,            0.008218
                  56,            0.016718,             0.01911,          0.00088727,             0.88139,             0.81722,             0.86893,             0.39969,            0.023926,            0.031115,           0.0041035,            0.008185,            0.008185,            0.008185
                  57,            0.017216,            0.019979,           0.0009834,              0.9198,             0.82925,             0.87821,             0.43058,            0.022846,            0.029857,           0.0028264,            0.008152,            0.008152,            0.008152
                  58,            0.017049,            0.020005,           0.0010165,             0.89696,             0.79675,             0.86072,             0.37233,            0.025659,             0.03498,           0.0036277,            0.008119,            0.008119,            0.008119
