,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,14.840159,-5.330967,-14.859664,-12.168469
1,2.0,2.0,-10.1560955,-8.550628,11.445844,-2.3859072
2,2.0,2.0,-9.803826,-8.323856,10.981116,-2.2790287
3,0.0,0.0,10.37741,-3.4571285,-10.384515,-8.496299
4,2.0,2.0,-8.90732,-7.228429,9.958431,-1.9407552
5,2.0,2.0,-9.028673,-7.3281083,10.16199,-2.0953481
6,2.0,2.0,-8.901084,-7.339882,9.980168,-1.9594256
7,0.0,0.0,16.56608,-5.942774,-16.543243,-13.516055
8,1.0,1.0,-0.88934594,14.46449,-5.5252495,-6.270239
9,0.0,0.0,13.197015,-4.5635204,-13.218732,-10.810334
10,1.0,1.0,-1.133617,17.283564,-6.5249577,-7.4423227
11,1.0,1.0,-0.5673261,12.888948,-5.151124,-5.7171674
12,2.0,2.0,-9.950507,-8.359951,11.161108,-2.2450933
13,1.0,1.0,-0.97210664,14.63084,-5.5489902,-6.2904544
14,2.0,2.0,-9.360793,-8.136037,10.34752,-2.0730953
15,3.0,3.0,-5.9598427,-8.642528,-3.1355832,10.171873
16,2.0,2.0,-9.979977,-8.008694,11.292336,-2.3648858
17,1.0,1.0,-0.6354262,14.269284,-5.7168365,-6.348545
18,3.0,3.0,-5.6280737,-8.076082,-2.8133833,9.487508
19,2.0,2.0,-9.463132,-8.104512,10.484519,-2.0449564
20,2.0,2.0,-8.42059,-6.067628,9.475104,-2.041311
21,3.0,3.0,-5.485648,-7.8522434,-2.6788795,9.213701
22,3.0,3.0,-5.5841465,-8.03335,-2.7210162,9.405442
23,1.0,1.0,-1.0529498,14.897643,-5.5263233,-6.368217
24,0.0,0.0,16.306921,-5.886996,-16.248663,-13.269957
25,0.0,0.0,14.070671,-5.098894,-14.053721,-11.491902
26,1.0,1.0,-0.84850997,13.372041,-5.138359,-5.780531
27,2.0,2.0,-9.627469,-8.303687,10.700087,-2.1805823
28,0.0,0.0,10.551713,-3.8673525,-10.590374,-8.609292
29,2.0,2.0,-10.31022,-8.638048,11.629825,-2.4200048
30,2.0,2.0,-9.753749,-8.070598,10.994432,-2.2294805
31,2.0,2.0,-9.841949,-8.125708,11.100138,-2.2407842
32,1.0,1.0,-1.2147361,16.254028,-5.9603586,-6.91992
33,0.0,0.0,13.5085,-4.770258,-13.488736,-10.998071
34,2.0,2.0,-10.500022,-8.573216,11.927552,-2.5353074
35,2.0,2.0,-10.263793,-8.255288,11.680677,-2.550632
36,3.0,3.0,-5.589367,-8.054979,-2.773918,9.444759
37,3.0,3.0,-5.441726,-7.8449917,-2.7091215,9.198176
38,3.0,3.0,-5.8814144,-8.5148735,-3.0778866,10.023081
39,1.0,1.0,-1.1933247,14.413948,-5.169442,-6.040991
40,2.0,2.0,-10.910904,-8.890893,12.3981085,-2.6426406
41,2.0,2.0,-10.363732,-8.7112255,11.696863,-2.4491496
42,0.0,0.0,14.506047,-4.9414425,-14.52235,-11.866002
43,3.0,3.0,-6.0608664,-8.804675,-3.3110883,10.397025
44,2.0,2.0,-10.103945,-8.652749,11.282182,-2.3354921
45,3.0,3.0,-6.0043836,-8.722459,-3.2518122,10.290597
46,1.0,1.0,-1.2398262,18.214285,-6.8359623,-7.8268137
47,2.0,2.0,-9.583268,-8.375063,10.601335,-2.1553206
48,2.0,2.0,-9.720763,-8.235341,10.86053,-2.219622
49,2.0,2.0,-9.991174,-8.449109,11.212125,-2.337437
50,2.0,2.0,-9.413726,-8.115647,10.448353,-2.1017766
51,2.0,2.0,-9.204117,-8.08852,10.08609,-1.9247137
52,0.0,0.0,11.355033,-3.9143116,-11.390447,-9.289199
53,2.0,2.0,-9.710872,-8.202351,10.874028,-2.2541735
54,2.0,2.0,-8.527097,-6.304207,9.5995035,-2.0055597
55,1.0,1.0,-1.1536238,11.190145,-3.5635307,-4.5476294
56,2.0,2.0,-10.34361,-8.85284,11.608755,-2.4710605
57,0.0,0.0,13.943433,-4.887401,-13.93225,-11.371838
58,1.0,1.0,-1.2321043,16.484144,-6.10442,-7.0021734
59,3.0,3.0,-5.179393,-7.3694205,-2.1533556,8.517787
60,2.0,2.0,-9.403271,-8.20899,10.349967,-2.0068297
61,1.0,1.0,-1.1753743,17.09978,-6.4337206,-7.328317
62,3.0,3.0,-5.886093,-8.534347,-3.073557,10.037024
63,2.0,2.0,-9.427312,-8.004021,10.508282,-2.1144013
64,2.0,2.0,-9.981206,-8.145895,11.324094,-2.4168556
65,0.0,0.0,13.8033695,-5.003239,-13.779732,-11.249405
66,0.0,0.0,11.268476,-3.9052,-11.3154,-9.218434
67,3.0,3.0,-5.169498,-7.3932776,-2.3172457,8.598514
68,0.0,0.0,17.717915,-6.471095,-17.669378,-14.470411
69,1.0,1.0,-1.0112983,16.354635,-6.2487745,-7.0833273
70,3.0,3.0,-6.31756,-9.201824,-3.5406907,10.885912
71,0.0,0.0,15.183223,-5.436596,-15.170995,-12.428442
72,0.0,0.0,11.405785,-3.834189,-11.48239,-9.349291
73,2.0,2.0,-10.808257,-8.746998,12.317872,-2.7104092
74,2.0,2.0,-9.2812395,-8.013708,10.28702,-2.0206928
75,2.0,2.0,-9.363566,-8.263244,10.312028,-2.0660186
76,0.0,0.0,14.239217,-4.8832846,-14.308699,-11.748346
77,2.0,2.0,-9.692754,-8.198079,10.965722,-2.3592908
78,0.0,0.0,12.120033,-4.225788,-12.099409,-9.867046
79,0.0,0.0,13.561564,-4.8032627,-13.617619,-11.128546
80,2.0,2.0,-10.532234,-8.96314,11.80669,-2.4642954
81,3.0,3.0,-5.6809974,-8.209619,-2.904507,9.647096
82,0.0,0.0,13.058045,-4.543441,-13.051604,-10.67197
83,2.0,2.0,-10.052864,-8.201346,11.480903,-2.5565078
84,2.0,2.0,-10.844955,-9.223183,12.213313,-2.6090646
85,3.0,3.0,-5.4228745,-7.7985086,-2.545405,9.094929
86,0.0,0.0,16.284595,-5.8097,-16.30103,-13.372064
87,2.0,2.0,-10.297518,-8.798954,11.526145,-2.4061003
88,3.0,3.0,-5.9266777,-8.547537,-3.0606816,10.058501
89,2.0,2.0,-9.734685,-7.9778867,10.992502,-2.26695
90,1.0,1.0,-1.1007167,16.74468,-6.3735876,-7.2037573
91,2.0,2.0,-8.76127,-7.6037083,9.600131,-1.7585949
92,3.0,3.0,-6.1561813,-8.899383,-3.2721488,10.498481
93,0.0,0.0,14.778893,-5.1740317,-14.764906,-12.056897
94,2.0,2.0,-10.88016,-9.063055,12.337726,-2.6151888
95,3.0,3.0,-6.2650604,-9.132728,-3.5303972,10.803638
96,0.0,0.0,15.536112,-5.6662765,-15.490551,-12.657964
97,2.0,2.0,-10.094651,-8.559565,11.307313,-2.3382208
98,2.0,2.0,-10.071921,-8.080207,11.455377,-2.5145419
99,2.0,2.0,-8.404757,-6.1324987,9.46166,-1.9829371
100,2.0,2.0,-9.699973,-8.230501,10.826964,-2.1711347
101,1.0,1.0,-0.7603033,14.414968,-5.647466,-6.336335
102,2.0,2.0,-9.484839,-8.285075,10.456969,-2.068931
103,2.0,2.0,-10.936572,-9.170544,12.377339,-2.6119847
104,1.0,1.0,-1.2091569,18.436346,-6.988432,-7.946458
105,3.0,3.0,-5.0458646,-7.1326904,-1.9733357,8.223861
106,3.0,3.0,-4.846052,-6.8505206,-2.1845767,8.009901
107,0.0,0.0,8.587781,-2.7814767,-8.700787,-7.1090755
108,2.0,2.0,-10.838777,-8.764668,12.345865,-2.6748629
109,2.0,2.0,-9.726333,-8.420084,10.775842,-2.1589906
110,1.0,1.0,-1.1342626,11.568751,-3.9285185,-4.7502103
111,2.0,2.0,-9.577062,-7.948921,10.808747,-2.257882
112,1.0,1.0,-0.9845876,17.263805,-6.736886,-7.5376663
113,1.0,1.0,0.002046302,10.497418,-4.674885,-5.0112524
114,2.0,2.0,-9.415111,-7.9560466,10.524778,-2.1658652
115,2.0,2.0,-8.896189,-6.727685,10.04783,-2.1325684
116,1.0,1.0,-1.0122399,15.79289,-5.967742,-6.8158145
117,2.0,2.0,-10.356757,-8.683039,11.69815,-2.507039
118,1.0,1.0,-0.7305489,14.943943,-5.897052,-6.5781717
119,1.0,1.0,-1.075151,17.122875,-6.536978,-7.4002357
120,0.0,0.0,14.341772,-5.0329947,-14.419442,-11.832084
121,1.0,1.0,-0.56487185,11.945559,-4.796659,-5.283374
122,3.0,3.0,-5.9656324,-8.653836,-3.1620114,10.191965
123,3.0,3.0,-6.0335245,-8.722713,-3.1733835,10.279445
124,0.0,0.0,13.939679,-5.00793,-13.910592,-11.366374
125,3.0,3.0,-5.065557,-7.1417146,-1.8749263,8.202621
126,1.0,1.0,-1.4005814,17.27786,-6.289687,-7.2646694
127,3.0,3.0,-5.4024143,-7.7454314,-2.5556023,9.050848
128,2.0,2.0,-8.300011,-6.5377493,9.273168,-1.7703743
129,1.0,1.0,-1.0926051,12.841232,-4.515398,-5.373291
130,3.0,3.0,-5.7836857,-8.388084,-3.0772114,9.883422
131,1.0,1.0,-0.51798457,9.266373,-3.5439773,-4.0418277
132,2.0,2.0,-10.354895,-8.806867,11.626839,-2.4592493
133,1.0,1.0,-0.8901667,13.882227,-5.164377,-5.9863443
134,0.0,0.0,10.602485,-3.406486,-10.695529,-8.72467
135,2.0,2.0,-10.77824,-9.107807,12.141854,-2.5270963
136,2.0,2.0,-10.027366,-8.608504,11.186481,-2.2905083
137,3.0,3.0,-4.8817215,-6.8513184,-1.2402719,7.632924
138,3.0,3.0,-5.6823645,-8.183725,-2.8315952,9.604098
139,2.0,2.0,-9.961789,-8.264143,11.2261,-2.316075
140,2.0,2.0,-10.282332,-8.687231,11.554088,-2.4065394
141,0.0,0.0,10.4702,-3.8049896,-10.509522,-8.564976
142,1.0,1.0,-1.0653064,14.09573,-5.210747,-5.9780774
143,1.0,1.0,-0.2558064,7.5549464,-3.018671,-3.4079752
144,0.0,0.0,7.8532467,-2.0263243,-8.123279,-6.5956345
145,0.0,0.0,12.015811,-3.8531523,-12.1289625,-9.86552
146,2.0,2.0,-8.988124,-7.697733,9.987409,-1.9579737
147,0.0,0.0,15.284328,-5.564339,-15.262883,-12.4854555
148,1.0,1.0,-0.93577355,14.038834,-5.25636,-6.0057297
149,1.0,1.0,-0.6263285,14.251328,-5.7227798,-6.35756
150,0.0,0.0,20.431105,-7.6919346,-20.403412,-16.706892
151,0.0,0.0,14.279904,-5.140751,-14.356819,-11.787314
152,2.0,2.0,-10.11963,-8.630883,11.329431,-2.3739958
153,2.0,2.0,-10.003715,-8.3695965,11.266257,-2.3161569
154,2.0,2.0,-9.727415,-8.468519,10.764198,-2.142043
155,3.0,3.0,-6.195164,-8.996794,-3.3165338,10.603572
156,2.0,2.0,-10.694685,-9.051743,12.053481,-2.5683131
157,3.0,3.0,-5.9331226,-8.575087,-3.0598438,10.084224
158,2.0,2.0,-8.589671,-7.0268908,9.61654,-1.8735837
159,1.0,1.0,-0.37340337,7.812937,-3.0389762,-3.45216
160,2.0,2.0,-10.356296,-8.689925,11.731487,-2.5076299
161,2.0,2.0,-10.643802,-8.449573,12.099394,-2.6132073
162,1.0,1.0,-1.4461491,17.104855,-6.1946177,-7.1669254
163,2.0,2.0,-8.347213,-7.1948633,9.127608,-1.5899199
164,3.0,3.0,-5.19864,-7.431959,-2.3402517,8.647617
165,1.0,1.0,-1.0655048,15.129072,-5.6250525,-6.476776
166,1.0,1.0,-1.074265,14.985088,-5.537302,-6.3959384
167,2.0,2.0,-10.637296,-8.377786,12.121542,-2.7163675
168,0.0,0.0,14.296025,-4.861229,-14.299158,-11.674489
169,1.0,1.0,-1.0007762,16.672272,-6.438209,-7.238085
170,2.0,2.0,-9.787683,-7.821659,11.088297,-2.3350518
171,3.0,3.0,-6.1291685,-8.909388,-3.3270314,10.510028
172,3.0,3.0,-5.99113,-8.693077,-3.2962224,10.282111
173,3.0,3.0,-5.6939,-8.230244,-2.9105382,9.668954
174,2.0,2.0,-9.489987,-7.8182464,10.702897,-2.192638
175,0.0,0.0,19.303474,-7.169653,-19.239462,-15.738802
176,2.0,2.0,-10.382526,-8.885432,11.619038,-2.4307096
177,0.0,0.0,13.612112,-4.8452263,-13.674205,-11.232945
178,3.0,3.0,-5.489311,-7.8761673,-2.6497715,9.220775
179,2.0,2.0,-8.249487,-6.9916334,9.06836,-1.6235815
180,2.0,2.0,-10.789439,-9.131254,12.172747,-2.6121216
181,2.0,2.0,-10.556172,-8.797388,12.008115,-2.5963736
182,2.0,2.0,-9.987185,-8.428513,11.287375,-2.4041903
183,0.0,0.0,13.596644,-4.9591713,-13.601972,-11.139325
184,1.0,1.0,-0.58686453,10.23947,-3.901204,-4.4591017
185,2.0,2.0,-9.039332,-7.679164,10.037054,-1.9582294
186,2.0,2.0,-10.265742,-8.822439,11.468765,-2.3972256
187,2.0,2.0,-9.742927,-8.086046,10.963115,-2.2093682
188,2.0,2.0,-11.33977,-9.432129,12.894281,-2.7575085
189,2.0,2.0,-9.871685,-8.179247,11.146237,-2.311627
190,0.0,0.0,10.590414,-3.573911,-10.681738,-8.773892
191,2.0,2.0,-9.796092,-8.357423,10.931876,-2.200657
192,2.0,2.0,-9.956055,-8.193124,11.234866,-2.2628207
193,0.0,0.0,19.547262,-7.2593117,-19.48395,-15.937425
194,2.0,2.0,-10.179828,-8.713507,11.382968,-2.3561683
195,1.0,1.0,-1.0759249,16.04333,-6.049675,-6.886057
196,1.0,1.0,-1.2786841,17.217375,-6.398417,-7.3273735
197,3.0,3.0,-6.3982315,-9.333265,-3.6071932,11.042084
198,0.0,0.0,8.889699,-2.6211119,-9.087236,-7.442522
199,2.0,2.0,-9.03309,-7.7881274,9.999256,-1.9911904
200,1.0,1.0,-0.97011787,14.646585,-5.520864,-6.3065367
201,2.0,2.0,-9.791994,-8.021793,11.03269,-2.213776
202,2.0,2.0,-8.771619,-7.6887136,9.574758,-1.7635121
203,2.0,2.0,-10.265435,-8.075614,11.655904,-2.512435
204,0.0,0.0,21.030216,-7.807044,-20.97059,-17.145475
205,1.0,1.0,-0.40646476,9.179169,-3.7129824,-4.079749
206,3.0,3.0,-5.640234,-8.157897,-2.8919408,9.582425
207,0.0,0.0,16.723661,-6.141143,-16.676619,-13.632068
208,3.0,3.0,-5.869457,-8.465045,-2.9914076,9.947736
209,2.0,2.0,-9.487692,-8.117442,10.541256,-2.053938
210,0.0,0.0,14.990843,-5.0770082,-14.995332,-12.3479185
211,3.0,3.0,-5.719057,-8.225249,-2.883643,9.667842
212,3.0,3.0,-5.8585033,-8.440994,-2.9857705,9.928857
