,Pred,Real
0,-62.115005,-57.4
1,4.7780833,6.6
2,-62.766254,-65.8
3,-8.068232,-6.0
4,52.945602,72.3
5,-63.799534,-76.5
6,50.869087,63.8
7,-15.937653,-20.1
8,-11.775751,-18.7
9,-71.05599,-65.8
10,55.372402,83.3
11,-32.482502,-20.5
12,53.386547,64.4
13,-48.430794,-42.4
14,-52.800117,-37.7
15,-65.59858,-54.8
16,-41.319004,-32.9
17,-5.26321,-58.1
18,16.312634,16.2
19,52.285767,69.9
20,-64.27061,-53.4
21,-44.036015,-43.7
22,0.7936791,-2.2
23,6.3296065,11.2
24,-65.88647,-62.3
25,-14.506094,-18.6
26,58.441704,72.7
27,1.4328798,6.1
28,-30.394667,-26.6
29,56.555138,51.0
30,-12.294155,-16.8
31,-55.050327,-72.3
32,26.934353,-87.7
33,4.3389993,10.3
34,53.109203,67.5
35,16.812346,24.0
36,68.67605,88.0
37,44.12985,52.6
38,-60.72606,-68.5
39,-51.342392,-38.4
40,45.166523,-76.8
41,30.232176,26.1
42,39.027607,-89.4
43,20.225931,14.2
44,-1.6853368,-1.5
45,32.6809,85.4
46,4.6657486,-16.7
47,-39.285416,-40.3
48,-70.01089,-85.3
49,-1.275478,0.4
50,-45.683773,-83.9
51,61.41719,57.8
52,29.396246,32.5
53,39.93851,45.9
54,54.215553,42.4
55,46.62716,67.7
56,-52.019234,-40.6
57,58.456337,70.9
58,-60.62596,-48.6
59,-22.393736,80.7
60,46.210827,-86.4
61,-0.42610145,1.1
62,-38.3511,85.7
63,38.24471,49.7
64,26.105633,27.0
65,22.54095,39.6
66,7.4786882,13.5
67,6.337571,5.4
68,-47.280403,86.6
69,62.405636,65.6
70,24.878355,32.1
71,-3.9801133,-9.4
72,30.162376,-35.2
73,49.40122,48.2
74,54.774467,76.4
75,43.562366,52.6
76,25.409657,24.5
77,1.4939796,1.7
78,-21.408422,-25.7
79,-35.06537,-16.5
80,38.910587,69.8
81,22.74859,40.7
82,-52.537205,-61.0
83,-61.87257,-72.2
84,57.212795,66.1
85,-51.27123,-40.3
86,56.12545,41.9
87,5.196343,4.7
88,-26.762188,-25.9
89,-52.969543,-61.0
90,44.31209,-58.9
91,64.29841,75.5
92,55.157078,67.3
93,44.63184,39.3
94,-69.56824,-70.2
95,-67.58015,-68.1
96,-50.355366,-51.4
97,0.93472743,7.6
98,-35.873577,-18.9
99,0.85327876,3.0
100,37.228813,37.6
101,-36.602165,-29.7
102,64.9695,69.7
103,40.033386,37.7
104,8.008997,13.1
105,52.42233,72.3
106,-6.065825,-2.9
107,16.7738,25.9
108,1.0345914,-11.8
109,-64.239456,-78.9
110,-1.4913435,-8.6
111,23.673143,41.0
112,52.113033,66.9
113,-59.937336,-68.7
114,13.7952175,85.2
115,4.0626183,3.0
116,52.12773,50.6
117,-55.974297,-36.8
118,45.486298,54.2
119,-55.02781,-78.2
120,-52.182304,-33.6
121,33.170025,34.6
122,0.3828383,-0.9
123,-51.04018,-57.7
124,-1.2293634,-5.4
125,17.856968,45.0
126,-44.873985,-36.2
127,17.070995,62.4
128,-49.242786,-49.9
129,49.95545,58.4
130,-56.681446,-43.5
131,-57.451942,-57.0
132,-37.981228,-30.0
133,-71.26042,-79.3
134,20.889126,22.8
135,-50.20665,-66.7
136,3.2800636,0.4
137,-7.151569,51.3
138,-52.945465,-58.3
139,-73.284065,-70.7
140,59.612354,67.8
141,44.875244,42.8
142,25.57748,29.2
143,29.863289,33.2
144,-26.366112,-80.7
145,-40.35192,-31.0
146,-50.344017,-61.0
147,-72.43075,-77.9
148,12.682459,-85.8
149,-53.6189,-89.0
150,53.325424,61.3
151,-64.785416,-81.6
152,28.328262,21.6
153,-47.044567,-68.9
154,-33.370567,86.5
155,10.751991,12.3
156,-0.22154695,-8.07e-13
157,-64.83042,85.9
158,-50.601032,-57.1
159,3.01002,12.8
160,-49.751022,-41.7
161,42.479725,55.0
162,-26.199558,-16.0
163,56.126606,67.0
164,24.529362,71.8
165,-46.37819,-39.0
166,24.145681,39.8
167,-54.203392,-89.1
168,2.7838578,-1.1
169,57.07672,66.8
170,63.31078,69.7
171,-18.072271,-19.9
172,25.570925,29.6
173,-43.174774,-35.7
174,-60.555004,-50.3
175,-48.571884,-44.0
176,1.2128544,-18.2
177,2.1251543,5.4
178,-60.1131,-66.2
179,-47.206215,-31.4
180,-36.134098,84.4
181,1.0110427,-11.0
182,-58.24812,-49.2
183,2.37068,-0.6
184,-50.39231,-45.1
185,-56.556385,-50.6
186,-55.43245,-62.2
187,-27.809444,-25.1
188,-40.430435,-30.9
189,74.04715,88.2
190,0.09848583,-3.0
191,6.6838017,16.6
192,-56.24098,-41.9
193,28.568457,78.5
194,-51.210938,-41.0
195,-72.11981,-68.6
196,64.39643,75.6
197,-48.575455,-22.9
198,5.78765,-13.7
199,56.765358,70.1
200,55.185295,-71.4
201,23.429836,28.2
202,30.481762,31.8
203,11.708393,82.5
204,61.454723,70.3
205,-12.590048,-5.9
206,6.085364,18.3
207,2.5479083,-15.3
208,-6.937296,-17.1
209,-57.901146,-62.6
210,-55.82075,-63.3
211,-56.017395,-50.1
212,-9.592203,-6.0
213,-18.828266,-36.3
214,-60.619045,-66.1
215,51.634087,58.4
216,0.5188437,-1.1
217,-0.32397258,-0.3
218,-56.540203,84.8
219,47.13556,58.6
220,59.212036,61.2
221,-70.899895,-68.0
222,-52.69739,-65.3
223,60.905857,65.9
224,-50.91343,-65.2
225,-72.972084,-64.6
226,-67.91196,-64.7
227,10.463274,-19.5
228,47.437195,62.2
229,-71.56368,-88.3
230,-31.79137,-18.3
231,26.08074,45.0
232,68.07778,88.7
233,22.849451,35.2
234,58.22858,59.5
235,48.807846,44.6
236,13.570749,-72.1
237,-12.793026,-5.5
238,-63.742203,-83.0
239,-48.796696,-47.6
240,2.8320596,27.6
241,-64.562744,-58.5
242,37.699768,75.3
243,60.76552,71.4
244,16.710659,23.2
245,-37.326252,79.5
246,2.2921996,-3.1
247,1.3488019,-3.6
248,38.66086,35.8
249,-73.174774,-73.3
250,-26.594345,-26.4
251,-11.595907,-10.9
252,-53.155754,-36.7
253,0.019198656,-14.1
254,21.598375,26.0
255,6.0279245,2.1
256,27.612923,31.5
257,21.8542,23.4
258,-30.415909,-37.7
259,-59.277397,-66.2
260,40.74767,84.7
261,59.419388,69.1
262,43.97535,50.9
263,47.46663,49.6
264,-3.6490455,5.6
265,-61.5218,-53.9
266,-18.723328,-11.3
267,57.00737,65.3
268,-49.17239,-34.4
269,15.353085,21.4
270,-49.235348,71.8
271,-30.010435,-25.7
272,32.306435,25.8
273,47.150406,60.7
274,-13.6327,-13.0
275,40.0634,50.5
276,-58.125526,-59.1
277,40.200222,41.3
278,50.60736,63.0
279,52.604565,61.6
280,-61.55649,-58.2
281,50.560345,83.2
282,-58.131516,-45.8
283,52.632065,52.0
284,56.444588,65.4
285,-54.252174,-80.5
286,0.0479341,-5.1
287,-33.318462,86.5
288,-57.827503,-52.9
289,32.61198,-75.7
290,-7.987932,-12.3
291,-2.696074,-8.8
292,63.0916,70.9
293,-48.028194,-86.2
294,-57.51037,-83.5
295,-65.70467,-75.4
296,-16.08014,-19.2
297,61.234974,74.1
298,47.2853,78.2
299,61.75228,66.5
300,16.217094,22.5
301,2.623852,7.0
302,3.6518238,3.0
303,8.079826,78.8
304,-2.6755838,0.4
305,44.84654,50.5
306,-19.287628,-15.0
307,-47.525665,-48.2
308,1.3698243,-12.6
309,-73.43572,-81.8
310,33.980446,29.1
311,-76.28234,-75.1
312,-54.233093,80.5
313,-54.545006,82.2
314,11.807508,15.6
315,-33.681416,-35.7
316,-54.25218,-70.1
317,23.778536,-89.0
318,-59.100502,-57.3
319,3.9167361,8.4
320,-29.358786,-29.4
321,23.168678,18.9
322,-52.650917,-52.9
323,5.6166916,62.7
324,-48.44823,-45.9
325,-11.389055,-7.1
326,15.015434,-12.8
327,-56.648884,-42.4
328,14.03294,83.0
329,-15.115982,-14.8
330,2.5783086,7.2
331,35.50154,37.8
332,-51.877033,-44.2
333,53.804752,59.3
334,51.665455,54.5
335,-17.574375,-8.9
336,37.931595,87.8
337,60.74879,58.4
338,-74.93694,-83.8
339,8.775324,12.7
340,-25.920704,-68.3
341,-32.45136,74.5
342,19.79763,27.7
343,-11.290602,-24.5
344,6.672841,-13.4
345,-57.45873,-67.1
346,8.069147,12.9
347,-14.981558,-8.0
348,45.730244,43.8
349,-74.053185,-72.6
350,-65.32101,-72.7
351,53.969666,68.4
352,1.8968873,6.9
353,22.416887,28.0
354,-32.30693,-23.9
355,-67.89956,-70.7
356,7.270313,17.1
357,-75.68174,-66.6
358,14.699764,85.1
359,-64.83562,-52.5
360,49.11309,49.3
361,-57.084747,-39.9
362,-69.21631,-54.9
363,-70.587395,-81.1
364,24.755337,21.4
365,36.609432,83.7
366,10.873119,11.8
367,43.797684,54.1
368,65.11242,73.6
369,-45.42738,-32.8
370,-41.303772,78.2
371,-44.93792,-87.0
372,69.32988,78.3
373,30.054195,28.5
374,6.8641796,12.4
375,20.00766,22.9
376,-70.001656,-87.4
377,38.57005,38.0
378,67.62829,67.9
379,39.141907,48.8
380,29.984104,30.9
381,3.2277136,9.9
382,51.369724,43.0
383,-45.009705,-45.0
384,-60.3283,-51.2
385,40.650703,48.8
386,-67.00798,-63.9
387,-27.638523,-19.7
388,-50.771065,-54.2
389,38.404186,31.4
390,44.420982,73.0
