,Pred,Real
0,-48.2958,-57.4
1,-3.57528,6.6
2,-58.460648,-65.8
3,-13.169612,-6.0
4,49.788868,72.3
5,-65.19003,-76.5
6,40.07427,63.8
7,-33.79048,-20.1
8,-30.581163,-18.7
9,-59.404217,-65.8
10,44.507122,83.3
11,-26.874634,-20.5
12,49.823303,64.4
13,-50.55749,-42.4
14,-46.381466,-37.7
15,34.36304,-54.8
16,-12.834095,-32.9
17,-41.889736,-58.1
18,17.24549,16.2
19,41.282394,69.9
20,-45.921886,-53.4
21,-48.48035,-43.7
22,-1.5704824,-2.2
23,-21.646982,11.2
24,-59.718506,-62.3
25,-14.211406,-18.6
26,51.75432,72.7
27,-1.6986307,6.1
28,-34.54759,-26.6
29,42.693367,51.0
30,-32.090157,-16.8
31,-61.044167,-72.3
32,50.17637,-87.7
33,-22.969719,10.3
34,41.490547,67.5
35,26.105484,24.0
36,50.53498,88.0
37,41.880226,52.6
38,35.19638,-68.5
39,-38.30775,-38.4
40,-58.21944,-76.8
41,23.833923,26.1
42,10.834753,-89.4
43,8.800503,14.2
44,21.648882,-1.5
45,50.35118,85.4
46,-29.044708,-16.7
47,-43.620716,-40.3
48,50.473827,-85.3
49,1.8873464,0.4
50,46.372684,-83.9
51,38.719357,57.8
52,29.01849,32.5
53,29.730183,45.9
54,38.401882,42.4
55,37.82569,67.7
56,-43.586487,-40.6
57,45.994648,70.9
58,-35.96673,-48.6
59,47.036358,80.7
60,-46.610847,-86.4
61,-14.525397,1.1
62,57.95409,85.7
63,39.448128,49.7
64,17.872269,27.0
65,33.50954,39.6
66,-21.19188,13.5
67,-22.87385,5.4
68,43.867977,86.6
69,42.8023,65.6
70,21.85271,32.1
71,-12.562046,-9.4
72,-40.352913,-35.2
73,40.85332,48.2
74,45.317993,76.4
75,40.390114,52.6
76,29.80736,24.5
77,-21.04206,1.7
78,-36.470245,-25.7
79,-30.693287,-16.5
80,43.77489,69.8
81,23.6582,40.7
82,-56.922997,-61.0
83,-60.302814,-72.2
84,42.370358,66.1
85,-42.190643,-40.3
86,42.80237,41.9
87,-20.631535,4.7
88,-35.345448,-25.9
89,-40.59791,-61.0
90,-46.606834,-58.9
91,46.996624,75.5
92,39.10335,67.3
93,37.829937,39.3
94,-60.307167,-70.2
95,-67.06061,-68.1
96,-51.89896,-51.4
97,9.294766,7.6
98,5.5361485,-18.9
99,19.325508,3.0
100,29.721624,37.6
101,-39.783813,-29.7
102,47.89223,69.7
103,40.969448,37.7
104,4.2243485,13.1
105,43.047848,72.3
106,-22.949919,-2.9
107,19.407629,25.9
108,-28.69359,-11.8
109,-62.556633,-78.9
110,-26.970694,-8.6
111,38.686676,41.0
112,45.326756,66.9
113,-53.9942,-68.7
114,52.00254,85.2
115,-12.809881,3.0
116,38.168594,50.6
117,-37.992584,-36.8
118,36.40406,54.2
119,-55.83847,-78.2
120,-44.674946,-33.6
121,32.806488,34.6
122,-3.4176745,-0.9
123,-52.61152,-57.7
124,-14.97725,-5.4
125,37.289387,45.0
126,-38.397774,-36.2
127,47.274544,62.4
128,-42.57093,-49.9
129,40.00609,58.4
130,-55.332096,-43.5
131,-59.72395,-57.0
132,-37.849667,-30.0
133,-52.455013,-79.3
134,24.855028,22.8
135,-60.551353,-66.7
136,8.474174,0.4
137,43.536354,51.3
138,-30.292086,-58.3
139,-61.497032,-70.7
140,37.668793,67.8
141,36.591583,42.8
142,22.641865,29.2
143,26.486303,33.2
144,-60.558964,-80.7
145,-31.09424,-31.0
146,-58.049408,-61.0
147,-64.88029,-77.9
148,-40.628304,-85.8
149,53.95079,-89.0
150,48.969982,61.3
151,57.998158,-81.6
152,24.43067,21.6
153,-58.031048,-68.9
154,54.278427,86.5
155,14.381368,12.3
156,0.76590323,-8.07e-13
157,-49.852425,85.9
158,-54.582527,-57.1
159,1.9677595,12.8
160,19.670671,-41.7
161,35.98558,55.0
162,-30.72589,-16.0
163,45.915577,67.0
164,49.227955,71.8
165,-41.81133,-39.0
166,38.850727,39.8
167,57.116436,-89.1
168,-2.3334472,-1.1
169,44.08143,66.8
170,47.809326,69.7
171,-34.528862,-19.9
172,22.56992,29.6
173,-39.362026,-35.7
174,-63.228874,-50.3
175,-47.44101,-44.0
176,-31.99275,-18.2
177,-4.2057614,5.4
178,-50.000652,-66.2
179,-37.615395,-31.4
180,28.596571,84.4
181,-25.583817,-11.0
182,-42.244247,-49.2
183,-17.442015,-0.6
184,-38.67089,-45.1
185,-50.09727,-50.6
186,-57.444305,-62.2
187,-35.79135,-25.1
188,-44.91299,-30.9
189,57.360737,88.2
190,-8.213366,-3.0
191,20.633057,16.6
192,-48.428413,-41.9
193,-60.71725,78.5
194,-42.21486,-41.0
195,-62.901405,-68.6
196,56.646557,75.6
197,-37.724854,-22.9
198,-28.461285,-13.7
199,48.332436,70.1
200,-56.28807,-71.4
201,20.916904,28.2
202,25.461466,31.8
203,-62.059547,82.5
204,50.91253,70.3
205,-25.94719,-5.9
206,21.084187,18.3
207,-29.520613,-15.3
208,-34.91671,-17.1
209,-58.968864,-62.6
210,-57.04026,-63.3
211,-47.245827,-50.1
212,-17.89574,-6.0
213,-32.392056,-36.3
214,-53.641796,-66.1
215,38.879864,58.4
216,0.026661064,-1.1
217,-4.0839243,-0.3
218,55.572227,84.8
219,49.36853,58.6
220,43.366543,61.2
221,-57.03545,-68.0
222,-50.68207,-65.3
223,43.600346,65.9
224,28.968884,-65.2
225,-62.86624,-64.6
226,-61.35497,-64.7
227,-28.88958,-19.5
228,37.842793,62.2
229,57.507244,-88.3
230,-34.711117,-18.3
231,31.090311,45.0
232,55.38734,88.7
233,31.083551,35.2
234,43.38268,59.5
235,37.361423,44.6
236,-60.631767,-72.1
237,-13.552842,-5.5
238,51.55887,-83.0
239,-59.507195,-47.6
240,19.951889,27.6
241,-62.248737,-58.5
242,54.739277,75.3
243,48.575233,71.4
