,Pred,Real
0,67.05922,72.0
1,66.79956,68.0
2,68.41244,65.0
3,68.77992,67.0
4,69.29186,70.0
5,66.81705,67.0
6,66.83233,64.0
7,67.94037,68.0
8,67.76911,74.0
9,67.18686,64.0
10,68.3825,65.0
11,67.4696,67.0
12,67.411,70.0
13,67.52457,74.0
14,68.14447,65.0
15,67.09811,72.0
16,67.01033,66.0
17,67.13456,72.0
18,67.60252,73.0
19,67.49646,71.0
20,67.2898,73.0
21,67.859276,69.0
22,67.602844,67.0
23,66.886566,67.0
24,65.78052,71.0
25,67.604774,73.0
26,67.65121,66.0
27,64.90604,67.0
28,67.44965,70.0
29,68.126495,69.0
30,66.94201,68.0
31,67.57031,71.0
32,66.95192,72.0
33,67.43772,71.0
34,68.2754,64.0
35,66.83941,74.0
36,68.07723,65.0
37,66.665306,74.0
38,66.98715,64.0
39,67.75774,67.0
40,67.00908,64.0
41,68.11503,70.0
42,66.9057,66.0
43,66.90973,73.0
44,68.1068,64.0
45,67.44303,69.0
46,66.92417,72.0
47,67.25211,66.0
48,68.24331,72.0
49,67.77011,65.0
50,68.15877,70.0
51,68.08442,65.0
52,68.102036,71.0
53,67.00408,66.0
54,66.91412,70.0
55,67.37927,67.0
56,68.308105,74.0
57,67.134796,67.0
58,66.90094,70.0
59,67.10753,70.0
60,66.8195,66.0
61,68.068565,68.0
62,67.47795,67.0
63,67.38896,67.0
64,67.93257,70.0
65,67.65456,70.0
66,67.83911,69.0
67,66.87594,66.0
68,67.01588,71.0
69,68.021935,66.0
70,67.774414,69.0
71,67.64682,68.0
72,67.687096,66.0
73,67.32044,73.0
74,67.32741,72.0
75,67.34384,65.0
76,67.29446,68.0
77,69.92847,72.0
78,67.22041,70.0
79,67.78581,68.0
80,67.10507,67.0
81,67.56706,71.0
82,67.40455,74.0
83,68.24387,71.0
84,67.67739,74.0
85,68.47932,65.0
86,67.26855,64.0
87,68.0671,71.0
88,67.75667,69.0
89,67.77766,73.0
90,67.234406,68.0
91,68.604225,69.0
92,69.718834,65.0
93,67.83524,70.0
94,67.644325,69.0
95,66.85596,67.0
96,68.38804,68.0
97,67.21825,68.0
98,67.49577,64.0
99,67.94,67.0
100,67.69354,67.0
101,64.405174,67.0
102,68.11822,73.0
103,68.476295,66.0
104,68.45232,65.0
105,66.99453,68.0
106,67.71137,69.0
107,68.30352,65.0
108,69.418205,73.0
109,68.400154,69.0
110,68.43737,73.0
111,68.13713,69.0
112,67.53458,70.0
113,68.310684,69.0
114,67.909065,68.0
115,67.89234,73.0
116,68.48752,71.0
117,69.21344,66.0
118,67.024796,66.0
119,66.85735,69.0
120,67.73169,64.0
121,67.988266,73.0
122,67.454475,69.0
123,67.33632,64.0
124,68.93697,71.0
125,67.23323,71.0
126,67.6269,67.0
127,67.321,71.0
128,67.76622,65.0
129,67.0735,69.0
130,67.65037,70.0
131,68.98511,65.0
