,Pred,Real
0,-47.635586,-57.4
1,8.759131,6.6
2,-60.563465,-65.8
3,-1.1278813,-6.0
4,69.01336,72.3
5,-69.59287,-76.5
6,64.28552,63.8
7,-18.643595,-20.1
8,-17.563185,-18.7
9,-62.3326,-65.8
10,72.39448,83.3
11,-21.129225,-20.5
12,63.122604,64.4
13,-42.524406,-42.4
14,-36.69523,-37.7
15,-51.607456,-54.8
16,-32.419273,-32.9
17,-50.531628,-58.1
18,17.766527,16.2
19,63.011536,69.9
20,-43.540928,-53.4
21,-41.843403,-43.7
22,1.7695088,-2.2
23,9.045049,11.2
24,-54.163868,-62.3
25,-16.692705,-18.6
26,-61.597195,72.7
27,4.2385354,6.1
28,-21.51174,-26.6
29,50.888664,51.0
30,-17.829046,-16.8
31,-66.58462,-72.3
32,21.343988,-87.7
33,9.973625,10.3
34,56.00827,67.5
35,25.962616,24.0
36,80.23339,88.0
37,52.29804,52.6
38,-63.251114,-68.5
39,-34.442673,-38.4
40,-78.70651,-76.8
41,25.48588,26.1
42,78.67504,-89.4
43,14.232254,14.2
44,-1.3731681,-1.5
45,71.23323,85.4
46,-20.761038,-16.7
47,-36.35504,-40.3
48,-72.85845,-85.3
49,3.1828797,0.4
50,-78.255104,-83.9
51,53.5756,57.8
52,33.894135,32.5
53,40.83846,45.9
54,40.457542,42.4
55,62.30788,67.7
56,-36.43932,-40.6
57,65.86795,70.9
58,-41.95691,-48.6
59,-73.4914,80.7
60,77.45925,-86.4
61,-2.3237731,1.1
62,80.19223,85.7
63,50.58754,49.7
64,26.695179,27.0
65,38.188225,39.6
66,14.259861,13.5
67,5.6137476,5.4
68,77.080605,86.6
69,58.64962,65.6
70,24.91509,32.1
71,-9.280275,-9.4
72,-36.934006,-35.2
73,49.12325,48.2
74,69.05999,76.4
75,53.269073,52.6
76,24.532782,24.5
77,1.3370658,1.7
78,-22.941778,-25.7
79,-15.08769,-16.5
80,64.33984,69.8
81,38.535366,40.7
82,-55.615654,-61.0
83,-65.620834,-72.2
84,62.893963,66.1
85,-34.7275,-40.3
86,48.074993,41.9
87,5.03736,4.7
88,-21.050982,-25.9
89,-61.6718,-61.0
90,-57.9238,-58.9
91,66.91828,75.5
92,58.33701,67.3
93,37.051872,39.3
94,-64.05444,-70.2
95,-63.932335,-68.1
96,-50.000515,-51.4
97,-0.5429475,7.6
