,Pred,Real
0,-52.965347,-57.4
1,-3.6646926,6.6
2,-60.077198,-65.8
3,-0.3887337,-6.0
4,68.80672,72.3
5,-63.34288,-76.5
6,53.890488,63.8
7,-18.044415,-20.1
8,-14.839936,-18.7
9,-66.731155,-65.8
10,64.58672,83.3
11,-18.851267,-20.5
12,62.660423,64.4
13,-42.05042,-42.4
14,-32.574505,-37.7
15,-51.004723,-54.8
16,-30.590239,-32.9
17,-47.941578,-58.1
18,15.435546,16.2
19,64.925896,69.9
20,-50.914017,-53.4
21,-41.40008,-43.7
22,-0.8671329,-2.2
23,7.583229,11.2
24,-56.415115,-62.3
25,-19.782232,-18.6
26,60.922375,72.7
27,0.30382776,6.1
28,-24.089352,-26.6
29,46.80993,51.0
30,-13.948361,-16.8
31,-68.82613,-72.3
32,82.33825,-87.7
33,0.77812654,10.3
34,58.177677,67.5
35,23.133392,24.0
36,82.4628,88.0
37,59.11627,52.6
38,-67.963615,-68.5
39,-36.97469,-38.4
40,-73.92623,-76.8
41,25.00956,26.1
42,83.781,-89.4
43,11.434582,14.2
44,2.2338169,-1.5
45,74.4259,85.4
46,-19.572283,-16.7
47,-31.67626,-40.3
48,7.478844,-85.3
49,1.0920866,0.4
50,80.220764,-83.9
51,53.490234,57.8
52,28.929356,32.5
53,37.76894,45.9
54,42.56014,42.4
55,70.42419,67.7
56,-36.165245,-40.6
57,70.4266,70.9
58,-40.240902,-48.6
59,79.65684,80.7
60,-76.8967,-86.4
61,-0.643367,1.1
62,78.63019,85.7
63,56.504356,49.7
64,26.543646,27.0
65,37.428814,39.6
66,18.66154,13.5
67,4.297867,5.4
68,-62.429077,86.6
69,59.54896,65.6
70,29.164257,32.1
71,-6.4635305,-9.4
72,-27.833021,-35.2
73,48.771534,48.2
74,60.23469,76.4
75,48.168995,52.6
76,26.638956,24.5
77,2.0162318,1.7
78,-25.49343,-25.7
79,-17.196318,-16.5
80,62.167255,69.8
81,41.329487,40.7
82,-64.3836,-61.0
83,-68.96426,-72.2
84,58.987835,66.1
85,-38.660965,-40.3
86,43.60682,41.9
87,7.112287,4.7
88,-24.100266,-25.9
89,-57.660618,-61.0
90,-60.691734,-58.9
91,71.290306,75.5
92,49.27353,67.3
93,30.818642,39.3
94,-57.988724,-70.2
95,-66.646095,-68.1
96,-43.39932,-51.4
97,4.1126866,7.6
98,-19.219355,-18.9
99,0.8965729,3.0
100,37.862865,37.6
101,-28.174864,-29.7
102,65.647095,69.7
103,30.056866,37.7
104,9.903977,13.1
105,74.312454,72.3
106,0.94771355,-2.9
107,19.892801,25.9
108,-10.922531,-11.8
109,-59.047497,-78.9
110,-6.3637037,-8.6
111,33.22221,41.0
112,62.729855,66.9
113,-69.1998,-68.7
114,55.987804,85.2
115,1.9449782,3.0
116,49.746918,50.6
117,-39.12538,-36.8
118,49.168568,54.2
119,-71.44585,-78.2
120,-31.175343,-33.6
121,27.118454,34.6
122,-0.5542686,-0.9
123,-60.79887,-57.7
124,-2.4527805,-5.4
125,46.923542,45.0
