,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,3.0,3.0,-7.019741,-4.6713285,-1.3179896,7.061572
1,3.0,3.0,-8.061266,-5.243784,-1.7579654,8.017643
2,2.0,2.0,-5.186395,-1.6697762,8.1167555,-2.1045754
3,1.0,0.0,1.4808716,1.4907982,-3.672199,-3.0768898
4,2.0,2.0,-4.029034,-0.11647407,4.21611,0.1471878
5,2.0,2.0,-5.641262,-2.1265652,8.472257,-1.6768864
6,0.0,0.0,5.215991,-2.1695163,-5.339031,-4.945997
7,0.0,0.0,4.4975247,-1.7821438,-4.8493433,-4.384718
8,2.0,2.0,-6.1445312,-2.1619575,9.554819,-2.3203483
9,2.0,2.0,-5.5880804,-1.9567351,8.344803,-1.6917858
10,0.0,0.0,6.014683,-2.579402,-6.099971,-5.647832
11,1.0,1.0,-2.3380384,7.209474,-1.762254,-3.8955944
12,1.0,1.0,-1.6011966,6.9857974,-3.1783736,-4.1725645
13,0.0,0.0,7.2746825,-3.180967,-7.2809477,-6.8540525
14,1.0,1.0,-2.5248742,8.261759,-2.4249513,-4.457197
15,1.0,1.0,-2.1646707,8.037422,-3.0315697,-4.5161223
16,0.0,0.0,5.9991155,-2.5634894,-6.1639605,-5.7432504
17,2.0,2.0,-5.6156983,-2.2676966,8.279719,-1.4952204
18,2.0,2.0,-5.5823255,-2.6608546,7.342592,-0.3233464
19,2.0,2.0,-5.4427795,-1.8963487,7.8818955,-1.3367332
20,1.0,1.0,-1.8313756,7.5070734,-3.2096717,-4.3894324
21,2.0,2.0,-5.952428,-2.0709274,9.158569,-2.1251013
22,1.0,1.0,-2.1072342,5.047066,-0.27520105,-2.9292269
23,2.0,2.0,-6.4918833,-2.469725,10.136963,-2.4036553
24,1.0,1.0,-2.1389904,8.256256,-3.3041286,-4.772223
25,3.0,3.0,-8.48217,-5.5254383,-1.8512468,8.420066
26,0.0,0.0,5.293572,-2.2153347,-5.4071703,-4.990106
27,2.0,2.0,-5.844773,-2.4230862,8.942888,-1.8277152
28,2.0,2.0,-6.097927,-2.159953,9.418623,-2.2287993
29,2.0,2.0,-6.3836455,-1.9995291,9.961285,-2.5093462
30,2.0,2.0,-5.629101,-2.0671802,8.281895,-1.4548882
31,0.0,0.0,5.4369993,-2.263217,-5.5657873,-5.1497855
32,1.0,1.0,-1.1765996,5.4463534,-2.5751114,-3.3805869
33,3.0,3.0,-6.9443574,-4.4675865,-1.5366888,6.8954453
34,2.0,2.0,-5.9120593,-2.2109883,9.123636,-2.0794554
35,2.0,2.0,-4.700901,-2.3273726,5.300686,0.3471956
36,2.0,2.0,-4.92302,-1.4199898,7.1760445,-1.3815153
37,3.0,3.0,-7.927989,-5.209554,-1.6877568,7.8869705
38,3.0,3.0,-7.675467,-5.04072,-1.634544,7.6392756
39,3.0,3.0,-7.391627,-4.855004,-1.5260313,7.374773
40,2.0,2.0,-5.823004,-2.042299,8.987223,-2.1374536
41,1.0,1.0,-2.2752132,7.4226956,-2.1729698,-3.9232914
42,3.0,3.0,-7.2232385,-4.7482333,-1.5219467,7.1936545
43,1.0,0.0,-0.74191976,4.503561,-2.6274767,-2.8107016
44,2.0,2.0,-5.7517605,-2.2262902,8.810881,-1.900702
45,0.0,0.0,4.884719,-1.8559948,-5.2904463,-4.720589
46,3.0,3.0,-7.774788,-5.077321,-1.6320373,7.7495775
47,0.0,0.0,6.313174,-2.6732097,-6.473639,-6.0324583
48,1.0,1.0,-1.9549129,7.2033114,-2.735766,-4.110131
49,2.0,2.0,-5.830326,-1.3630515,9.18712,-2.6197581
50,3.0,3.0,-6.950329,-4.576445,-1.4132193,6.938191
51,2.0,2.0,-6.210794,-1.7659254,9.75774,-2.571317
52,1.0,1.0,-2.331798,7.5975394,-2.1699073,-4.11663
53,3.0,2.0,-4.8031263,-3.2600732,1.534631,3.2660303
54,3.0,3.0,-8.044541,-5.2743287,-1.7554522,7.991908
55,3.0,3.0,-7.445221,-4.8830914,-1.5535445,7.4175467
56,2.0,2.0,-5.1153393,-1.7230377,7.481655,-1.2315102
57,2.0,2.0,-5.7910514,-2.1995544,8.936226,-2.0263727
58,0.0,0.0,4.837569,-1.8775377,-5.1571565,-4.734719
59,2.0,2.0,-4.953391,-2.6296592,3.4325883,2.0405135
60,3.0,3.0,-7.7482758,-5.0950923,-1.6329249,7.712373
61,2.0,2.0,-5.8008347,-2.044324,8.980948,-2.0991132
62,1.0,1.0,-1.726,6.546057,-2.5481143,-3.7641757
63,3.0,3.0,-6.3934574,-4.2139263,-1.2695637,6.396858
64,2.0,2.0,-5.1931553,-3.0882096,5.4864635,0.79808897
65,2.0,2.0,-4.7229223,-2.1401181,6.0447445,-0.1271005
66,2.0,2.0,-5.5888767,-2.2129366,8.458931,-1.6937499
67,3.0,3.0,-8.52012,-5.5620127,-1.8539352,8.476316
68,2.0,2.0,-5.3644876,-1.9737413,7.5733047,-0.9980734
69,2.0,2.0,-6.3700757,-2.06954,10.03124,-2.5942295
70,2.0,2.0,-4.4419227,-1.766956,4.3670745,0.56347984
71,2.0,2.0,-5.6800385,-2.3431478,8.428913,-1.4368346
72,2.0,2.0,-5.989279,-1.7036462,9.365232,-2.4667652
73,2.0,2.0,-6.1526957,-1.8884952,9.476225,-2.3338604
74,3.0,3.0,-7.3086476,-4.7994065,-1.5500433,7.269235
75,0.0,0.0,4.802574,-1.9284112,-5.073273,-4.649747
76,1.0,1.0,-1.9284756,6.0590115,-1.7120879,-3.0157373
77,2.0,2.0,-5.9708185,-2.1471412,9.1143875,-2.0276105
78,3.0,3.0,-6.824921,-4.4681334,-1.3133793,6.8404527
79,2.0,2.0,-5.754776,-2.0118592,8.644405,-1.7939556
80,2.0,2.0,-5.4613104,-2.0489082,7.661746,-1.0276785
81,0.0,0.0,6.906748,-2.9979415,-7.0032053,-6.53809
82,3.0,3.0,-8.180006,-5.364821,-1.7447455,8.13606
83,3.0,3.0,-7.2255087,-4.7507935,-1.5128291,7.1961026
84,0.0,0.0,3.5096781,-1.1849222,-3.914362,-3.4689584
85,1.0,1.0,-1.3138927,5.6485267,-2.5220852,-3.2663598
86,1.0,1.0,-1.5418698,6.4461074,-2.753725,-3.801195
87,3.0,3.0,-8.250926,-5.379147,-1.8105369,8.202504
88,3.0,3.0,-8.3403,-5.4550614,-1.8346944,8.282852
89,2.0,2.0,-5.3811,-2.150319,7.9272075,-1.389112
90,3.0,3.0,-7.09449,-4.6696815,-1.4529355,7.0788765
91,2.0,2.0,-6.108448,-1.9704342,9.487862,-2.3618362
92,2.0,2.0,-5.074316,-2.4198303,6.3163686,0.013178794
93,2.0,2.0,-5.641609,-1.86145,8.350594,-1.6063576
94,2.0,2.0,-5.975503,-2.3008392,9.362402,-2.2517734
95,2.0,2.0,-5.6219296,-2.1707056,8.499933,-1.7294571
96,2.0,2.0,-6.276861,-2.0785518,9.799329,-2.411171
97,0.0,0.0,1.6302689,0.61980146,-2.9771035,-2.4366
98,1.0,1.0,-2.847027,4.3779464,1.0348759,-2.6491356
99,2.0,2.0,-5.4382353,-2.2119195,7.9576454,-1.2985528
100,1.0,1.0,-1.0653173,5.374036,-2.746811,-3.2637746
101,0.0,0.0,4.412789,-1.7221167,-4.6551456,-4.314125
102,0.0,0.0,3.8813257,-1.2960762,-4.382905,-3.8516438
103,2.0,2.0,-5.980135,-1.8107569,9.320624,-2.343396
104,0.0,0.0,2.6607628,0.023791738,-4.0365305,-3.3346722
105,3.0,3.0,-7.428298,-4.8790393,-1.5650529,7.390604
106,3.0,3.0,-8.048616,-5.2429895,-1.7851336,7.991626
107,0.0,0.0,4.4178004,-1.7215248,-4.777136,-4.2890825
108,2.0,2.0,-6.257782,-2.026062,9.858103,-2.5887816
109,0.0,0.0,3.2779295,-0.60997385,-4.228052,-3.631461
110,1.0,1.0,-2.13456,6.3902187,-1.4523454,-3.43807
111,2.0,2.0,-6.0067005,-2.5403597,9.182493,-1.8348873
112,0.0,0.0,4.94499,-1.9940567,-5.130204,-4.723594
113,0.0,0.0,4.441293,-1.6043184,-4.9037514,-4.356699
114,1.0,1.0,-1.5395392,5.945035,-2.4037387,-3.3810155
115,0.0,0.0,3.8661973,-1.0258886,-4.5998654,-4.067353
116,1.0,1.0,-2.1647046,7.031554,-1.9565117,-3.7943008
117,2.0,2.0,-5.614832,-1.5718722,8.638097,-2.1396687
118,2.0,2.0,-5.612459,-2.1410217,8.53039,-1.8151482
