               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.076378,            0.052885,            0.013321,            0.086783,             0.16775,            0.061261,            0.012037,            0.062965,            0.029024,           0.0089072,              0.0706,           0.0032667,           0.0032667
                   1,            0.060163,            0.032136,           0.0084286,            0.047243,              0.3585,            0.043262,           0.0095411,             0.05867,            0.023679,           0.0079176,            0.040578,           0.0065782,           0.0065782
                   2,            0.056739,            0.030684,           0.0076983,            0.085349,               0.471,            0.084493,            0.019655,            0.056976,            0.022301,           0.0076501,            0.010534,           0.0098678,           0.0098678
                   3,            0.049712,            0.030768,           0.0077122,             0.86835,             0.41125,             0.38016,             0.11012,             0.04128,            0.023344,           0.0075671,            0.009901,            0.009901,            0.009901
                   4,            0.041742,            0.027486,            0.007507,             0.27292,               0.662,             0.39856,             0.11653,            0.037253,            0.025323,           0.0071764,            0.009901,            0.009901,            0.009901
                   5,            0.036945,            0.026378,           0.0070105,                0.82,             0.39289,             0.58528,             0.22387,            0.039983,            0.022091,           0.0067945,            0.009868,            0.009868,            0.009868
                   6,            0.034446,            0.023761,            0.007336,             0.59328,               0.686,             0.70875,             0.29675,            0.032312,            0.020419,            0.006791,            0.009835,            0.009835,            0.009835
                   7,            0.032048,            0.022792,           0.0070174,             0.62977,             0.58221,             0.57108,             0.30552,            0.026839,            0.018978,           0.0065959,            0.009802,            0.009802,            0.009802
                   8,            0.030366,            0.021529,           0.0067332,             0.51794,             0.72425,             0.62756,             0.29111,            0.028965,            0.021945,           0.0064357,            0.009769,            0.009769,            0.009769
                   9,            0.029094,            0.021556,           0.0066461,             0.80225,               0.663,             0.69647,             0.35965,            0.026771,             0.01728,           0.0063568,            0.009736,            0.009736,            0.009736
                  10,             0.02805,            0.020822,           0.0063554,             0.68449,             0.62278,             0.61065,             0.35669,            0.025854,            0.017182,           0.0061406,            0.009703,            0.009703,            0.009703
                  11,            0.027189,            0.020477,           0.0063145,             0.66295,             0.70943,             0.66502,             0.34705,            0.031393,             0.02088,           0.0060495,             0.00967,             0.00967,             0.00967
                  12,            0.026334,            0.020189,           0.0060057,             0.83712,             0.70375,             0.77104,             0.40777,            0.026342,            0.018917,           0.0058269,            0.009637,            0.009637,            0.009637
                  13,            0.026273,            0.019899,           0.0055121,             0.74908,             0.66146,             0.67351,             0.39864,             0.02563,            0.017084,           0.0053268,            0.009604,            0.009604,            0.009604
                  14,            0.025334,            0.018956,           0.0052512,             0.90527,             0.67095,             0.83097,             0.48249,            0.021321,            0.021321,           0.0051249,            0.009571,            0.009571,            0.009571
                  15,            0.024221,            0.019397,           0.0047655,             0.82749,             0.68451,             0.80343,             0.40139,            0.021405,            0.020471,           0.0055416,            0.009538,            0.009538,            0.009538
                  16,             0.02416,            0.019045,           0.0048008,              0.9207,             0.70309,             0.85685,             0.51037,            0.020263,            0.022261,           0.0040996,            0.009505,            0.009505,            0.009505
