,Pred,Real
0,72.499756,72.0
1,72.60481,74.0
2,72.040565,74.0
3,62.73595,64.0
4,65.30444,64.0
5,68.85134,73.0
6,63.454483,64.0
7,71.6806,71.0
8,71.59312,74.0
9,65.80194,65.0
10,69.42747,69.0
11,68.99915,66.0
12,69.25407,67.0
13,69.139595,68.0
14,65.10727,73.0
15,71.94187,71.0
16,70.99659,70.0
17,67.29281,69.0
18,72.19032,70.0
19,74.09482,74.0
20,71.40951,72.0
21,72.7106,73.0
22,65.3145,64.0
23,64.329384,67.0
24,73.05879,72.0
25,67.00106,69.0
26,63.68544,66.0
27,71.36664,71.0
28,72.008575,73.0
29,68.13597,66.0
30,65.748276,66.0
31,69.01543,69.0
32,67.160706,70.0
33,72.69024,74.0
34,71.9813,71.0
35,72.869705,73.0
36,70.803825,72.0
37,72.43098,73.0
38,70.86179,71.0
39,70.60439,68.0
40,71.25516,69.0
41,67.81608,67.0
42,70.93564,70.0
43,72.47482,74.0
44,64.26059,64.0
45,66.99137,69.0
46,66.6606,66.0
47,67.707214,70.0
48,67.082405,69.0
49,67.42975,71.0
50,64.51844,68.0
51,64.97331,68.0
52,61.86642,64.0
53,64.58498,65.0
54,68.861946,66.0
55,66.94159,72.0
56,66.08136,67.0
57,73.028915,71.0
58,67.72675,67.0
59,67.475945,68.0
60,64.36712,68.0
61,65.23711,66.0
62,68.16607,68.0
63,71.38698,74.0
64,64.05681,64.0
65,71.80646,73.0
66,68.858185,71.0
67,66.98158,68.0
68,66.67367,66.0
69,64.34174,65.0
70,69.53006,69.0
71,69.92063,70.0
72,69.772964,71.0
73,73.32915,74.0
74,63.702557,64.0
75,66.029205,70.0
76,67.17583,68.0
77,73.24715,74.0
78,71.21781,67.0
79,73.146324,72.0
80,69.48108,68.0
81,70.83462,73.0
82,72.19232,70.0
83,70.918335,69.0
84,69.48665,71.0
85,65.602615,67.0
86,74.1692,72.0
87,66.60738,66.0
88,64.75294,66.0
89,72.32333,72.0
90,68.49814,69.0
91,66.71866,68.0
92,69.618195,71.0
93,70.736534,65.0
94,68.22971,67.0
95,71.74915,72.0
96,69.27597,70.0
97,67.170555,69.0
98,69.96655,74.0
99,65.894714,66.0
100,72.746925,74.0
101,68.00141,68.0
102,65.1204,65.0
103,66.109825,65.0
104,67.30198,66.0
105,71.51207,71.0
106,65.63479,64.0
107,66.73226,69.0
108,67.9335,66.0
109,71.015785,71.0
110,69.47516,73.0
111,73.08878,74.0
112,70.31872,71.0
113,65.443565,64.0
114,66.76062,68.0
115,71.15621,73.0
116,72.90284,74.0
117,75.18769,74.0
