,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,12.553674,-4.195622,-8.223169,-10.277446
1,2.0,2.0,-10.83981,-3.939805,12.388496,-3.489054
2,2.0,2.0,-11.213205,-4.308113,12.978645,-3.5118442
3,0.0,0.0,9.240787,-2.619012,-6.311585,-7.7040553
4,2.0,2.0,-10.371051,-3.3904285,11.489552,-3.326215
5,2.0,2.0,-9.763064,-2.8018696,10.637501,-3.345823
6,2.0,2.0,-8.923041,-3.3175812,10.171946,-2.6123154
7,0.0,0.0,9.024696,-2.72135,-6.0424047,-7.45441
8,1.0,1.0,-1.4277028,11.956585,-4.0398383,-10.482333
9,0.0,0.0,10.582198,-3.3586032,-7.0380855,-8.717561
10,1.0,1.0,-1.3112878,16.363081,-5.8674707,-14.033252
11,1.0,1.0,0.41524673,10.616833,-4.4306946,-8.757315
12,2.0,2.0,-12.427796,-4.4361,14.132336,-4.097585
13,1.0,1.0,-1.7355446,15.102516,-5.14092,-13.167589
14,2.0,2.0,-11.112709,-4.1265283,12.773353,-3.6091988
15,3.0,3.0,-8.343003,-10.562181,-3.1179852,11.733903
16,2.0,2.0,-11.596807,-4.1988206,13.24197,-3.7613132
17,1.0,1.0,-0.14195669,12.480337,-4.919149,-10.478718
18,3.0,3.0,-7.9492564,-10.030852,-2.8485725,11.130611
19,2.0,2.0,-10.320666,-3.8975143,11.814471,-3.0646293
20,2.0,2.0,-10.722206,-3.3746245,11.841815,-3.6237853
21,3.0,3.0,-8.078884,-10.195276,-2.918804,11.313777
22,3.0,3.0,-8.188328,-10.359603,-3.0149517,11.493878
23,1.0,1.0,-1.5477964,12.669688,-4.277757,-11.09929
24,0.0,0.0,10.957963,-3.5230753,-7.2328014,-9.01143
25,0.0,0.0,9.113741,-2.9861834,-5.9648585,-7.4458356
26,1.0,1.0,-1.1886966,15.700077,-5.678813,-13.485436
27,2.0,2.0,-12.156694,-4.446298,13.926512,-4.0105376
28,0.0,0.0,9.677064,-3.3569772,-6.2505727,-7.83065
29,2.0,2.0,-10.29149,-3.8853161,11.8635645,-3.1924512
30,2.0,2.0,-10.978174,-3.989175,12.542673,-3.530359
31,2.0,2.0,-11.308787,-4.198706,12.992047,-3.6150556
32,1.0,1.0,-1.5428492,14.263779,-4.9260845,-12.417655
33,0.0,0.0,10.159239,-3.1842034,-6.7749057,-8.368183
34,2.0,2.0,-11.637126,-3.972535,13.099037,-3.8890262
35,2.0,2.0,-11.073295,-4.0754833,12.692499,-3.5370495
36,3.0,3.0,-8.412036,-10.648006,-3.1480534,11.832263
37,3.0,3.0,-7.5970044,-9.637678,-2.839626,10.695634
38,3.0,3.0,-8.625773,-10.927309,-3.2604282,12.147014
39,1.0,1.0,-2.2864916,13.279242,-4.09174,-11.7902975
40,2.0,2.0,-11.917187,-4.1343527,13.462185,-3.94872
41,2.0,2.0,-11.539579,-4.0417895,13.060519,-3.7969441
42,0.0,0.0,8.717783,-2.6381042,-5.8270125,-7.1941705
43,3.0,3.0,-8.462707,-10.723399,-3.198826,11.913894
44,2.0,2.0,-11.980833,-4.2989235,13.636469,-3.9354055
