               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.0778,            0.052646,            0.013731,            0.095446,               0.178,             0.05493,            0.012002,            0.059476,            0.028693,           0.0099158,              0.0706,           0.0032667,           0.0032667
                   1,            0.062637,            0.031842,           0.0085514,             0.61771,             0.32125,              0.1201,            0.035006,            0.058581,            0.026642,           0.0083618,            0.040578,           0.0065782,           0.0065782
                   2,            0.056848,            0.030899,           0.0084144,             0.10381,             0.56219,             0.12085,            0.031705,            0.064189,            0.030888,           0.0082397,            0.010534,           0.0098678,           0.0098678
                   3,            0.049056,            0.032969,           0.0076365,             0.71616,             0.37575,             0.31923,            0.045764,             0.05385,            0.041098,           0.0080078,            0.009901,            0.009901,            0.009901
                   4,            0.043104,            0.029453,           0.0078247,             0.06877,             0.57775,             0.21736,            0.061975,            0.047358,            0.034376,           0.0076253,            0.009901,            0.009901,            0.009901
                   5,            0.038538,            0.029185,           0.0076666,             0.45648,             0.62775,             0.54464,             0.23212,            0.031027,            0.023036,           0.0072793,            0.009868,            0.009868,            0.009868
                   6,            0.035024,            0.025613,           0.0074783,             0.90851,             0.42644,              0.4458,             0.19977,            0.025916,            0.023168,           0.0071352,            0.009835,            0.009835,            0.009835
                   7,            0.033421,            0.025095,           0.0069888,             0.41984,              0.7685,             0.60388,             0.25761,            0.034835,            0.025209,            0.007072,            0.009802,            0.009802,            0.009802
                   8,            0.031251,            0.024319,           0.0073161,             0.39472,              0.8345,             0.67098,             0.25767,            0.030543,            0.025579,           0.0069007,            0.009769,            0.009769,            0.009769
                   9,            0.029777,             0.02391,           0.0068978,             0.44644,             0.60418,             0.53553,             0.22729,            0.035044,            0.027884,           0.0069329,            0.009736,            0.009736,            0.009736
                  10,            0.028578,            0.023336,           0.0068487,             0.49703,              0.7325,             0.68051,             0.24298,            0.031385,            0.028029,           0.0070683,            0.009703,            0.009703,            0.009703
                  11,            0.027878,            0.023291,           0.0065866,             0.55681,               0.594,             0.58937,             0.21121,            0.035232,            0.028585,           0.0068959,             0.00967,             0.00967,             0.00967
                  12,            0.027568,            0.022821,            0.006635,             0.40562,               0.803,             0.60536,             0.22806,            0.040577,            0.029479,            0.007055,            0.009637,            0.009637,            0.009637
                  13,            0.026372,            0.022466,           0.0067171,             0.22342,              0.6455,             0.37768,             0.16445,            0.045183,            0.030716,           0.0072305,            0.009604,            0.009604,            0.009604
                  14,            0.026281,            0.021951,           0.0062162,             0.36249,              0.7295,             0.53632,             0.21652,            0.040991,             0.02976,           0.0070304,            0.009571,            0.009571,            0.009571
                  15,             0.02558,            0.021796,           0.0059345,             0.50648,               0.746,             0.70712,             0.30634,            0.032377,            0.028437,           0.0068161,            0.009538,            0.009538,            0.009538
                  16,            0.023917,            0.021575,            0.005692,             0.43984,             0.92925,             0.62587,             0.24117,            0.032512,            0.031111,           0.0066007,            0.009505,            0.009505,            0.009505
                  17,            0.024681,            0.021619,           0.0054755,             0.37056,             0.87725,             0.55329,              0.1984,            0.035735,            0.030181,           0.0065693,            0.009472,            0.009472,            0.009472
