               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.063773,            0.041726,            0.010959,             0.64117,             0.33236,             0.16229,            0.057884,            0.050249,            0.024207,           0.0082526,              0.0701,           0.0033222,           0.0033222
                   1,            0.047524,            0.030217,            0.007845,             0.78314,             0.35253,             0.33933,             0.10812,              0.0466,            0.022964,           0.0079021,            0.040078,           0.0066336,           0.0066336
                   2,            0.042482,            0.027655,           0.0076062,             0.86525,             0.40021,             0.44082,             0.21275,            0.035958,            0.023425,           0.0076138,            0.010034,            0.009923,            0.009923
                   3,            0.035656,            0.025903,           0.0076671,             0.33795,             0.89458,             0.49598,             0.24078,            0.031785,            0.023241,           0.0075726,            0.009901,            0.009901,            0.009901
                   4,            0.030514,            0.023892,           0.0073411,              0.3967,             0.90708,             0.60343,             0.28206,            0.027251,            0.024301,           0.0072879,            0.009901,            0.009901,            0.009901
                   5,            0.027406,            0.023361,           0.0069652,             0.44752,             0.86917,             0.60367,             0.36701,            0.020553,            0.022334,           0.0073136,            0.009868,            0.009868,            0.009868
                   6,            0.025472,            0.022284,           0.0072421,              0.4486,             0.90292,             0.59627,             0.31077,            0.021087,            0.022978,           0.0072861,            0.009835,            0.009835,            0.009835
                   7,            0.024283,            0.022022,           0.0070161,             0.41841,             0.92792,             0.63399,             0.30529,             0.02339,            0.026576,           0.0072841,            0.009802,            0.009802,            0.009802
                   8,            0.023135,             0.02112,           0.0069581,             0.45319,             0.88125,             0.59571,             0.37706,            0.018664,            0.020432,           0.0071611,            0.009769,            0.009769,            0.009769
                   9,            0.021581,            0.021139,           0.0067645,             0.47629,             0.91104,             0.60976,             0.31332,            0.019846,            0.023335,           0.0071576,            0.009736,            0.009736,            0.009736
                  10,            0.021158,             0.02061,           0.0067054,             0.49698,             0.82417,             0.62122,             0.34487,            0.019364,            0.022774,           0.0067649,            0.009703,            0.009703,            0.009703
                  11,            0.020629,            0.020469,           0.0062255,             0.59958,             0.67604,             0.65427,             0.39462,            0.017777,            0.020968,           0.0061637,             0.00967,             0.00967,             0.00967
