,Pred,Real
0,-40.16306,-57.4
1,9.942674,6.6
2,-57.77464,-65.8
3,-12.452488,-6.0
4,61.0334,72.3
5,-58.214855,-76.5
6,64.55202,63.8
7,-22.05211,-20.1
8,-23.188784,-18.7
9,-59.220787,-65.8
10,88.39863,83.3
11,-26.079498,-20.5
12,85.06297,64.4
13,-32.19417,-42.4
14,-36.597225,-37.7
15,-50.73096,-54.8
16,-27.993809,-32.9
17,-51.697456,-58.1
18,11.99108,16.2
19,28.125757,69.9
20,-49.48123,-53.4
21,-25.224045,-43.7
22,-0.14063701,-2.2
23,7.486107,11.2
24,-55.431473,-62.3
25,6.424118,-18.6
26,50.972733,72.7
27,0.47282654,6.1
28,-32.58842,-26.6
29,62.873325,51.0
30,-21.189072,-16.8
31,-36.766712,-72.3
32,95.42183,-87.7
33,1.0238723,10.3
34,88.96148,67.5
35,17.70879,24.0
36,102.52038,88.0
37,-26.361223,52.6
38,-52.674255,-68.5
39,-51.707256,-38.4
40,-60.93491,-76.8
41,34.33153,26.1
42,-30.800549,-89.4
43,4.5165396,14.2
44,-4.530555,-1.5
45,74.84616,85.4
46,10.642511,-16.7
47,-31.833466,-40.3
48,-68.38906,-85.3
49,9.300634,0.4
50,-42.027412,-83.9
51,77.66914,57.8
52,38.462173,32.5
53,52.214027,45.9
54,28.836948,42.4
55,62.322353,67.7
56,-40.673763,-40.6
57,90.061676,70.9
58,-32.102215,-48.6
59,87.90435,80.7
60,-39.7441,-86.4
61,-6.25742,1.1
62,90.1828,85.7
63,71.39136,49.7
64,-20.39287,27.0
65,45.3903,39.6
66,9.026546,13.5
67,0.023767516,5.4
68,78.0325,86.6
69,76.25102,65.6
70,35.822742,32.1
71,2.6233969,-9.4
72,-37.08322,-35.2
73,60.9396,48.2
74,79.23127,76.4
75,41.42895,52.6
76,35.249332,24.5
77,0.36164707,1.7
78,-23.928988,-25.7
79,-22.825558,-16.5
80,62.17722,69.8
81,33.98747,40.7
82,-58.8237,-61.0
83,-65.19798,-72.2
84,75.98414,66.1
85,-40.4199,-40.3
86,18.185509,41.9
87,3.3771431,4.7
88,-24.070847,-25.9
89,-39.63782,-61.0
90,-57.401825,-58.9
91,92.0881,75.5
92,67.58635,67.3
93,33.77028,39.3
94,-45.569122,-70.2
95,-53.22488,-68.1
96,-31.528294,-51.4
97,2.710729,7.6
98,-18.500505,-18.9
99,1.1080917,3.0
100,52.82383,37.6
101,-22.097178,-29.7
102,77.74338,69.7
103,45.041004,37.7
104,1.9425498,13.1
105,8.319485,72.3
106,-0.9505865,-2.9
107,23.927595,25.9
108,-25.545618,-11.8
109,-60.280346,-78.9
110,-6.9836674,-8.6
111,39.073742,41.0
112,62.28051,66.9
113,-41.90167,-68.7
114,36.26893,85.2
115,4.138061,3.0
116,63.05882,50.6
117,-48.375443,-36.8
118,58.179085,54.2
119,-54.453854,-78.2
120,-28.055023,-33.6
121,35.203728,34.6
122,0.20641898,-0.9
123,-52.8122,-57.7
124,-5.5690026,-5.4
125,48.272026,45.0
126,-23.965576,-36.2
127,77.10639,62.4
128,-32.08575,-49.9
129,78.793304,58.4
130,-48.13923,-43.5
131,-39.818916,-57.0
132,-31.215693,-30.0
133,-58.9532,-79.3
134,22.24658,22.8
135,-56.420265,-66.7
136,15.631803,0.4
137,56.417923,51.3
138,-36.581734,-58.3
139,-44.867847,-70.7
140,83.283424,67.8
141,43.88807,42.8
142,35.96762,29.2
143,23.274218,33.2
144,-55.880405,-80.7
145,-34.489616,-31.0
146,-47.56597,-61.0
147,-60.132256,-77.9
148,-57.281475,-85.8
149,43.574482,-89.0
150,64.42142,61.3
151,-58.72418,-81.6
152,22.413145,21.6
153,-58.58783,-68.9
154,-29.17856,86.5
155,20.748219,12.3
156,0.2691614,-8.07e-13
157,-41.413868,85.9
158,-23.92116,-57.1
159,1.7087765,12.8
160,-40.505157,-41.7
161,74.67026,55.0
162,-16.587412,-16.0
163,76.05127,67.0
164,31.021809,71.8
165,-34.133038,-39.0
166,41.570816,39.8
167,13.870087,-89.1
168,0.112054124,-1.1
169,77.72163,66.8
170,80.74268,69.7
171,-20.276295,-19.9
172,42.61676,29.6
173,-26.797916,-35.7
174,-55.251198,-50.3
175,-30.890175,-44.0
176,-23.125414,-18.2
177,0.05842966,5.4
178,-57.851204,-66.2
179,-32.498688,-31.4
180,-44.462765,84.4
181,-5.693563,-11.0
182,-32.63575,-49.2
183,0.59239674,-0.6
184,-50.630726,-45.1
185,-46.335323,-50.6
186,-39.027187,-62.2
187,-21.210886,-25.1
188,-26.351475,-30.9
189,110.93348,88.2
190,1.157576,-3.0
191,13.326738,16.6
192,-27.849026,-41.9
193,26.36394,78.5
194,-26.619356,-41.0
195,-57.042557,-68.6
196,87.40294,75.6
197,-23.23895,-22.9
198,-6.432524,-13.7
