,Pred,Real
0,71.92841,72.0
1,71.106476,74.0
2,70.94033,74.0
3,64.12919,64.0
4,64.77915,64.0
5,66.27278,73.0
6,66.02898,64.0
7,70.40563,71.0
8,70.69265,74.0
9,63.34734,65.0
10,67.95485,69.0
11,68.463326,66.0
12,68.79904,67.0
13,68.05992,68.0
14,64.70971,73.0
15,71.2352,71.0
16,70.53292,70.0
17,68.36402,69.0
18,69.487045,70.0
19,72.96841,74.0
20,70.34498,72.0
21,71.22832,73.0
22,66.519905,64.0
23,65.24377,67.0
24,70.3656,72.0
25,65.4834,69.0
26,65.16195,66.0
27,68.90227,71.0
28,71.4508,73.0
29,68.28658,66.0
30,67.437416,66.0
31,69.53571,69.0
32,65.567154,70.0
33,72.27643,74.0
34,70.893555,71.0
35,70.67429,73.0
36,71.45581,72.0
37,69.894424,73.0
38,70.59831,71.0
39,66.88732,68.0
40,69.69421,69.0
41,67.185036,67.0
42,70.08176,70.0
43,71.3277,74.0
44,64.9272,64.0
45,68.03421,69.0
46,66.28741,66.0
47,67.50205,70.0
48,66.73641,69.0
49,66.55685,71.0
50,66.16306,68.0
51,66.2259,68.0
52,63.0788,64.0
53,65.764755,65.0
54,66.45786,66.0
55,67.69699,72.0
56,67.3132,67.0
57,70.11798,71.0
58,67.01704,67.0
59,66.66009,68.0
60,65.55616,68.0
61,65.22809,66.0
62,66.05732,68.0
63,71.0244,74.0
64,66.56336,64.0
65,70.75573,73.0
66,68.17242,71.0
67,67.69398,68.0
68,65.78371,66.0
69,64.342964,65.0
70,69.0264,69.0
71,67.978004,70.0
72,69.8434,71.0
73,71.04529,74.0
74,65.1077,64.0
75,66.85967,70.0
76,64.90551,68.0
77,72.327415,74.0
78,71.29103,67.0
79,71.262474,72.0
80,68.63969,68.0
81,70.12882,73.0
82,70.966515,70.0
83,71.04321,69.0
84,69.310555,71.0
85,66.32145,67.0
86,69.56581,72.0
87,67.95141,66.0
88,64.588455,66.0
89,71.393036,72.0
90,68.37613,69.0
91,67.75956,68.0
92,66.86194,71.0
93,67.81616,65.0
94,67.73781,67.0
95,70.74575,72.0
96,67.30414,70.0
97,68.904015,69.0
98,69.92831,74.0
99,67.05605,66.0
100,71.08072,74.0
101,64.74473,68.0
102,65.11039,65.0
103,66.31385,65.0
104,67.46929,66.0
105,70.31322,71.0
106,65.84472,64.0
107,68.94722,69.0
108,66.21783,66.0
109,69.81036,71.0
110,68.92734,73.0
111,71.11032,74.0
112,69.06499,71.0
113,66.15202,64.0
114,66.38941,68.0
115,69.79985,73.0
116,72.0014,74.0
117,73.476074,74.0
118,68.549194,70.0
119,66.76382,69.0
120,63.670273,64.0
121,65.563126,67.0
122,65.474525,66.0
123,71.32193,72.0
124,64.58668,66.0
125,65.20852,64.0
126,64.753624,66.0
127,64.83177,64.0
128,63.916355,64.0
129,70.96575,73.0
130,71.45107,72.0
131,69.150085,67.0
132,69.15268,69.0
133,65.632744,69.0
134,66.733505,72.0
135,69.08332,69.0
136,65.51712,69.0
137,72.1333,73.0
138,70.13167,71.0
139,70.21001,70.0
140,66.09779,66.0
141,72.82718,74.0
142,69.45396,71.0
143,66.9619,67.0
144,70.74836,71.0
145,69.71173,72.0
146,71.30349,70.0
147,68.758575,66.0
148,71.01784,68.0
149,69.88867,72.0
150,70.1213,70.0
151,71.19778,73.0
152,68.85663,68.0
153,68.28457,68.0
154,68.90558,69.0
155,65.14424,67.0
156,71.988976,73.0
157,65.82559,67.0
158,70.77534,70.0
159,71.42461,73.0
160,71.67454,74.0
161,67.846344,68.0
162,69.00728,69.0
163,72.91027,74.0
164,68.354805,67.0
165,67.317764,67.0
166,67.30834,66.0
167,70.86562,71.0
168,64.85927,64.0
169,69.27111,73.0
170,72.18809,73.0
171,64.988525,66.0
172,64.855095,64.0
173,71.54636,74.0
174,70.9571,73.0
175,69.442955,68.0
176,71.36331,74.0
177,65.66062,65.0
178,68.205574,69.0
179,71.192406,73.0
180,69.02601,67.0
181,68.54883,64.0
182,66.59242,66.0
183,71.100685,71.0
184,70.350975,72.0
185,65.03108,71.0
186,66.66216,71.0
187,71.99346,74.0
188,71.94598,74.0
189,67.31556,68.0
190,67.79379,67.0
191,72.658295,72.0
192,71.558395,73.0
193,70.58236,73.0
194,70.039246,71.0
