               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.081488,            0.051991,            0.014197,            0.022062,             0.05675,           0.0094785,           0.0016791,            0.068059,            0.025075,           0.0096514,              0.0706,           0.0032667,           0.0032667
                   1,            0.060743,            0.033199,           0.0087692,             0.73271,             0.34275,             0.29039,            0.094338,            0.060193,            0.026384,           0.0083875,            0.040578,           0.0065782,           0.0065782
                   2,            0.059791,            0.032789,            0.008229,            0.015451,               0.153,           0.0094441,           0.0015228,            0.069521,            0.027722,           0.0082655,            0.010534,           0.0098678,           0.0098678
                   3,            0.052844,            0.032592,           0.0080487,             0.24875,              0.5415,              0.2908,            0.095316,            0.051063,            0.025395,           0.0078727,            0.009901,            0.009901,            0.009901
                   4,            0.043761,            0.031356,           0.0077391,             0.81591,              0.3985,             0.31623,             0.11171,            0.037417,            0.025428,           0.0076202,            0.009901,            0.009901,            0.009901
                   5,            0.037167,            0.029542,           0.0076022,             0.93148,             0.41404,             0.55015,              0.2798,            0.030487,            0.025187,           0.0074099,            0.009868,            0.009868,            0.009868
                   6,            0.035157,            0.028579,           0.0074876,             0.94079,               0.415,             0.53248,             0.26665,            0.029798,            0.026625,           0.0073031,            0.009835,            0.009835,            0.009835
                   7,            0.033824,            0.027033,           0.0072968,             0.41126,                0.57,              0.5267,             0.28945,            0.036373,            0.023128,           0.0072285,            0.009802,            0.009802,            0.009802
                   8,            0.031975,            0.026041,           0.0076946,             0.36212,             0.80425,             0.55585,             0.26139,            0.031249,            0.023844,           0.0071884,            0.009769,            0.009769,            0.009769
                   9,            0.029574,            0.026887,           0.0072594,             0.24109,               0.652,             0.32136,             0.11221,            0.039325,            0.029783,           0.0072431,            0.009736,            0.009736,            0.009736
                  10,             0.02887,             0.02563,           0.0075586,             0.22791,              0.6265,             0.38888,             0.12596,            0.040359,            0.033217,           0.0072388,            0.009703,            0.009703,            0.009703
                  11,            0.028754,            0.025433,           0.0071196,             0.40586,             0.84475,             0.56343,             0.20999,            0.031262,            0.026256,           0.0070786,             0.00967,             0.00967,             0.00967
                  12,            0.027512,              0.0248,           0.0067849,             0.32945,             0.78722,             0.44697,             0.12517,            0.041876,            0.031177,           0.0072806,            0.009637,            0.009637,            0.009637
                  13,            0.026725,            0.024474,           0.0070786,             0.19677,              0.6085,              0.3202,            0.090754,             0.04541,            0.031362,           0.0072763,            0.009604,            0.009604,            0.009604
                  14,            0.026901,            0.024316,           0.0069451,            0.060969,             0.36675,              0.1126,            0.038945,            0.043475,            0.033062,           0.0071749,            0.009571,            0.009571,            0.009571
                  15,            0.025903,            0.024597,           0.0068009,             0.36682,             0.90125,             0.55121,              0.2279,            0.033573,            0.029289,           0.0069957,            0.009538,            0.009538,            0.009538
                  16,            0.025027,            0.024532,            0.006548,             0.36334,               0.882,             0.51436,             0.17182,            0.030784,            0.031135,           0.0069626,            0.009505,            0.009505,            0.009505
                  17,            0.024877,            0.023495,           0.0062969,             0.19744,             0.64042,              0.2348,            0.060512,            0.042477,            0.031646,           0.0069959,            0.009472,            0.009472,            0.009472
                  18,            0.024407,            0.023242,           0.0058974,             0.30741,              0.7325,             0.40629,              0.1278,            0.036936,            0.032454,           0.0066951,            0.009439,            0.009439,            0.009439
                  19,            0.024339,            0.024049,           0.0051478,             0.11083,              0.5035,             0.22674,            0.065888,            0.037275,            0.038717,           0.0067263,            0.009406,            0.009406,            0.009406
                  20,            0.023877,            0.023563,           0.0049783,             0.14767,                0.49,             0.25344,            0.068231,            0.038135,            0.038984,            0.006468,            0.009373,            0.009373,            0.009373
                  21,            0.023249,            0.023174,           0.0042699,             0.12516,              0.3595,             0.24992,            0.088568,            0.042075,              0.0381,           0.0060174,             0.00934,             0.00934,             0.00934
                  22,            0.023058,            0.022665,           0.0040368,             0.48198,              0.3415,             0.29958,            0.091739,            0.040268,            0.035283,           0.0056619,            0.009307,            0.009307,            0.009307
                  23,            0.023872,            0.024097,           0.0041242,             0.83907,              0.7086,               0.757,             0.28798,            0.033245,            0.029926,           0.0032597,            0.009274,            0.009274,            0.009274
                  24,            0.023217,            0.023229,           0.0031522,             0.92917,             0.86882,             0.89774,             0.47879,            0.020349,            0.021087,           0.0022744,            0.009241,            0.009241,            0.009241
                  25,            0.022649,            0.022491,           0.0026318,             0.92374,              0.8605,             0.88032,             0.40494,            0.026464,            0.026722,           0.0018073,            0.009208,            0.009208,            0.009208
                  26,            0.022076,            0.022897,           0.0024053,             0.86372,               0.753,             0.75076,             0.29774,            0.032616,            0.031477,           0.0018095,            0.009175,            0.009175,            0.009175
                  27,            0.021397,            0.022371,           0.0021635,             0.89648,             0.80548,             0.79882,             0.29888,            0.026921,            0.029713,           0.0018056,            0.009142,            0.009142,            0.009142
                  28,            0.021148,            0.022572,            0.002521,             0.73075,             0.65353,              0.5734,              0.1566,            0.033886,            0.038736,           0.0020685,            0.009109,            0.009109,            0.009109
                  29,            0.022327,            0.022722,           0.0018222,             0.83279,             0.74775,             0.73211,             0.22521,            0.034228,            0.038915,           0.0019602,            0.009076,            0.009076,            0.009076
                  30,            0.020819,            0.022072,            0.001689,             0.30313,               0.274,             0.14452,            0.028338,            0.038201,            0.038799,            0.001841,            0.009043,            0.009043,            0.009043
