,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,19.77464,0.4606736,-7.7805123,-4.913505
1,2.0,2.0,-7.638014,-3.6673992,13.4112625,-1.9788281
2,2.0,2.0,-8.100928,-4.066043,14.222733,-1.9595038
3,0.0,0.0,12.510369,0.5983808,-5.00135,-3.251681
4,2.0,2.0,-6.834758,-3.5232239,11.883959,-1.5122684
5,2.0,2.0,-7.227458,-3.9775987,12.732508,-1.4616057
6,2.0,2.0,-6.47273,-3.276205,11.304974,-1.5044038
7,0.0,0.0,13.602397,0.14668766,-5.2727165,-3.384448
8,1.0,1.0,-0.8581823,12.222782,-3.63992,-3.840877
9,0.0,0.0,15.566795,0.4833354,-6.158286,-3.931214
10,1.0,1.0,-0.6797651,12.216069,-3.7967014,-3.7681077
11,1.0,1.0,-1.2837673,14.230629,-4.18103,-4.3879333
12,2.0,2.0,-8.675195,-4.2888207,15.276144,-2.1742342
13,1.0,1.0,-0.7206198,13.899929,-4.351436,-4.236597
14,2.0,2.0,-7.802014,-4.078388,13.731184,-1.7572783
15,3.0,3.0,-6.00279,-5.275092,0.3348097,11.461211
16,2.0,2.0,-7.321687,-3.7814717,12.920559,-1.6987375
17,1.0,1.0,-1.0018901,14.55541,-4.470343,-4.463871
18,3.0,3.0,-5.5838666,-4.936861,0.3853127,10.514479
19,2.0,2.0,-7.8094487,-3.8616455,13.666384,-1.9094595
20,2.0,2.0,-7.4395366,-3.50743,12.799864,-1.8590313
21,3.0,3.0,-5.6952868,-5.0135193,0.3473544,10.817443
22,3.0,3.0,-5.972902,-5.2466183,0.3314708,11.4050665
23,1.0,1.0,-1.4090647,13.648478,-3.9087214,-4.2559896
24,0.0,0.0,13.019379,0.40937796,-5.139398,-3.3287432
25,0.0,0.0,16.083252,0.19373217,-6.249479,-3.9763217
26,1.0,1.0,-1.1562089,13.31866,-3.9787602,-4.0733275
27,2.0,2.0,-7.833251,-3.7550654,13.585548,-1.9590796
28,0.0,0.0,20.163408,0.3183637,-7.8238525,-4.9620395
29,2.0,2.0,-8.064186,-4.0834103,14.25165,-1.9540242
30,2.0,2.0,-6.5796413,-3.789123,11.691229,-1.2304194
31,2.0,2.0,-8.599822,-4.2719994,15.208481,-2.1633308
32,1.0,1.0,-1.4529043,14.698045,-4.235021,-4.607696
33,0.0,0.0,19.876831,0.31181934,-7.785544,-4.901569
34,2.0,2.0,-7.3758907,-3.863325,13.082897,-1.703818
35,2.0,2.0,-7.6668787,-3.9951935,13.521444,-1.7356958
36,3.0,3.0,-6.072139,-5.331379,0.32617512,11.615487
37,3.0,3.0,-6.0611653,-5.313797,0.31956315,11.60553
38,3.0,3.0,-6.0331593,-5.2980127,0.327031,11.536843
39,1.0,1.0,-1.2824584,13.423896,-3.9591794,-4.084639
40,2.0,2.0,-6.4863696,-3.7087402,11.485971,-1.2213923
41,2.0,2.0,-8.375561,-4.0728803,14.719685,-2.1367903
42,0.0,0.0,5.3404236,1.4525032,-2.4531407,-1.7369014
43,3.0,3.0,-6.068337,-5.323102,0.31897342,11.622097
44,2.0,2.0,-8.055179,-4.1226172,14.175959,-1.8973302
45,3.0,3.0,-6.0805883,-5.335948,0.3234361,11.637603
46,1.0,1.0,-1.875846,15.117274,-4.1592445,-4.7242885
47,2.0,2.0,-7.8501234,-4.125372,13.817524,-1.7500921
48,2.0,2.0,-6.5368576,-2.8937669,11.031233,-1.6842523
49,2.0,2.0,-7.823799,-4.0212193,13.734119,-1.7974383
50,2.0,2.0,-6.9542356,-3.8693128,12.289312,-1.3776788
51,2.0,2.0,-8.137463,-4.103285,14.234137,-1.9233528
52,0.0,0.0,16.436981,0.5597023,-6.4873405,-4.162412
53,2.0,2.0,-6.5737906,-2.6680703,10.902386,-1.7772819
54,2.0,2.0,-7.227292,-3.461423,12.491201,-1.7798908
55,1.0,1.0,-0.8191062,10.265955,-2.8344283,-3.4107902
56,2.0,2.0,-7.4587693,-3.9793224,13.160259,-1.6136202
57,0.0,0.0,16.998245,0.16618791,-6.60034,-4.183375
58,1.0,1.0,-1.8040184,13.157897,-3.4955444,-4.1410594
59,3.0,3.0,-6.0148273,-5.27488,0.31897402,11.515527
60,2.0,2.0,-6.984725,-4.0070233,12.380194,-1.3167448
61,1.0,1.0,-1.561185,15.413996,-4.4821076,-4.741169
62,3.0,3.0,-6.1115956,-5.3678465,0.33120516,11.684806
63,2.0,2.0,-6.1021576,-3.016125,10.500875,-1.4017155
64,2.0,2.0,-7.9688177,-4.0817823,14.037827,-1.8665332
65,0.0,0.0,13.763061,0.2594253,-5.378718,-3.4413116
66,0.0,0.0,17.606106,0.2467728,-6.827824,-4.3457065
67,3.0,3.0,-5.5415573,-5.042884,0.6275904,9.963023
68,0.0,0.0,21.064339,0.14008668,-8.202988,-5.1161084
69,1.0,1.0,-0.9167608,13.421882,-4.105444,-4.1240263
