,Pred,Real
0,-51.797047,-57.4
1,5.767522,6.6
2,-68.09596,-65.8
3,-0.9228201,-6.0
4,69.445694,72.3
5,-68.774864,-76.5
6,67.69428,63.8
7,-16.92598,-20.1
8,-18.836578,-18.7
9,-57.337917,-65.8
10,75.22025,83.3
11,-24.249388,-20.5
12,64.25557,64.4
13,-40.846283,-42.4
14,-37.284977,-37.7
15,-52.90628,-54.8
16,-33.865032,-32.9
17,-56.286552,-58.1
18,18.44178,16.2
19,72.70584,69.9
20,-53.11038,-53.4
21,-34.84507,-43.7
22,-1.3712877,-2.2
23,10.372751,11.2
24,-55.38733,-62.3
25,-20.353407,-18.6
26,67.540794,72.7
27,6.5841274,6.1
28,-19.95658,-26.6
29,60.298035,51.0
30,-14.262505,-16.8
31,-67.2905,-72.3
32,-71.15587,-87.7
33,-10.325632,10.3
34,70.85827,67.5
35,22.155739,24.0
36,79.370285,88.0
37,52.03565,52.6
38,-65.786476,-68.5
39,-35.728745,-38.4
40,-69.9862,-76.8
41,23.964306,26.1
42,62.54638,-89.4
43,17.515736,14.2
44,3.5322304,-1.5
45,80.651474,85.4
46,-13.173433,-16.7
47,-44.197063,-40.3
48,-71.30345,-85.3
49,0.6177264,0.4
50,88.13015,-83.9
51,61.448692,57.8
52,29.218029,32.5
53,39.61432,45.9
54,43.885223,42.4
55,67.93725,67.7
56,-39.99143,-40.6
57,69.9381,70.9
58,-45.973328,-48.6
59,77.91209,80.7
60,-74.70087,-86.4
61,-1.2644268,1.1
62,80.93256,85.7
63,59.366917,49.7
64,8.978068,27.0
65,35.73524,39.6
66,6.9662547,13.5
67,6.5327463,5.4
68,-78.03546,86.6
69,60.789642,65.6
70,26.763962,32.1
71,-11.050467,-9.4
72,-31.28151,-35.2
73,57.162434,48.2
74,70.68853,76.4
75,60.838913,52.6
76,25.830889,24.5
77,4.190072,1.7
78,-28.928663,-25.7
79,-16.143063,-16.5
80,63.79109,69.8
81,48.799587,40.7
82,-56.00364,-61.0
83,-67.20776,-72.2
84,58.832687,66.1
85,-40.62466,-40.3
86,45.59081,41.9
87,5.0575323,4.7
88,-24.043993,-25.9
89,-59.996784,-61.0
90,-54.160076,-58.9
91,78.12967,75.5
92,52.975647,67.3
93,37.655613,39.3
94,-64.20509,-70.2
95,-58.289486,-68.1
96,-47.80076,-51.4
97,8.875292,7.6
98,-17.317282,-18.9
99,1.3799113,3.0
100,43.870663,37.6
101,-35.251266,-29.7
102,69.45156,69.7
103,37.16415,37.7
104,18.233387,13.1
105,63.731094,72.3
106,-11.052311,-2.9
107,22.042473,25.9
108,-12.836898,-11.8
109,-54.993793,-78.9
110,-10.353668,-8.6
111,39.758995,41.0
112,70.18481,66.9
113,-65.65517,-68.7
114,83.44917,85.2
115,0.76226354,3.0
116,45.971203,50.6
117,-40.731297,-36.8
118,48.581215,54.2
119,-60.571323,-78.2
120,-33.848106,-33.6
121,31.85877,34.6
122,-1.8323326,-0.9
123,-57.089592,-57.7
124,-5.319992,-5.4
125,43.48394,45.0
126,12.034169,-36.2
127,53.048985,62.4
128,-52.859425,-49.9
129,57.2325,58.4
130,-41.699677,-43.5
131,-55.168648,-57.0
132,-22.162567,-30.0
133,-75.344574,-79.3
134,23.737906,22.8
135,-68.857605,-66.7
136,1.4088652,0.4
137,49.364124,51.3
138,-51.447235,-58.3
139,-67.335526,-70.7
140,68.25261,67.8
141,42.43368,42.8
142,34.60048,29.2
143,31.541754,33.2
144,68.31202,-80.7
145,-29.173143,-31.0
146,-62.914833,-61.0
147,-70.73296,-77.9
148,-76.92352,-85.8
149,-74.01231,-89.0
150,62.25839,61.3
151,-76.95458,-81.6
152,22.64637,21.6
153,-62.980286,-68.9
154,78.88375,86.5
155,19.608969,12.3
156,-2.7500122,-8.07e-13
157,-75.72701,85.9
158,-47.290546,-57.1
159,10.927085,12.8
160,-37.071667,-41.7
161,45.67581,55.0
162,-13.476687,-16.0
163,61.368317,67.0
164,68.639656,71.8
165,-40.173244,-39.0
166,34.88309,39.8
167,-76.03572,-89.1
168,-10.345962,-1.1
169,63.732357,66.8
170,70.24838,69.7
171,-18.704485,-19.9
172,25.348387,29.6
173,-31.745535,-35.7
174,-43.992306,-50.3
175,-46.096115,-44.0
176,-15.74648,-18.2
177,2.671421,5.4
178,-63.887108,-66.2
179,-19.805544,-31.4
180,-24.495758,84.4
181,-2.3897154,-11.0
182,-52.573963,-49.2
183,-1.5486324,-0.6
184,-42.821556,-45.1
185,-52.969894,-50.6
186,-58.310585,-62.2
187,-22.977198,-25.1
188,-32.439743,-30.9
189,81.30643,88.2
190,-2.0445235,-3.0
191,15.464515,16.6
192,-41.690933,-41.9
193,80.66108,78.5
194,-38.77969,-41.0
195,-68.70268,-68.6
196,75.120384,75.6
197,-24.525793,-22.9
198,-11.989296,-13.7
199,65.37396,70.1
200,-18.7145,-71.4
201,29.928383,28.2
202,33.37983,31.8
203,73.21578,82.5
204,66.58434,70.3
205,2.810305,-5.9
206,21.177267,18.3
207,-17.6665,-15.3
208,-21.12279,-17.1
209,-58.050564,-62.6
210,-58.80156,-63.3
211,-48.897,-50.1
212,-6.8799076,-6.0
213,-36.61174,-36.3
214,-66.23225,-66.1
215,47.7657,58.4
216,-3.431725,-1.1
217,-2.12766,-0.3
218,74.817474,84.8
219,49.79313,58.6
220,66.254,61.2
221,-58.162067,-68.0
222,-64.43302,-65.3
223,55.148296,65.9
224,-58.96002,-65.2
225,-65.43162,-64.6
226,-66.43688,-64.7
227,-22.084988,-19.5
228,60.71913,62.2
229,-86.37103,-88.3
230,-21.055174,-18.3
231,36.13479,45.0
232,-76.76754,88.7
233,39.00508,35.2
234,59.121567,59.5
235,48.766327,44.6
236,-69.22619,-72.1
237,-5.2819595,-5.5
238,-77.987816,-83.0
239,-44.294792,-47.6
240,36.971264,27.6
241,-61.611958,-58.5
242,73.17301,75.3
243,70.47352,71.4
244,22.273611,23.2
245,71.76496,79.5
246,-0.7003207,-3.1
247,-2.7272193,-3.6
248,35.031586,35.8
249,-70.951965,-73.3
250,-24.44509,-26.4
251,-7.420306,-10.9
252,-39.832603,-36.7
253,-9.720106,-14.1
254,22.896835,26.0
255,1.6643932,2.1
256,26.961042,31.5
257,22.69447,23.4
258,-43.04936,-37.7
259,-61.960327,-66.2
260,76.15554,84.7
261,71.39637,69.1
262,41.991272,50.9
263,40.3674,49.6
264,-0.12008713,5.6
265,-44.61599,-53.9
266,-7.568297,-11.3
267,65.50738,65.3
268,-29.316301,-34.4
269,25.090374,21.4
270,75.96607,71.8
271,-23.699278,-25.7
272,31.756739,25.8
273,59.82192,60.7
274,-16.601513,-13.0
275,48.704884,50.5
276,-59.797478,-59.1
277,45.292583,41.3
278,68.16814,63.0
279,62.94454,61.6
280,-50.935204,-58.2
281,69.80145,83.2
282,-46.451523,-45.8
283,49.630573,52.0
284,66.89674,65.4
285,-70.287254,-80.5
286,-3.2351606,-5.1
287,76.50703,86.5
288,-45.237434,-52.9
