               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.063055,             0.04184,            0.010669,             0.68052,             0.26542,             0.20068,            0.037774,            0.051373,             0.02337,            0.008258,              0.0701,           0.0033222,           0.0033222
                   1,            0.046223,            0.030287,           0.0077876,             0.78357,              0.3827,             0.40001,             0.16083,            0.044245,            0.026888,           0.0081051,            0.039441,           0.0059967,           0.0059967
                   2,            0.039788,            0.027803,            0.007672,             0.76982,             0.35583,             0.37384,             0.16724,            0.036331,            0.022469,           0.0077247,           0.0081222,           0.0080111,           0.0080111
                   3,            0.033172,            0.025346,           0.0072013,             0.44999,             0.73771,              0.5852,             0.32419,            0.022808,            0.021442,           0.0075623,             0.00703,             0.00703,             0.00703
                   4,             0.02907,            0.023971,           0.0071565,             0.48637,             0.84741,             0.67542,             0.32242,             0.02489,             0.02074,            0.007355,             0.00703,             0.00703,             0.00703
                   5,            0.024793,            0.022872,           0.0070007,             0.48415,             0.78542,             0.60774,             0.34072,            0.020491,            0.019975,           0.0072836,             0.00604,             0.00604,             0.00604
                   6,            0.021984,            0.021357,           0.0067736,              0.4854,             0.87562,             0.67511,             0.29091,            0.022733,            0.024481,           0.0074458,             0.00505,             0.00505,             0.00505
                   7,             0.01964,             0.02083,           0.0067184,             0.50718,             0.82958,             0.67878,             0.37808,            0.017465,            0.020106,           0.0072186,             0.00406,             0.00406,             0.00406
                   8,            0.017737,            0.019825,           0.0064161,             0.49719,             0.85083,             0.68137,             0.31824,            0.019508,            0.023954,           0.0072947,             0.00307,             0.00307,             0.00307
                   9,            0.015662,            0.019351,           0.0062422,             0.52207,             0.83292,             0.69149,             0.37378,            0.016928,            0.022056,            0.007241,             0.00208,             0.00208,             0.00208
