,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,13.166824,-0.056691177,-9.006815,-9.00454
1,2.0,2.0,-7.7138395,-3.557882,8.889526,0.22613606
2,2.0,2.0,-6.1946115,-2.671237,7.1463437,0.024841763
3,0.0,0.0,14.887743,-0.22068763,-10.048893,-10.193222
4,2.0,2.0,-12.503267,-5.5852795,14.628336,0.17798087
5,2.0,2.0,-13.219055,-5.545544,16.299877,-0.577919
6,2.0,2.0,-6.103614,-3.1770978,5.6209874,1.3829458
7,0.0,0.0,15.879004,-0.023173757,-10.783249,-10.87132
8,1.0,1.0,3.121251,16.838036,-0.93609273,-9.641687
9,0.0,0.0,10.688519,0.5648421,-7.5522065,-7.350947
10,1.0,1.0,3.3929334,15.723996,-1.3656545,-9.211249
11,1.0,1.0,2.7400556,7.7304296,-1.8628926,-5.181053
12,2.0,2.0,-10.441975,-4.4505777,13.095754,-0.7081095
13,1.0,1.0,2.3533754,13.23807,-0.51926374,-7.7644243
14,2.0,2.0,-12.553183,-5.7481837,15.019906,-0.07566216
15,3.0,3.0,-7.6677065,-4.2370105,0.45516822,5.4153395
16,2.0,2.0,-5.6973367,-2.1986036,6.280524,0.25744745
17,1.0,1.0,3.5986176,17.039076,-1.3940232,-9.911347
18,3.0,3.0,-15.0051365,-9.064802,-1.1125422,12.042868
19,2.0,2.0,-10.059205,-4.3467536,11.637667,0.18516466
20,2.0,2.0,-12.595549,-5.0893006,15.239496,-0.38293555
21,3.0,3.0,-13.639923,-8.300145,-1.1138496,10.974178
22,2.0,3.0,-5.908524,-3.0706167,4.0999336,2.2238984
23,1.0,1.0,2.5628214,15.131676,-0.51741916,-8.769354
24,0.0,0.0,7.6910415,0.97058535,-5.704206,-5.3573074
25,0.0,0.0,15.065899,-0.03359679,-10.24775,-10.311721
26,1.0,1.0,2.9685311,14.98786,-0.99830616,-8.721578
27,2.0,2.0,-12.588886,-5.523276,14.995131,-0.09321191
28,0.0,0.0,14.049916,-0.35029015,-9.509714,-9.568782
29,3.0,2.0,-7.3366323,-3.8376648,1.4769182,4.631838
