               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.062889,            0.041716,            0.010975,            0.055029,             0.35938,            0.059026,             0.01767,            0.047135,             0.02556,           0.0078962,              0.0701,           0.0033222,           0.0033222
                   1,            0.045514,            0.030739,           0.0078304,             0.82106,             0.37643,             0.36912,             0.19453,            0.038022,            0.024017,           0.0076633,            0.039441,           0.0059967,           0.0059967
                   2,            0.039926,            0.027766,           0.0078104,             0.85086,             0.37833,             0.41694,             0.16568,            0.034207,            0.023206,           0.0073522,           0.0081222,           0.0080111,           0.0080111
                   3,            0.033422,            0.025347,            0.007176,             0.48773,             0.72979,             0.55802,             0.32368,             0.02411,            0.021529,           0.0071371,             0.00703,             0.00703,             0.00703
                   4,            0.028921,            0.023621,           0.0071464,             0.42678,             0.92743,             0.67945,             0.30953,            0.028938,            0.022724,           0.0069009,             0.00703,             0.00703,             0.00703
                   5,            0.024807,            0.022604,           0.0071032,             0.48143,             0.84333,             0.64727,              0.3498,            0.020517,            0.021493,           0.0067478,             0.00604,             0.00604,             0.00604
                   6,            0.021616,            0.021251,           0.0067875,             0.46691,             0.88762,             0.66359,             0.30013,            0.021946,            0.023749,           0.0066179,             0.00505,             0.00505,             0.00505
                   7,            0.019318,            0.020426,             0.00665,             0.49782,             0.82625,              0.6761,               0.358,            0.017525,            0.020995,           0.0066004,             0.00406,             0.00406,             0.00406
                   8,            0.017549,            0.019861,           0.0065202,             0.48266,             0.89479,             0.67157,                0.31,            0.020389,             0.02447,           0.0066033,             0.00307,             0.00307,             0.00307
                   9,            0.015718,            0.019369,           0.0063693,             0.50045,             0.88271,             0.69927,             0.33708,            0.019704,            0.023287,           0.0065492,             0.00208,             0.00208,             0.00208
