,Pred,Real
0,-52.00196,-57.4
1,4.417365,6.6
2,-57.787273,-65.8
3,-0.50895697,-6.0
4,77.51106,72.3
5,-70.11426,-76.5
6,59.88437,63.8
7,-18.913773,-20.1
8,-17.209759,-18.7
9,-59.25626,-65.8
10,68.92753,83.3
11,-18.728418,-20.5
12,62.20082,64.4
13,-36.958714,-42.4
14,-38.343033,-37.7
15,-57.873844,-54.8
16,-32.952255,-32.9
17,-50.361225,-58.1
18,16.861904,16.2
19,68.00854,69.9
20,-63.258842,-53.4
21,-42.981274,-43.7
22,-0.11882238,-2.2
23,5.949967,11.2
24,-58.52957,-62.3
25,-18.66505,-18.6
26,61.1071,72.7
27,5.355918,6.1
28,-24.676327,-26.6
29,55.33026,51.0
30,-18.029953,-16.8
31,-65.980156,-72.3
32,-79.60503,-87.7
33,9.931695,10.3
34,67.86113,67.5
35,21.961334,24.0
36,82.16952,88.0
37,60.08587,52.6
38,-52.787228,-68.5
39,-43.03578,-38.4
40,-81.152916,-76.8
41,27.54538,26.1
42,-79.66175,-89.4
43,7.76506,14.2
44,1.9837724,-1.5
45,-64.303795,85.4
46,-11.749085,-16.7
47,30.243353,-40.3
48,-79.94075,-85.3
49,5.342452,0.4
50,48.68526,-83.9
51,56.347572,57.8
52,35.222282,32.5
53,38.36711,45.9
54,44.628284,42.4
55,68.672676,67.7
56,-39.65762,-40.6
57,64.61762,70.9
58,-42.510757,-48.6
59,80.807976,80.7
60,-75.874306,-86.4
61,1.852742,1.1
62,71.26614,85.7
63,59.885784,49.7
64,27.09293,27.0
65,42.0848,39.6
66,14.721464,13.5
67,-1.9180082,5.4
68,76.36709,86.6
69,62.684757,65.6
70,33.880505,32.1
71,-7.6533704,-9.4
72,-38.229015,-35.2
73,50.844185,48.2
74,72.969635,76.4
75,51.94868,52.6
76,24.720863,24.5
77,0.9955084,1.7
78,-24.303162,-25.7
79,-14.748193,-16.5
80,70.99472,69.8
81,38.89755,40.7
82,-61.392403,-61.0
83,-59.526787,-72.2
84,60.73352,66.1
85,-34.09387,-40.3
86,49.55574,41.9
87,0.97672427,4.7
88,-26.53297,-25.9
89,-63.026073,-61.0
90,-62.088486,-58.9
91,77.805336,75.5
92,60.598263,67.3
93,27.233854,39.3
94,-68.9674,-70.2
95,-57.091984,-68.1
96,-50.059162,-51.4
97,3.7708344,7.6
98,-10.293548,-18.9
99,1.1612093,3.0
100,46.071915,37.6
101,-30.417414,-29.7
102,63.938885,69.7
103,36.46328,37.7
104,12.654834,13.1
105,61.239487,72.3
106,-2.2142777,-2.9
107,29.674904,25.9
108,-13.808631,-11.8
109,-62.974632,-78.9
110,-0.83692247,-8.6
111,35.73181,41.0
112,63.246933,66.9
113,-65.54264,-68.7
114,-36.535896,85.2
115,4.3875027,3.0
116,46.496593,50.6
117,-46.63559,-36.8
118,59.271816,54.2
119,-78.26783,-78.2
120,-30.633959,-33.6
121,30.716127,34.6
122,2.963735,-0.9
123,-60.284367,-57.7
124,0.7893487,-5.4
125,43.20003,45.0
126,-38.53826,-36.2
127,59.913403,62.4
128,-47.13141,-49.9
129,61.624226,58.4
130,-43.387012,-43.5
131,-62.481396,-57.0
132,-24.19622,-30.0
133,-68.29679,-79.3
134,20.670074,22.8
135,-61.370087,-66.7
136,5.9393764,0.4
137,48.91615,51.3
138,-55.889076,-58.3
139,-60.9828,-70.7
140,72.803825,67.8
141,40.660973,42.8
142,32.451862,29.2
143,36.079006,33.2
144,-67.41783,-80.7
145,-33.85572,-31.0
146,-57.480972,-61.0
147,-70.89226,-77.9
148,-82.83575,-85.8
149,-80.73592,-89.0
150,53.800465,61.3
151,-50.603153,-81.6
152,20.015703,21.6
153,-57.056267,-68.9
154,-78.746895,86.5
155,12.69846,12.3
156,0.35477418,-8.07e-13
157,4.799516,85.9
158,-60.579666,-57.1
159,7.2162414,12.8
160,-41.469852,-41.7
161,56.935673,55.0
162,-13.565463,-16.0
163,58.468735,67.0
164,72.96435,71.8
165,-36.886513,-39.0
166,39.02078,39.8
167,67.85204,-89.1
168,0.03936436,-1.1
169,60.56712,66.8
170,70.89893,69.7
171,-16.046057,-19.9
172,16.22278,29.6
173,-33.70932,-35.7
174,-45.04425,-50.3
175,-46.121593,-44.0
176,-20.204014,-18.2
177,4.7213016,5.4
178,-58.458557,-66.2
179,-35.842857,-31.4
180,-72.9274,84.4
181,-9.64706,-11.0
182,-44.411594,-49.2
183,1.1786052,-0.6
184,-42.081505,-45.1
185,-50.335587,-50.6
186,-49.062653,-62.2
187,-18.741615,-25.1
188,-35.53763,-30.9
189,76.324326,88.2
190,-0.17306484,-3.0
191,10.560107,16.6
192,-36.07032,-41.9
193,81.08795,78.5
194,-41.904167,-41.0
195,-48.040073,-68.6
196,77.41885,75.6
197,-20.885181,-22.9
198,-10.607092,-13.7
199,66.919235,70.1
200,-64.47971,-71.4
201,22.590334,28.2
202,25.156507,31.8
203,79.920715,82.5
204,68.971375,70.3
205,-1.102789,-5.9
206,24.40904,18.3
207,-13.223248,-15.3
208,-15.239255,-17.1
209,-59.902073,-62.6
210,-56.66671,-63.3
211,-50.782093,-50.1
212,6.8934627,-6.0
213,-31.751183,-36.3
214,-51.119175,-66.1
215,57.764336,58.4
216,-6.3553667,-1.1
217,-0.7407163,-0.3
218,73.00593,84.8
219,54.66636,58.6
220,27.86249,61.2
221,-57.526634,-68.0
222,-62.294956,-65.3
223,68.703445,65.9
224,-54.460026,-65.2
225,-67.28372,-64.6
226,-69.67673,-64.7
227,-24.738708,-19.5
228,60.09144,62.2
229,-78.89376,-88.3
230,-15.701726,-18.3
231,41.182922,45.0
232,-64.27728,88.7
233,34.92836,35.2
234,50.83334,59.5
235,45.221676,44.6
236,-71.33461,-72.1
237,-5.5131216,-5.5
238,-70.611885,-83.0
239,-53.311287,-47.6
240,27.57236,27.6
241,-59.991707,-58.5
242,73.0511,75.3
243,10.302342,71.4
244,20.424875,23.2
245,25.99768,79.5
246,-4.3256497,-3.1
247,-4.187116,-3.6
248,31.856133,35.8
249,-70.01005,-73.3
250,-20.916904,-26.4
251,-5.334258,-10.9
252,-29.579592,-36.7
253,-16.556227,-14.1
254,20.591833,26.0
255,3.9636717,2.1
256,32.876617,31.5
257,23.453285,23.4
258,-38.579895,-37.7
259,-55.136772,-66.2
260,75.130226,84.7
261,64.101135,69.1
262,56.878826,50.9
263,48.509514,49.6
264,1.7340903,5.6
265,-55.570816,-53.9
266,-12.3068,-11.3
267,56.834793,65.3
268,-35.276615,-34.4
269,22.842396,21.4
270,68.66299,71.8
271,-25.261528,-25.7
272,24.918047,25.8
273,66.727806,60.7
274,-10.877876,-13.0
275,39.963894,50.5
276,-56.21004,-59.1
277,47.346573,41.3
278,63.101734,63.0
279,71.183815,61.6
280,-52.433582,-58.2
281,64.14738,83.2
282,-44.66438,-45.8
283,48.603947,52.0
284,60.499924,65.4
285,-70.823105,-80.5
286,-6.0153933,-5.1
287,69.68689,86.5
288,-47.557133,-52.9
289,-68.29629,-75.7
290,-5.6961236,-12.3
291,-6.780461,-8.8
292,69.19804,70.9
293,-74.38539,-86.2
294,-79.31603,-83.5
295,-70.145035,-75.4
296,-19.953918,-19.2
297,69.32505,74.1
298,69.21205,78.2
299,73.068596,66.5
300,21.748102,22.5
301,2.3970094,7.0
302,-4.108718,3.0
303,72.84982,78.8
304,1.3013033,0.4
305,48.934128,50.5
306,-17.939648,-15.0
307,-49.62292,-48.2
308,-13.051228,-12.6
309,-74.7791,-81.8
310,28.687712,29.1
311,-80.70556,-75.1
312,81.443,80.5
313,62.53965,82.2
314,9.83227,15.6
315,-32.359825,-35.7
316,-60.828842,-70.1
317,-82.88145,-89.0
318,-47.733387,-57.3
319,7.666701,8.4
320,-14.784265,-29.4
321,15.503396,18.9
322,-58.39287,-52.9
323,65.948296,62.7
324,-43.29515,-45.9
325,-6.58511,-7.1
326,-10.312935,-12.8
327,-35.796936,-42.4
328,-70.598526,83.0
329,-16.706228,-14.8
330,6.5250907,7.2
331,38.054443,37.8
332,-50.57383,-44.2
333,54.894596,59.3
334,44.161125,54.5
335,-8.695751,-8.9
336,81.641846,87.8
337,60.0549,58.4
338,-83.96621,-83.8
339,15.864453,12.7
340,-63.907055,-68.3
341,74.5831,74.5
342,27.323223,27.7
343,-20.95581,-24.5
344,-12.680752,-13.4
345,-65.34495,-67.1
346,7.2884226,12.9
347,-4.8588934,-8.0
348,42.136436,43.8
349,-80.339134,-72.6
350,-71.64945,-72.7
351,64.02494,68.4
352,4.4181657,6.9
353,29.866695,28.0
354,-23.652552,-23.9
355,-64.28398,-70.7
356,15.605657,17.1
357,-65.714554,-66.6
358,36.253662,85.1
359,-59.804512,-52.5
360,50.007343,49.3
361,-32.3868,-39.9
362,-56.27067,-54.9
363,-73.04576,-81.1
364,21.668638,21.4
365,75.211105,83.7
366,11.917792,11.8
367,47.711746,54.1
368,63.351776,73.6
369,-31.599106,-32.8
370,68.08211,78.2
371,74.48329,-87.0
372,76.39179,78.3
373,28.057571,28.5
374,-6.5172234,12.4
375,21.93021,22.9
376,-77.85133,-87.4
377,43.10136,38.0
378,76.93159,67.9
379,42.284286,48.8
380,31.63901,30.9
381,5.8815107,9.9
382,44.31269,43.0
383,-46.76454,-45.0
384,-45.41362,-51.2
385,44.715633,48.8
386,-60.67887,-63.9
387,-17.714415,-19.7
388,-53.660294,-54.2
389,42.87276,31.4
390,70.84965,73.0
391,-10.209928,-10.8
392,-62.024,-71.3
393,54.17948,64.5
394,-79.26022,-82.6
395,62.196537,61.5
396,64.51562,60.0
397,60.55092,57.7
398,64.91829,88.4
399,-52.05004,-58.7
400,60.59792,62.0
401,-5.1501412,0.4
402,-37.23956,-47.7
403,76.98159,89.6
404,-24.3233,-26.3
405,-63.540337,-63.4
406,63.84258,66.8
407,-70.96812,89.5
408,77.200554,84.0
409,-61.33344,-65.3
410,0.6489168,-3.2
411,-33.00775,-37.2
412,14.88288,17.3
413,-26.59392,-28.1
414,-16.804407,-23.5
415,-14.567718,-16.3
416,2.067669,0.4
417,73.17119,76.8
418,-65.65424,-89.6
419,26.623835,30.7
420,55.226463,55.3
421,-17.57196,-18.4
422,-64.64695,-64.0
423,-39.0563,-38.3
424,71.20958,80.5
425,18.484848,18.1
426,-52.882133,-66.2
427,35.66355,41.1
428,46.625725,46.8
429,-70.607414,85.5
430,-21.21507,-19.2
431,56.421085,71.6
432,24.883158,22.7
433,66.528885,77.2
434,32.010555,33.7
435,-48.81114,-52.4
436,-58.779495,-67.8
437,-38.747604,-40.1
438,-2.4243202,-1.7
439,-14.542449,-15.8
440,-6.127597,-7.9
441,-53.583946,-59.4
442,-67.38545,-65.0
443,62.225132,65.4
444,-57.25755,-58.8
445,27.39307,30.1
446,-63.180958,-65.7
447,27.497272,28.4
448,-70.40301,-75.0
449,73.3883,75.9
450,-7.679102,-31.4
451,-52.923656,-50.9
452,5.1494427,0.5
453,-67.1825,-68.9
454,-5.929532,-8.0
455,-77.14001,-85.7
456,-30.197182,-34.0
457,-44.764275,-40.7
458,-41.738964,-44.6
459,65.77969,68.7
460,60.799377,49.4
461,-87.73207,-85.9
462,54.380844,51.6
463,-55.753418,-62.0
464,-57.283596,-55.3
465,40.492363,43.3
466,56.814556,58.5
467,-86.73497,-88.5
468,-63.642445,-67.9
469,43.05847,43.2
470,-58.29924,-73.5
471,37.68936,37.1
472,39.394783,34.7
473,-31.998514,-35.8
474,27.003494,29.3
475,24.029522,27.3
476,-31.035942,88.1
477,77.5391,85.7
478,-89.88426,-86.4
479,35.541958,35.4
480,33.51574,37.6
481,-43.11588,-40.2
482,-39.734413,-36.9
483,59.012623,52.5
484,-0.12266216,-1.6
485,3.0275083,1.3
486,66.79847,61.0
487,74.890434,79.5
488,54.651234,53.4
489,-37.32638,-33.8
490,68.50582,76.6
491,76.90068,84.0
492,40.914314,40.7
493,6.364394,7.9
494,-62.288975,-87.4
495,-5.4337106,-3.9
496,-64.52668,-68.3
497,26.768929,27.4
498,45.309975,53.5
499,-18.31328,-20.2
500,42.110462,43.6
501,-79.03375,-83.0
502,76.02535,74.0
503,24.050194,24.6
504,3.3267899,1.0
505,35.757545,36.6
506,62.4675,66.9
507,12.8198185,15.1
508,-67.05622,-75.4
509,35.417374,36.0
510,76.08628,80.1
511,-14.466922,-16.8
512,5.3115826,-0.5
513,54.108578,48.8
514,-18.238922,-16.7
515,68.482895,70.1
516,54.091053,58.7
517,-40.579685,-49.0
518,71.666664,75.8
519,72.58237,70.0
520,15.053895,22.4
521,-36.10215,-34.2
522,4.2225237,11.2
523,30.544245,38.2
524,79.768135,86.2
525,45.739704,40.6
526,43.885452,44.6
527,-21.667728,-22.9
528,-7.233716,-3.0
529,55.851063,64.0
530,-20.517836,-19.5
531,52.79989,53.8
532,-3.272182,-7.4
533,55.90811,58.1
534,78.65911,91.4
535,65.62788,69.4
536,18.237114,15.7
537,-4.8911314,-12.0
538,-77.01278,87.4
539,26.991127,22.6
540,-35.078293,88.0
541,-0.52833486,-1.3
542,24.123686,23.9
543,57.334743,58.8
544,44.437263,43.2
545,50.43647,58.6
546,46.79666,-86.4
547,-61.290886,-65.2
548,-72.85351,-70.0
549,-15.82224,-16.8
550,-58.630917,-69.9
551,-7.7672744,-8.2
552,6.213218,1.5
553,73.74412,72.7
554,43.23626,46.4
555,33.897896,30.3
556,-72.737976,-76.0
557,-22.956768,-20.1
558,74.569695,75.6
559,-35.777782,-32.1
560,15.084963,18.3
561,30.166023,31.3
562,-55.09721,-59.9
563,-52.76779,-50.3
564,-35.732822,-35.6
565,-26.525158,-22.6
566,52.02006,53.7
567,72.30083,69.5
568,46.835327,45.4
569,58.94648,64.4
570,-4.607066,-9.5
571,-61.74547,-63.7
572,-56.61388,-63.1
