,Pred,Real
0,0.0,0.0
1,2.0,2.0
2,2.0,2.0
3,0.0,0.0
4,2.0,2.0
5,2.0,2.0
6,2.0,2.0
7,0.0,0.0
8,3.0,1.0
9,0.0,0.0
10,1.0,1.0
11,1.0,1.0
12,2.0,2.0
13,1.0,1.0
14,2.0,2.0
15,3.0,3.0
16,2.0,2.0
17,1.0,1.0
18,3.0,3.0
19,2.0,2.0
20,2.0,2.0
21,3.0,3.0
22,3.0,3.0
23,1.0,1.0
24,0.0,0.0
25,0.0,0.0
26,1.0,1.0
27,2.0,2.0
28,0.0,0.0
29,2.0,2.0
30,2.0,2.0
31,2.0,2.0
32,1.0,1.0
33,0.0,0.0
34,2.0,2.0
35,2.0,2.0
36,3.0,3.0
37,3.0,3.0
38,3.0,3.0
39,1.0,1.0
40,2.0,2.0
41,2.0,2.0
42,0.0,0.0
43,3.0,3.0
44,2.0,2.0
45,3.0,3.0
46,1.0,1.0
47,2.0,2.0
48,2.0,2.0
49,2.0,2.0
50,2.0,2.0
51,2.0,2.0
52,0.0,0.0
53,2.0,2.0
54,2.0,2.0
55,2.0,1.0
56,2.0,2.0
57,0.0,0.0
58,1.0,1.0
59,3.0,3.0
60,2.0,2.0
61,1.0,1.0
62,3.0,3.0
63,2.0,2.0
64,2.0,2.0
65,0.0,0.0
66,0.0,0.0
67,3.0,3.0
68,0.0,0.0
69,1.0,1.0
70,3.0,3.0
71,0.0,0.0
72,0.0,0.0
73,2.0,2.0
74,2.0,2.0
75,2.0,2.0
76,0.0,0.0
77,2.0,2.0
78,0.0,0.0
79,0.0,0.0
80,2.0,2.0
81,2.0,3.0
82,0.0,0.0
83,2.0,2.0
84,2.0,2.0
85,3.0,3.0
86,0.0,0.0
87,2.0,2.0
88,2.0,3.0
89,2.0,2.0
90,1.0,1.0
91,2.0,2.0
92,3.0,3.0
93,0.0,0.0
94,2.0,2.0
95,3.0,3.0
96,0.0,0.0
97,2.0,2.0
98,2.0,2.0
99,3.0,2.0
100,2.0,2.0
101,1.0,1.0
102,2.0,2.0
103,2.0,2.0
104,2.0,1.0
105,3.0,3.0
106,3.0,3.0
107,1.0,0.0
108,2.0,2.0
109,2.0,2.0
110,1.0,1.0
111,2.0,2.0
112,1.0,1.0
113,1.0,1.0
114,2.0,2.0
115,2.0,2.0
116,1.0,1.0
117,2.0,2.0
118,1.0,1.0
119,1.0,1.0
120,0.0,0.0
121,1.0,1.0
122,2.0,3.0
123,3.0,3.0
124,0.0,0.0
125,3.0,3.0
126,1.0,1.0
127,3.0,3.0
128,2.0,2.0
129,1.0,1.0
130,3.0,3.0
131,1.0,1.0
132,2.0,2.0
133,1.0,1.0
134,0.0,0.0
135,2.0,2.0
136,2.0,2.0
137,3.0,3.0
138,3.0,3.0
139,2.0,2.0
140,2.0,2.0
141,0.0,0.0
142,1.0,1.0
143,0.0,1.0
144,0.0,0.0
145,0.0,0.0
146,2.0,2.0
147,1.0,0.0
148,1.0,1.0
149,1.0,1.0
150,0.0,0.0
151,0.0,0.0
152,2.0,2.0
153,2.0,2.0
154,2.0,2.0
155,3.0,3.0
156,2.0,2.0
157,3.0,3.0
158,2.0,2.0
159,0.0,1.0
160,2.0,2.0
161,2.0,2.0
162,1.0,1.0
163,2.0,2.0
164,3.0,3.0
165,1.0,1.0
166,1.0,1.0
167,2.0,2.0
168,0.0,0.0
169,1.0,1.0
170,2.0,2.0
171,3.0,3.0
172,3.0,3.0
173,3.0,3.0
174,2.0,2.0
175,0.0,0.0
176,2.0,2.0
177,0.0,0.0
178,3.0,3.0
179,2.0,2.0
180,2.0,2.0
