               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.076001,            0.053555,            0.012766,            0.056348,             0.19275,            0.042111,           0.0089491,            0.060566,            0.027098,           0.0084006,              0.0706,           0.0032667,           0.0032667
                   1,            0.059739,            0.032742,           0.0082347,            0.019928,             0.52925,            0.019796,           0.0040952,             0.06706,            0.020628,           0.0077517,            0.040578,           0.0065782,           0.0065782
                   2,            0.056824,            0.030176,           0.0078382,             0.76036,              0.4375,             0.44878,             0.16372,            0.043551,            0.036159,           0.0077885,            0.010534,           0.0098678,           0.0098678
                   3,             0.04838,            0.031144,           0.0079139,             0.71252,               0.388,             0.27116,            0.087053,            0.041706,             0.02347,           0.0072545,            0.009901,            0.009901,            0.009901
                   4,            0.041234,            0.027417,           0.0075481,             0.21388,              0.5765,             0.27133,            0.076308,            0.045502,            0.027839,           0.0069048,            0.009901,            0.009901,            0.009901
                   5,            0.037527,            0.025646,           0.0074476,             0.50879,             0.67272,             0.65176,             0.32174,            0.035258,             0.01956,           0.0066456,            0.009868,            0.009868,            0.009868
                   6,            0.033306,            0.023453,           0.0070541,              0.3661,               0.593,             0.51054,             0.28743,            0.031509,            0.018019,           0.0065298,            0.009835,            0.009835,            0.009835
                   7,            0.032454,            0.023128,           0.0069486,             0.95013,             0.46775,             0.45559,             0.18893,             0.03376,            0.018576,           0.0063068,            0.009802,            0.009802,            0.009802
                   8,            0.031026,             0.02174,           0.0069276,             0.69674,             0.63125,             0.64874,             0.33416,            0.029841,            0.016509,           0.0061972,            0.009769,            0.009769,            0.009769
                   9,            0.029142,            0.021556,           0.0066133,             0.70401,             0.61397,             0.63646,             0.32917,            0.026263,            0.017585,           0.0060839,            0.009736,            0.009736,            0.009736
                  10,            0.027224,            0.020761,           0.0061104,             0.71369,             0.60996,             0.61209,             0.27694,            0.026623,            0.017638,           0.0059115,            0.009703,            0.009703,            0.009703
                  11,            0.027151,            0.020408,           0.0061886,             0.80756,               0.604,             0.68887,             0.39423,            0.025545,            0.016414,           0.0056764,             0.00967,             0.00967,             0.00967
                  12,            0.026555,            0.019935,           0.0056723,             0.82027,              0.6345,             0.74005,             0.44846,            0.023031,            0.018898,           0.0054671,            0.009637,            0.009637,            0.009637
                  13,            0.026759,             0.01999,           0.0054969,              0.8506,             0.65323,             0.74048,             0.42879,            0.017642,            0.016657,           0.0048325,            0.009604,            0.009604,            0.009604
                  14,             0.02488,            0.019294,           0.0047231,             0.93146,              0.7189,             0.91085,              0.5558,            0.020472,            0.018977,             0.00422,            0.009571,            0.009571,            0.009571
                  15,            0.024772,            0.019725,           0.0041138,             0.92586,             0.87954,             0.92892,             0.57323,            0.022441,            0.017548,           0.0034774,            0.009538,            0.009538,            0.009538
                  16,             0.02462,            0.019055,           0.0036249,             0.92549,             0.91553,             0.95201,             0.61203,            0.026801,            0.018658,           0.0028284,            0.009505,            0.009505,            0.009505
                  17,            0.022827,             0.01874,           0.0030778,             0.98583,               0.939,             0.96582,              0.6674,            0.017402,            0.015875,           0.0019068,            0.009472,            0.009472,            0.009472
                  18,            0.023353,            0.018565,           0.0024693,             0.99184,             0.94086,               0.964,             0.62856,            0.020653,            0.018422,           0.0018478,            0.009439,            0.009439,            0.009439
                  19,             0.02194,             0.01835,           0.0029569,             0.94536,             0.91848,             0.93525,             0.41809,            0.026877,            0.027309,           0.0017387,            0.009406,            0.009406,            0.009406
                  20,            0.021644,            0.017824,           0.0019827,             0.98092,             0.94416,             0.95465,             0.42027,            0.030886,            0.026758,           0.0016047,            0.009373,            0.009373,            0.009373
                  21,             0.02256,            0.017861,           0.0019197,              0.9935,             0.96139,             0.97119,             0.54684,            0.024682,            0.024328,            0.001778,             0.00934,             0.00934,             0.00934
                  22,            0.022262,            0.017521,           0.0016477,             0.95806,             0.91978,             0.92544,             0.40238,            0.029746,             0.02573,            0.001441,            0.009307,            0.009307,            0.009307
                  23,            0.020796,            0.017826,           0.0015841,             0.85929,             0.94368,             0.93846,             0.46044,            0.024733,            0.026154,            0.001503,            0.009274,            0.009274,            0.009274
                  24,            0.020431,            0.017104,           0.0014091,             0.97675,              0.9355,              0.9429,             0.39515,            0.030015,            0.029294,           0.0015045,            0.009241,            0.009241,            0.009241
