,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,0.32212603,0.21806145,-0.09069861,-0.39874005
1,2.0,2.0,-2.7882516,-2.687815,1.5622367,0.577283
2,1.0,2.0,1.8332934,1.956854,0.19214964,-5.050043
3,1.0,0.0,0.6714134,0.6763644,0.1159696,-1.7423995
4,0.0,2.0,0.9190461,0.9107636,0.039952766,-2.2318826
5,2.0,2.0,0.15981446,1.0326155,1.9887265,-4.639777
6,3.0,2.0,-0.4817788,-0.60121024,0.019856822,0.3946641
7,2.0,0.0,-2.1243234,-1.8542591,1.7891374,-0.25532305
8,2.0,1.0,0.20404518,0.2654998,0.59024525,-1.3307674
9,3.0,0.0,-2.627336,-2.6532004,0.9243994,1.1797326
10,3.0,1.0,-0.21345074,-0.37275338,0.006698068,0.20358711
11,1.0,1.0,0.8635728,0.9741101,0.2879425,-2.7117245
12,2.0,2.0,0.09221043,0.2569991,0.8326106,-1.6101823
13,1.0,1.0,1.1488035,1.1750714,0.027128007,-2.9327745
14,2.0,2.0,-2.2173972,-1.8959594,1.9917115,-0.4109469
15,2.0,3.0,-3.896295,-3.8321273,1.5832055,1.4841146
16,3.0,2.0,-0.6792712,-0.80188274,0.064814284,0.48249674
17,0.0,1.0,0.3594256,0.26885605,-0.031006865,-0.52434474
18,3.0,3.0,-1.5355855,-1.6362876,0.2952436,0.82740927
19,0.0,2.0,1.0032046,0.9505163,-0.22759317,-2.4486012
20,0.0,2.0,1.0001613,0.9882262,0.18836764,-2.59405
21,2.0,3.0,-1.7641548,-1.8286682,0.75682485,0.72851425
22,2.0,3.0,-3.560369,-3.1114383,2.643084,-0.069069415
23,0.0,1.0,0.2875724,0.13744894,-0.22211766,-0.3275479
24,1.0,0.0,1.5880805,1.6353453,0.06741321,-4.2170725
25,0.0,0.0,0.91081864,0.86036795,-0.08391489,-2.1347713
26,0.0,1.0,0.65332836,0.58887666,-0.12711108,-1.4043438
27,1.0,2.0,1.331645,1.4718049,0.3973044,-4.0577455
28,0.0,0.0,0.43336535,0.3290435,-0.10987595,-0.7212481
29,2.0,2.0,0.1433481,0.017944299,0.33544722,-0.6168062
30,2.0,2.0,-3.0137472,-2.903634,1.351024,1.0405699
31,2.0,2.0,-4.5006046,-4.3097377,2.1055388,1.3860312
32,0.0,1.0,0.20959502,0.0719086,-0.16479973,-0.1781665
33,1.0,0.0,1.772999,1.813141,-0.012104724,-4.7252493
34,3.0,2.0,-2.4378595,-2.4433992,0.9212086,1.0924196
35,3.0,2.0,-3.9381828,-3.9238777,1.5159882,1.6061492
36,3.0,3.0,-2.3131962,-2.3834229,0.600177,1.1660731
37,0.0,3.0,0.61525387,0.5107546,-0.24178196,-1.2704132
38,3.0,3.0,-3.9272628,-3.8711383,1.470334,1.6396055
