               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.0846,            0.052816,            0.014571,           0.0030666,             0.09175,           0.0023919,          0.00057312,            0.077394,            0.039951,           0.0089818,              0.0706,           0.0032667,           0.0032667
                   1,            0.078296,             0.04037,           0.0077453,            0.020921,               0.248,            0.019893,           0.0039407,            0.078251,            0.036879,           0.0079056,            0.040578,           0.0065782,           0.0065782
                   2,            0.078941,            0.035093,           0.0074019,           0.0044082,             0.06175,           0.0033235,          0.00069026,            0.077725,            0.033826,           0.0072222,            0.010534,           0.0098678,           0.0098678
                   3,            0.077053,            0.034929,           0.0071674,           0.0049382,              0.1315,           0.0035136,          0.00072122,            0.075332,             0.03485,           0.0072292,            0.009901,            0.009901,            0.009901
                   4,            0.074144,            0.036777,           0.0070166,           0.0034699,               0.097,           0.0019828,           0.0004792,            0.073522,            0.043746,           0.0071617,            0.009901,            0.009901,            0.009901
                   5,            0.071369,            0.035746,           0.0071721,           0.0055317,             0.15175,           0.0034122,          0.00094947,            0.080915,            0.042501,           0.0084126,            0.009868,            0.009868,            0.009868
                   6,            0.068726,            0.036254,           0.0071882,           0.0017797,             0.04075,          0.00096445,          0.00028641,            0.081493,            0.056091,           0.0093423,            0.009835,            0.009835,            0.009835
                   7,            0.066353,            0.036383,           0.0066663,           0.0069648,             0.18475,           0.0045669,           0.0012272,            0.076526,            0.040739,           0.0074557,            0.009802,            0.009802,            0.009802
                   8,            0.063614,            0.036155,           0.0067579,            0.030821,              0.2495,            0.021408,           0.0059964,            0.063995,            0.037211,           0.0071738,            0.009769,            0.009769,            0.009769
                   9,            0.062733,            0.036141,           0.0069103,            0.033227,              0.1465,            0.016649,           0.0043206,            0.070019,            0.037336,           0.0070509,            0.009736,            0.009736,            0.009736
                  10,            0.058905,            0.035593,           0.0069461,             0.52302,             0.03825,           0.0095001,           0.0026894,            0.069764,            0.044813,           0.0075936,            0.009703,            0.009703,            0.009703
