,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,3.0,3.0,-2.1176753,-1.518721,-0.6209883,8.816502
1,3.0,3.0,-2.0539615,-1.1790282,-0.03989379,6.5195146
2,2.0,2.0,-2.7934046,-1.5624254,7.726407,-0.22874199
3,0.0,0.0,8.315761,0.23153454,-3.160603,-3.1655977
4,2.0,2.0,-2.9491608,-1.7941606,8.26059,-0.17038898
5,2.0,2.0,-2.9816616,-1.8793496,8.272358,-0.05103579
6,0.0,0.0,10.295974,-0.38626575,-3.4121063,-3.2447002
7,0.0,0.0,11.456079,-0.40841728,-3.7855196,-3.667625
8,2.0,2.0,-3.0023205,-1.8996822,8.306111,-0.022579
9,2.0,2.0,-3.0080428,-1.8020269,8.414813,-0.19222109
10,0.0,0.0,10.111626,-0.465429,-3.2954524,-3.048546
11,1.0,1.0,-0.34633923,6.8948226,-3.4008787,-3.2782588
12,1.0,1.0,-0.71307445,7.7235866,-3.4986498,-3.4266214
13,0.0,0.0,11.201176,-0.59675896,-3.5880682,-3.357685
14,1.0,1.0,-1.3141586,6.896238,-2.2445269,-2.7111661
15,1.0,1.0,-0.71192074,7.521503,-3.4081662,-3.3410013
16,0.0,0.0,13.2552,-0.85153055,-4.123617,-3.786234
17,2.0,2.0,-3.0149806,-1.980141,8.295374,0.079311535
18,2.0,2.0,-3.0142183,-1.8387042,8.388018,-0.12639995
19,2.0,2.0,-2.9749515,-1.6275793,8.157185,-0.2338026
20,1.0,1.0,-1.32427,9.47107,-3.82786,-3.8787453
21,2.0,2.0,-3.0463,-1.9135424,8.4946785,-0.087127775
22,1.0,1.0,-0.45935142,3.7818575,-1.5182434,-1.7437295
23,2.0,2.0,-2.9890497,-1.7593169,8.357474,-0.21699716
24,1.0,1.0,-1.096912,8.9616585,-3.8068702,-3.7903492
25,3.0,3.0,-2.170261,-1.4163895,-0.40893286,8.1734085
26,0.0,0.0,11.0400305,-0.61518955,-3.5037487,-3.2372577
27,2.0,2.0,-2.9855008,-1.7529453,8.343555,-0.21214129
28,2.0,2.0,-2.8509088,-1.4587835,7.833681,-0.35041624
29,2.0,2.0,-3.0951185,-1.6567423,8.966783,-0.58318824
30,2.0,2.0,-3.0526981,-1.7744881,8.641703,-0.29762173
31,0.0,0.0,8.028432,-0.377294,-2.6315773,-2.442141
32,1.0,1.0,-0.79815865,6.860823,-2.6803644,-3.014532
33,3.0,3.0,-1.972487,-1.1593981,-0.24726824,6.8125777
34,2.0,2.0,-3.0543334,-1.932454,8.722153,-0.20297621
35,2.0,2.0,-3.0498223,-1.7218834,8.608376,-0.3373139
36,2.0,2.0,-2.982236,-1.8906066,8.299963,-0.049740106
37,3.0,3.0,-2.104248,-1.5313214,-0.6824216,8.953733
38,3.0,3.0,-2.061388,-1.6014556,-0.81737775,9.363964
39,3.0,3.0,-2.1567202,-1.3664192,-0.21956258,7.617488
40,2.0,2.0,-3.0068069,-1.8175038,8.364448,-0.13855569
41,1.0,1.0,-0.8695606,7.7078176,-3.4837267,-3.3260438
42,3.0,3.0,-2.02209,-1.4162594,-0.43153685,8.009041
43,0.0,0.0,8.088145,-0.28476164,-2.7425792,-2.5664527
44,2.0,2.0,-2.8401375,-1.7183809,7.8309727,-0.10293029
45,0.0,0.0,7.69747,-0.38472316,-2.5152187,-2.3390033
46,3.0,3.0,-2.0922914,-1.1911582,-0.06319086,6.7161975
47,0.0,0.0,12.628134,-0.8483391,-3.9336553,-3.5851865
48,1.0,1.0,-1.2066365,9.653019,-3.8154595,-4.093088
49,2.0,2.0,-2.708456,-1.1931101,7.3431835,-0.4525416
50,3.0,3.0,-2.062248,-1.4095867,-0.3819402,7.9265046
51,2.0,2.0,-3.034113,-1.5691819,8.756786,-0.5978083
52,1.0,1.0,-1.4089502,9.085668,-3.5170777,-3.6323826
53,2.0,2.0,-2.9593832,-2.0642946,7.567622,0.604466
54,3.0,3.0,-2.168345,-1.3878777,-0.24163942,7.7437515
55,3.0,3.0,-2.1234307,-1.4228139,-0.37504572,8.057971
56,2.0,2.0,-3.034174,-1.427473,8.674481,-0.65647084
57,2.0,2.0,-3.0264964,-1.7976826,8.653946,-0.32584226
58,0.0,0.0,13.762594,-0.80616456,-4.3122387,-4.019569
59,2.0,2.0,-2.905313,-1.7890792,7.826827,0.06353353
60,3.0,3.0,-2.0596008,-1.6023262,-0.79233927,9.309659
61,2.0,2.0,-2.5812426,-1.0418042,7.090397,-0.5907416
62,1.0,1.0,-1.2453867,8.872075,-3.3236089,-3.6936824
63,3.0,3.0,-2.0959303,-1.4413311,-0.48727912,8.281603
64,2.0,2.0,-3.049737,-1.96004,8.484159,-0.017281488
65,2.0,2.0,-3.0019643,-2.0393887,8.141288,0.23064785
66,2.0,2.0,-3.021454,-1.932275,8.3293,0.022944465
67,3.0,3.0,-2.0786748,-1.2326953,-0.08399014,6.7972474
68,2.0,2.0,-2.934671,-1.645692,8.1259365,-0.24888624
69,2.0,2.0,-3.0861251,-1.7623085,8.8477745,-0.40867025
70,2.0,2.0,-2.8724797,-1.6769171,7.6929727,0.0023486912
71,2.0,2.0,-2.9814932,-1.80675,8.370959,-0.18159498
72,2.0,2.0,-3.0166368,-1.9383707,8.322403,0.028729275
73,2.0,2.0,-3.0750825,-1.6103028,8.700808,-0.470935
74,3.0,3.0,-2.0325363,-1.5713172,-0.74675864,9.112404
75,0.0,0.0,11.744336,-0.71085125,-3.6947877,-3.4185972
76,1.0,1.0,-1.0222715,6.754079,-2.80384,-2.6927974
77,2.0,2.0,-2.8202095,-1.4812349,7.745946,-0.301687
78,3.0,3.0,-2.1925187,-1.3029935,-0.019257471,7.0436387
79,2.0,2.0,-2.9775658,-1.6947774,8.35285,-0.29297644
80,2.0,2.0,-2.9716237,-1.8839581,8.124709,0.040664002
81,0.0,0.0,10.260459,-0.38338175,-3.3961742,-3.2741408
82,3.0,3.0,-2.123293,-1.5988201,-0.7991424,9.427915
83,3.0,3.0,-2.1107557,-1.4251138,-0.38911945,8.052959
84,0.0,0.0,8.170252,-0.2955149,-2.7412784,-2.620237
85,1.0,1.0,-0.8120303,8.011467,-3.6643116,-3.4727721
86,1.0,1.0,-0.5734304,7.1433787,-3.2597458,-3.2605598
87,3.0,3.0,-2.124979,-1.3603672,-0.31264335,7.7026277
88,3.0,3.0,-2.1758828,-1.525383,-0.6601476,9.025742
89,2.0,2.0,-2.988653,-2.0279858,8.174726,0.18351413
90,3.0,3.0,-2.1163478,-1.2825022,-0.020601436,6.8714466
91,2.0,2.0,-3.0578203,-1.8588613,8.713223,-0.2651406
92,2.0,2.0,-2.8355906,-1.9571463,7.3222604,0.49482173
93,2.0,2.0,-3.0770664,-1.7723149,8.794201,-0.37291014
94,2.0,2.0,-2.96904,-1.8787447,8.374881,-0.1260343
95,2.0,2.0,-2.917864,-1.9296428,7.9684105,0.12235327
96,2.0,2.0,-2.9490037,-1.8099685,8.388848,-0.23451217
97,0.0,0.0,10.830761,-0.4250637,-3.5842464,-3.308621
98,1.0,1.0,-1.438075,7.747557,-2.4864147,-3.1299722
99,2.0,2.0,-2.9069715,-1.7758638,8.161034,-0.1764117
100,1.0,1.0,-0.40299055,6.9964004,-3.3602102,-3.2677836
101,0.0,0.0,10.452328,-0.42630756,-3.4347076,-3.2859976
102,0.0,0.0,7.79902,-0.05161313,-2.802658,-2.7289534
103,2.0,2.0,-3.0460606,-1.4417311,8.684301,-0.6508064
104,0.0,0.0,10.762357,-0.33695877,-3.6290443,-3.404349
105,3.0,3.0,-2.0200686,-1.573415,-0.75191444,9.11471
106,3.0,3.0,-2.1711452,-1.3915918,-0.3743946,8.01871
107,0.0,0.0,10.823529,-0.6310303,-3.440569,-3.189989
108,2.0,2.0,-2.8679454,-1.4011348,7.95984,-0.4623766
109,0.0,0.0,7.7343063,-0.016432114,-2.7892048,-2.701706
110,1.0,1.0,-0.3329721,4.08581,-1.7202569,-1.9571813
111,2.0,2.0,-3.0305612,-1.980685,8.396219,0.04020755
