,Pred,Real
0,-49.450996,-57.4
1,2.0955853,6.6
2,-51.95441,-65.8
3,14.047467,-6.0
4,51.484077,72.3
5,56.78497,-76.5
6,42.534008,63.8
7,-17.367647,-20.1
8,-28.117506,-18.7
9,-54.15547,-65.8
10,58.996605,83.3
11,-33.7048,-20.5
12,55.76855,64.4
13,-38.783943,-42.4
14,-45.38821,-37.7
15,-52.897015,-54.8
16,-28.625376,-32.9
17,-45.78913,-58.1
18,18.317274,16.2
19,24.17846,69.9
20,-42.90988,-53.4
21,-41.567097,-43.7
22,4.974623,-2.2
23,3.0146675,11.2
24,-48.212887,-62.3
25,0.9984503,-18.6
26,52.280914,72.7
27,7.4824367,6.1
28,-32.280956,-26.6
29,39.337646,51.0
30,-8.147511,-16.8
31,-51.014866,-72.3
32,67.208435,-87.7
33,-4.7831883,10.3
34,65.74615,67.5
35,32.587193,24.0
36,68.05482,88.0
37,57.257,52.6
38,30.03053,-68.5
39,-42.903797,-38.4
40,-26.946857,-76.8
41,30.939764,26.1
42,54.36901,-89.4
43,17.098001,14.2
44,5.5468936,-1.5
45,51.607864,85.4
46,-9.518365,-16.7
47,-44.14175,-40.3
48,69.70715,-85.3
49,11.2226305,0.4
50,-27.073162,-83.9
51,45.892735,57.8
52,30.584015,32.5
53,48.47959,45.9
54,43.698868,42.4
55,50.41629,67.7
56,-57.23718,-40.6
57,57.85968,70.9
58,-41.51781,-48.6
59,57.911667,80.7
60,55.06813,-86.4
61,0.3418149,1.1
62,63.387665,85.7
63,55.34773,49.7
64,22.24457,27.0
65,34.794636,39.6
66,12.211173,13.5
67,0.41459253,5.4
68,56.132515,86.6
69,44.59727,65.6
70,30.305841,32.1
71,-8.731546,-9.4
72,-37.771664,-35.2
73,51.380318,48.2
74,52.676014,76.4
75,44.186367,52.6
76,-4.1927013,24.5
77,-0.27742255,1.7
78,-32.102364,-25.7
79,2.2027473,-16.5
80,42.219563,69.8
81,39.589035,40.7
82,-53.35231,-61.0
83,38.071514,-72.2
84,55.390728,66.1
85,-40.73419,-40.3
86,47.765068,41.9
87,-2.103639,4.7
88,-49.54801,-25.9
89,-49.762108,-61.0
90,-53.780792,-58.9
91,62.658577,75.5
92,47.361576,67.3
93,36.068554,39.3
94,-53.84841,-70.2
95,-52.556015,-68.1
96,-46.069897,-51.4
97,7.7954774,7.6
98,-36.60094,-18.9
99,0.23891538,3.0
100,37.587807,37.6
101,-31.727371,-29.7
102,47.5324,69.7
103,43.512928,37.7
104,12.633633,13.1
105,52.106934,72.3
106,-11.430075,-2.9
107,28.770971,25.9
108,8.673281,-11.8
109,-59.4854,-78.9
110,-5.5683193,-8.6
111,34.03313,41.0
112,43.148525,66.9
113,-50.415665,-68.7
114,25.560072,85.2
115,-3.0141342,3.0
116,48.941654,50.6
117,-48.395325,-36.8
118,35.0725,54.2
119,52.87085,-78.2
120,-40.306873,-33.6
121,33.627537,34.6
122,-1.3337084,-0.9
123,-25.543755,-57.7
124,-3.0832574,-5.4
125,45.606216,45.0
126,11.2565775,-36.2
127,55.49868,62.4
128,-45.12239,-49.9
129,50.09381,58.4
130,-45.798843,-43.5
131,-48.564487,-57.0
132,-33.381,-30.0
133,-50.69403,-79.3
134,33.167805,22.8
135,-62.051575,-66.7
136,7.2978325,0.4
137,36.797424,51.3
138,-49.418877,-58.3
139,-47.301765,-70.7
140,55.614162,67.8
141,45.10609,42.8
142,30.11533,29.2
143,18.030794,33.2
144,5.128429,-80.7
145,-21.543829,-31.0
146,-43.125164,-61.0
147,-52.121834,-77.9
148,-7.4658365,-85.8
149,28.11214,-89.0
150,60.68308,61.3
151,-6.98436,-81.6
152,26.754087,21.6
153,-56.10737,-68.9
154,-11.187646,86.5
155,14.548935,12.3
156,-0.91679776,-8.07e-13
157,-58.845634,85.9
158,5.4332848,-57.1
159,0.673718,12.8
160,-0.7083814,-41.7
161,55.61931,55.0
162,-12.664456,-16.0
163,58.561684,67.0
164,46.23068,71.8
165,19.909172,-39.0
166,36.329136,39.8
167,-60.73953,-89.1
168,-1.7114078,-1.1
169,41.94524,66.8
170,59.000065,69.7
171,-14.840659,-19.9
172,24.514206,29.6
173,-35.999126,-35.7
174,-52.098232,-50.3
175,-49.108414,-44.0
176,-20.8035,-18.2
177,6.300476,5.4
178,-49.17683,-66.2
179,-31.656662,-31.4
180,51.359715,84.4
181,-12.312444,-11.0
182,-50.239105,-49.2
183,8.951353,-0.6
184,-46.44596,-45.1
185,-50.066833,-50.6
186,-49.74804,-62.2
187,-23.137764,-25.1
188,-38.267902,-30.9
189,60.082325,88.2
190,-2.686711,-3.0
191,17.2919,16.6
192,-42.300705,-41.9
193,-57.315956,78.5
194,-40.913754,-41.0
195,-52.227966,-68.6
196,56.784954,75.6
197,-14.854931,-22.9
198,-10.721116,-13.7
199,33.444016,70.1
200,46.20246,-71.4
201,-7.867019,28.2
202,36.46342,31.8
203,54.68478,82.5
204,52.684242,70.3
205,-9.578473,-5.9
206,16.976397,18.3
207,-16.503841,-15.3
208,-31.236115,-17.1
209,-49.077755,-62.6
210,15.704317,-63.3
211,-47.9163,-50.1
212,-10.763697,-6.0
213,-32.316944,-36.3
214,-35.824253,-66.1
215,39.952793,58.4
216,0.26049566,-1.1
217,4.0788302,-0.3
218,-54.32427,84.8
219,42.626614,58.6
220,48.047558,61.2
221,-53.807247,-68.0
222,-47.665054,-65.3
223,48.357613,65.9
224,-48.113716,-65.2
225,-47.32108,-64.6
226,-51.810467,-64.7
227,-20.389189,-19.5
228,49.45672,62.2
229,-54.38806,-88.3
230,-19.65532,-18.3
231,40.80427,45.0
232,69.70359,88.7
233,32.622818,35.2
234,42.87666,59.5
235,44.90889,44.6
236,-14.32041,-72.1
237,-6.9399233,-5.5
238,-52.77411,-83.0
239,-56.729206,-47.6
240,43.85603,27.6
241,-49.69756,-58.5
242,58.56725,75.3
243,64.77665,71.4
244,22.066826,23.2
245,50.57284,79.5
246,2.5208962,-3.1
247,0.42098185,-3.6
248,32.624695,35.8
249,-61.77877,-73.3
250,-39.534557,-26.4
251,-24.772575,-10.9
252,-45.154324,-36.7
253,-18.327513,-14.1
254,41.19594,26.0
255,10.85611,2.1
256,29.534895,31.5
257,36.94673,23.4
258,-44.330826,-37.7
259,-49.845337,-66.2
260,39.17928,84.7
261,51.851517,69.1
262,38.948753,50.9
263,47.829136,49.6
264,4.1802726,5.6
265,-56.517754,-53.9
266,-9.986062,-11.3
267,47.26716,65.3
268,-38.12705,-34.4
269,12.733675,21.4
270,53.496426,71.8
271,-36.136707,-25.7
272,29.228725,25.8
273,52.92258,60.7
274,1.0687932,-13.0
275,42.83613,50.5
276,-51.81623,-59.1
277,38.203728,41.3
278,50.27217,63.0
279,-18.145597,61.6
280,-51.780067,-58.2
