               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.063707,            0.041362,            0.010965,             0.67797,             0.36667,             0.18648,            0.061868,            0.048046,            0.025963,           0.0084497,              0.0701,           0.0033222,           0.0033222
                   1,            0.046783,             0.03039,           0.0079138,             0.77795,              0.3604,             0.32945,            0.078509,            0.041038,            0.024707,             0.00814,            0.040078,           0.0066336,           0.0066336
                   2,            0.042749,            0.027573,           0.0076779,             0.76279,             0.40583,             0.32465,             0.12284,            0.037982,            0.022709,            0.008031,            0.010034,            0.009923,            0.009923
                   3,            0.036709,            0.026013,           0.0075225,             0.39773,              0.8375,             0.52385,             0.21839,             0.02716,            0.023847,           0.0078395,            0.009901,            0.009901,            0.009901
                   4,            0.031072,            0.024077,           0.0075675,             0.45142,             0.80771,             0.57491,             0.27577,            0.025167,            0.021112,           0.0076617,            0.009901,            0.009901,            0.009901
                   5,            0.027241,            0.023024,              0.0072,             0.43304,             0.93188,             0.63877,             0.35732,              0.0207,            0.022007,           0.0076655,            0.009868,            0.009868,            0.009868
                   6,            0.026384,            0.022298,           0.0071058,             0.45968,             0.86667,             0.60535,             0.36858,            0.023353,            0.020627,           0.0075365,            0.009835,            0.009835,            0.009835
                   7,            0.023957,            0.021745,            0.006927,             0.49362,             0.89333,              0.6441,             0.36992,             0.02144,            0.021877,           0.0075417,            0.009802,            0.009802,            0.009802
                   8,             0.02346,            0.021361,           0.0068417,             0.50676,             0.80042,             0.62374,             0.36977,             0.01745,            0.020277,            0.007437,            0.009769,            0.009769,            0.009769
                   9,            0.022027,            0.021094,           0.0066382,             0.54555,             0.73757,             0.66344,             0.34814,              0.0214,            0.022765,           0.0070812,            0.009736,            0.009736,            0.009736
                  10,            0.022397,            0.020853,           0.0061888,             0.73416,              0.6614,             0.69403,              0.4411,            0.017368,            0.019412,           0.0059732,            0.009703,            0.009703,            0.009703
                  11,            0.020631,            0.020128,           0.0062956,             0.72639,             0.67267,             0.69467,             0.41362,            0.020086,            0.019964,           0.0061926,             0.00967,             0.00967,             0.00967
                  12,            0.020557,             0.02032,           0.0055408,             0.65314,             0.64616,             0.71545,             0.43463,            0.018245,             0.02184,            0.011129,            0.009637,            0.009637,            0.009637
                  13,            0.019499,            0.019872,           0.0051942,             0.55862,             0.84604,             0.72866,             0.38552,            0.019468,            0.021805,            0.011032,            0.009604,            0.009604,            0.009604
                  14,            0.019619,            0.019945,           0.0052735,             0.71729,             0.71169,             0.75767,              0.4988,            0.019897,            0.020052,           0.0064369,            0.009571,            0.009571,            0.009571
