               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.074159,            0.041023,            0.017279,           0.0083723,              0.0925,           0.0082579,           0.0018509,            0.056264,            0.025566,            0.015091,              0.0706,           0.0032667,           0.0032667
                   1,            0.052957,            0.021891,            0.013781,             0.16868,             0.41333,             0.19917,            0.051597,            0.051396,            0.012445,            0.014077,            0.040578,           0.0065782,           0.0065782
                   2,            0.050522,            0.015697,            0.013707,             0.21768,              0.4468,             0.25329,            0.060973,            0.054618,            0.011239,            0.013923,            0.010534,           0.0098678,           0.0098678
                   3,            0.047968,            0.013567,            0.012593,             0.74181,              0.3725,             0.28812,            0.090788,            0.044509,             0.01058,            0.013572,            0.009901,            0.009901,            0.009901
                   4,             0.03883,            0.012516,            0.012129,             0.23427,              0.7375,             0.44463,             0.20484,            0.037154,            0.011829,            0.012612,            0.009901,            0.009901,            0.009901
                   5,            0.035363,            0.011984,            0.011487,             0.52074,             0.67734,             0.56727,             0.18209,            0.036123,           0.0099658,            0.011673,            0.009868,            0.009868,            0.009868
                   6,            0.032235,            0.010979,            0.010225,             0.63851,             0.76936,             0.77758,             0.37073,             0.03328,           0.0096184,           0.0089046,            0.009835,            0.009835,            0.009835
                   7,            0.030418,            0.011013,           0.0079032,             0.64516,                0.92,             0.65103,              0.3726,            0.027511,           0.0088789,           0.0047741,            0.009802,            0.009802,            0.009802
                   8,            0.029086,            0.010871,           0.0057893,             0.76144,             0.77417,             0.74438,             0.19724,            0.037276,           0.0093855,           0.0026076,            0.009769,            0.009769,            0.009769
                   9,            0.029253,           0.0096022,           0.0046087,             0.47513,                0.84,             0.64729,             0.39353,            0.039551,           0.0088595,           0.0028199,            0.009736,            0.009736,            0.009736
                  10,            0.027339,           0.0095135,           0.0040399,             0.96935,             0.94181,             0.95256,             0.56543,            0.026234,           0.0082527,           0.0018771,            0.009703,            0.009703,            0.009703
