               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.062673,            0.042122,            0.011018,             0.72482,             0.30807,             0.29233,            0.084807,            0.046742,            0.025352,            0.008495,              0.0701,           0.0033222,           0.0033222
                   1,            0.045252,            0.030543,            0.007799,             0.78709,             0.33417,             0.37106,             0.15547,            0.040713,            0.022984,           0.0082323,            0.039441,           0.0059967,           0.0059967
                   2,            0.039846,            0.027172,           0.0075269,             0.86608,             0.41146,             0.34842,             0.14731,            0.030776,            0.022991,           0.0079904,           0.0081222,           0.0080111,           0.0080111
                   3,            0.033511,            0.025513,           0.0074022,              0.3781,             0.76792,             0.52053,             0.27465,            0.029431,            0.023304,           0.0077844,             0.00703,             0.00703,             0.00703
                   4,            0.028575,            0.023752,           0.0070986,             0.45949,             0.86262,             0.68683,             0.33392,            0.024593,             0.02361,           0.0076235,             0.00703,             0.00703,             0.00703
                   5,             0.02464,            0.022566,           0.0070797,             0.48624,              0.8074,             0.67337,             0.32479,            0.022136,            0.022275,           0.0074894,             0.00604,             0.00604,             0.00604
                   6,            0.021863,            0.021237,           0.0067776,              0.4766,             0.86271,              0.6725,              0.2934,            0.025037,             0.02783,             0.00765,             0.00505,             0.00505,             0.00505
                   7,            0.019519,            0.020614,           0.0067693,             0.51663,             0.83708,             0.70899,              0.2948,             0.02238,            0.027223,           0.0073533,             0.00406,             0.00406,             0.00406
                   8,            0.017494,            0.019672,           0.0061867,             0.53195,             0.78208,             0.69647,             0.36238,            0.017732,            0.023448,           0.0071798,             0.00307,             0.00307,             0.00307
                   9,            0.015769,            0.019024,           0.0060326,             0.53454,             0.79708,             0.70844,             0.36236,            0.016719,            0.024413,           0.0069068,             0.00208,             0.00208,             0.00208
