               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.076377,             0.05369,            0.013013,            0.071181,             0.28425,            0.066193,            0.015696,            0.066158,            0.025553,           0.0088771,              0.0706,           0.0032667,           0.0032667
                   1,            0.059175,            0.032715,           0.0081953,             0.65638,             0.29475,              0.1572,            0.030333,            0.054097,             0.02176,           0.0077868,            0.040578,           0.0065782,           0.0065782
                   2,            0.056662,            0.030355,           0.0078371,             0.65649,             0.31262,             0.20281,            0.083333,            0.053415,             0.02331,           0.0074397,            0.010534,           0.0098678,           0.0098678
                   3,            0.049299,              0.0315,           0.0075817,             0.67524,             0.30775,             0.20913,            0.046047,            0.045262,            0.027257,           0.0074391,            0.009901,            0.009901,            0.009901
                   4,            0.041751,             0.02689,           0.0074463,              0.3104,             0.65425,             0.37508,             0.17243,            0.040321,            0.024025,           0.0073068,            0.009901,            0.009901,            0.009901
                   5,            0.038046,             0.02722,           0.0071926,             0.30895,             0.62989,             0.37218,             0.16731,             0.03429,            0.021944,           0.0070799,            0.009868,            0.009868,            0.009868
                   6,            0.033405,              0.0237,           0.0069695,             0.28152,                0.64,             0.46752,             0.16991,            0.039077,            0.021637,           0.0069016,            0.009835,            0.009835,            0.009835
                   7,            0.031777,            0.022901,           0.0065694,             0.38551,             0.76775,             0.57418,             0.24481,            0.036562,            0.019884,           0.0063684,            0.009802,            0.009802,            0.009802
                   8,            0.031296,            0.021779,           0.0060579,              0.7655,               0.725,             0.79971,             0.35432,            0.028671,            0.020217,            0.004724,            0.009769,            0.009769,            0.009769
                   9,            0.029185,            0.021492,           0.0048095,             0.89887,             0.76917,             0.87078,             0.36038,            0.035101,            0.024444,           0.0045229,            0.009736,            0.009736,            0.009736
                  10,              0.0289,             0.02092,            0.003917,             0.85797,               0.906,              0.9127,             0.36594,            0.028816,            0.022191,           0.0032267,            0.009703,            0.009703,            0.009703
                  11,            0.027861,            0.020145,           0.0029406,             0.98637,             0.96075,             0.96552,              0.5335,            0.024982,            0.017089,           0.0020836,             0.00967,             0.00967,             0.00967
                  12,            0.026392,            0.020134,           0.0022712,             0.99632,             0.96175,             0.96831,             0.66208,            0.020975,            0.017073,           0.0019117,            0.009637,            0.009637,            0.009637
                  13,            0.025657,            0.019236,           0.0017915,             0.99822,             0.96775,             0.96998,             0.65384,            0.020217,            0.016107,           0.0015159,            0.009604,            0.009604,            0.009604
