,Pred,Real
0,69.25356,64.0
1,70.99949,73.0
2,70.28758,69.0
3,69.26798,69.0
4,69.332504,72.0
5,69.246124,74.0
6,69.290504,68.0
7,69.36077,69.0
8,69.3182,71.0
9,69.16139,71.0
10,69.45851,72.0
11,69.34453,64.0
12,69.32646,67.0
13,70.18671,68.0
14,69.29379,67.0
15,69.243195,66.0
16,70.57132,65.0
17,69.30991,74.0
18,69.46588,71.0
19,68.77883,69.0
20,69.383896,65.0
21,69.47385,68.0
22,69.31772,70.0
23,69.27018,74.0
24,69.68687,68.0
25,69.45167,69.0
26,69.463585,64.0
27,69.51997,74.0
28,69.38404,66.0
29,69.35823,64.0
30,69.312416,65.0
31,69.35406,67.0
32,69.31388,68.0
33,69.12108,69.0
34,69.35578,69.0
35,69.41438,71.0
36,69.44862,71.0
37,69.218544,70.0
38,69.32606,73.0
39,69.523224,67.0
40,69.39001,72.0
41,69.72351,67.0
42,69.58573,73.0
43,69.32856,74.0
44,69.2215,65.0
45,69.20861,65.0
46,69.36517,74.0
47,69.13278,67.0
48,69.3484,65.0
49,69.24699,74.0
50,69.51096,73.0
51,68.74006,65.0
52,69.168846,64.0
53,69.30936,72.0
54,69.18418,70.0
55,69.094475,65.0
56,69.16308,69.0
57,69.423035,70.0
58,69.42384,65.0
59,69.25269,67.0
60,69.08243,70.0
61,69.586975,74.0
62,69.35912,73.0
63,69.664536,74.0
64,69.28089,72.0
65,69.45927,69.0
66,69.1446,68.0
67,69.125114,68.0
68,69.81068,65.0
69,68.89061,70.0
70,69.15828,65.0
71,69.46955,68.0
72,69.33765,74.0
73,69.28492,69.0
74,69.353966,74.0
75,69.079155,64.0
76,69.439415,70.0
77,69.53756,71.0
78,69.31499,74.0
79,69.31453,70.0
80,69.02929,72.0
81,69.281204,72.0
82,69.59918,73.0
83,68.87617,72.0
84,69.25665,65.0
85,69.446594,70.0
86,69.496994,70.0
87,69.49385,64.0
88,69.37598,74.0
89,69.26717,74.0
90,69.45208,71.0
91,69.49238,66.0
92,69.44209,67.0
93,71.28155,72.0
94,69.31369,64.0
95,69.205185,66.0
96,69.48438,68.0
97,69.263435,72.0
98,69.19632,68.0
99,69.33875,69.0
100,69.26675,68.0
101,69.30246,70.0
102,69.295944,65.0
103,69.36489,67.0
104,69.049805,66.0
105,69.33464,72.0
106,69.587555,73.0
107,69.50924,65.0
108,69.52701,67.0
109,69.357346,64.0
110,69.585045,71.0
111,69.35088,73.0
112,69.32448,69.0
113,69.25754,70.0
114,69.2939,69.0
115,68.88971,65.0
116,68.81747,70.0
117,69.54113,71.0
118,69.43911,71.0
119,69.20875,69.0
120,69.41452,66.0
121,69.285416,71.0
122,69.41395,74.0
123,69.71,64.0
124,69.24846,67.0
125,69.21283,69.0
126,69.09779,64.0
127,69.48374,68.0
128,69.197655,67.0
129,69.49472,64.0
130,69.30509,67.0
131,69.318275,71.0
132,69.30989,73.0
133,69.28127,74.0
134,69.20901,64.0
135,69.84353,64.0
136,69.19211,70.0
137,69.492615,65.0
138,69.35226,64.0
139,69.21684,70.0
140,69.811035,73.0
141,69.13099,65.0
142,69.545906,67.0
143,69.486435,69.0
144,69.18086,66.0
145,69.27438,69.0
146,69.398346,65.0
147,69.73985,66.0
148,69.43692,74.0
149,69.31627,70.0
150,69.29972,74.0
151,69.56537,73.0
152,69.745384,65.0
153,69.70757,73.0
154,69.094666,65.0
155,69.3049,73.0
156,69.67845,74.0
157,69.5676,74.0
158,69.25931,66.0
159,69.487465,67.0
160,69.15099,71.0
161,69.3803,74.0
162,69.28548,66.0
163,69.391304,73.0
164,68.805595,67.0
165,69.52144,68.0
166,68.797386,64.0
167,69.22586,65.0
168,69.41979,68.0
169,69.254906,67.0
170,69.29394,65.0
171,68.78048,71.0
172,69.01773,67.0
173,69.37164,73.0
174,69.267044,68.0
175,69.43607,69.0
176,69.58128,67.0
177,69.42613,68.0
178,69.19459,69.0
179,69.61472,66.0
180,69.32744,74.0
181,69.54307,74.0
182,69.45251,68.0
183,69.47425,71.0
184,69.30163,69.0
185,69.24056,70.0
186,69.46788,69.0
187,68.82715,72.0
188,69.212875,71.0
189,69.335304,72.0
190,70.004166,70.0
191,68.903465,71.0
