,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,15.077132,3.0958192,-7.569732,-5.3567643
1,2.0,2.0,-11.13267,-7.271619,13.344791,-3.5108843
2,2.0,2.0,-11.015512,-7.2659492,13.152632,-3.4288323
3,0.0,0.0,9.177833,2.340921,-4.919369,-3.3087974
4,2.0,2.0,-8.080148,-4.837956,9.544916,-2.661631
5,2.0,2.0,-10.608418,-6.7023716,12.535279,-3.3189418
6,2.0,2.0,-9.718745,-6.452624,11.603075,-2.9854984
7,0.0,0.0,22.585327,4.234927,-11.0567255,-7.914425
8,1.0,1.0,-0.7697063,10.33052,-5.6406713,-6.668341
9,0.0,0.0,10.658893,2.4341006,-5.5258465,-3.8293645
10,1.0,1.0,-0.79355115,11.001151,-6.0327044,-7.092122
11,1.0,1.0,-1.3596979,11.00485,-5.6293,-7.130194
12,2.0,2.0,-12.36205,-8.110415,14.906226,-3.975205
13,1.0,1.0,-1.8592608,10.335391,-4.9368944,-6.722005
14,2.0,2.0,-11.324571,-7.637468,13.587023,-3.4806817
15,3.0,3.0,-5.666257,-4.8182535,-3.1614165,7.4439945
16,2.0,2.0,-11.868056,-7.7099323,14.277015,-3.804571
17,1.0,1.0,-0.87955993,12.006171,-6.5837636,-7.7252283
18,3.0,3.0,-5.895015,-4.974108,-2.9328928,7.309542
19,2.0,2.0,-9.799745,-6.537527,11.669175,-2.9900773
20,2.0,2.0,-7.668918,-5.1825285,8.864279,-2.1013188
21,3.0,3.0,-6.9391284,-5.9635286,-4.066825,9.440623
22,3.0,3.0,-7.1922975,-6.1864924,-4.298133,9.907737
23,1.0,1.0,-1.8144345,11.581691,-5.703756,-7.512252
24,0.0,0.0,14.213235,2.9721932,-7.16656,-5.0749187
25,0.0,0.0,14.7817955,3.051129,-7.433395,-5.2519355
26,1.0,1.0,-0.25899655,10.026179,-5.764995,-6.4751616
27,2.0,2.0,-11.436232,-7.4610324,13.705033,-3.6196897
28,0.0,0.0,14.048108,2.7891915,-7.0149746,-4.9964137
29,2.0,2.0,-10.054827,-6.667263,12.0306835,-3.0979977
30,2.0,2.0,-7.3474994,-5.060066,8.547529,-2.0017
31,2.0,2.0,-11.519052,-7.7727566,13.861062,-3.5819101
32,1.0,1.0,-1.9030572,12.784303,-6.3840413,-8.254079
33,0.0,0.0,20.77318,4.128976,-10.31762,-7.3203363
34,2.0,2.0,-10.74625,-7.2182736,12.926306,-3.332075
35,2.0,2.0,-10.950284,-7.086193,13.059746,-3.4225762
36,3.0,3.0,-6.6767077,-5.748689,-4.022646,9.229411
37,3.0,3.0,-8.491234,-7.3673334,-5.1518826,11.889252
38,3.0,3.0,-7.7706323,-6.9100876,-5.1506987,11.533036
39,1.0,1.0,-1.3449097,11.116935,-5.7456136,-7.1748276
40,2.0,2.0,-9.93136,-6.6208267,11.778071,-2.9852152
41,2.0,2.0,-11.269019,-7.610552,13.593344,-3.5329523
42,0.0,0.0,7.3456883,2.5220017,-4.3368692,-2.8553739
43,3.0,3.0,-6.735457,-5.7691236,-3.9044433,9.103878
44,2.0,2.0,-9.287219,-5.75996,10.95096,-2.938531
45,3.0,3.0,-8.16649,-7.2010093,-5.2261863,11.856435
46,1.0,1.0,-0.9102071,11.225354,-6.068097,-7.2753763
47,2.0,2.0,-11.415732,-7.575946,13.653113,-3.541056
48,2.0,2.0,-8.825969,-5.499542,10.341206,-2.7197344
49,2.0,2.0,-11.744215,-7.7273054,14.055828,-3.6711166
50,2.0,2.0,-10.31506,-6.963395,12.261904,-3.0695276
51,2.0,2.0,-11.175737,-7.204586,13.358573,-3.5509386
52,0.0,0.0,16.81175,3.3539605,-8.376774,-5.975656
53,2.0,2.0,-11.158284,-7.5221186,13.325238,-3.383275
54,2.0,2.0,-10.53528,-6.908576,12.503491,-3.2343068
55,1.0,1.0,-2.3542275,9.636314,-4.066407,-6.3675914
56,2.0,2.0,-11.098176,-7.5555162,13.240819,-3.3266783
57,0.0,0.0,23.2278,4.410241,-11.416579,-8.141107
58,1.0,1.0,-1.4725145,12.181509,-6.284837,-7.8631034
59,3.0,3.0,-7.72373,-6.751683,-4.778188,10.936672
60,2.0,2.0,-11.983476,-8.109189,14.417544,-3.729256
61,1.0,1.0,-1.8510654,11.841094,-5.839519,-7.661502
62,3.0,3.0,-8.077859,-7.0749073,-5.072499,11.550375
63,2.0,2.0,-9.478063,-6.460695,11.240122,-2.8018606
64,2.0,2.0,-11.299685,-7.368266,13.502322,-3.533471
