,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,3.0,3.0,-4.579743,-3.5105352,0.5086384,7.554585
1,3.0,3.0,-4.4152203,-3.3914402,0.5333601,7.304604
2,2.0,2.0,0.13980553,-1.0694457,9.77722,1.4459817
3,0.0,0.0,7.3831553,-0.71531016,-1.6275084,-4.2664557
4,2.0,2.0,0.12653257,-1.219767,10.622835,1.6537588
5,2.0,2.0,0.19478653,-1.1635615,10.913365,1.5394691
6,0.0,0.0,9.812685,-1.7701758,-1.6451445,-5.363661
7,0.0,0.0,11.516663,-2.152548,-1.8770978,-6.286249
8,2.0,2.0,0.10563664,-1.2648355,10.477371,1.6822846
9,2.0,2.0,0.3045808,-1.0152758,11.710055,1.3676529
10,0.0,0.0,10.33386,-1.8676885,-1.741152,-5.5834928
11,1.0,1.0,-0.7545883,9.34478,-3.599001,-4.8153667
12,1.0,1.0,-0.6434216,6.8574567,-2.9578261,-3.47476
13,0.0,0.0,11.729725,-2.1464493,-1.911979,-6.4161253
14,1.0,1.0,-0.6326966,8.658876,-3.0564957,-4.4896183
15,1.0,1.0,-0.9065778,8.876113,-3.7112331,-4.455282
16,0.0,0.0,13.904706,-2.6276827,-2.1966143,-7.573081
17,2.0,2.0,0.10045619,-1.2855867,10.639545,1.7284752
18,2.0,2.0,0.18480523,-1.2941087,11.047337,1.640887
19,2.0,2.0,0.16378899,-0.95502484,10.385612,1.3838474
20,1.0,1.0,-0.801172,8.838492,-3.6154222,-4.5035677
21,2.0,2.0,0.23833232,-1.142976,11.446394,1.4959047
22,1.0,1.0,-0.61762077,8.180821,-3.0401015,-4.273069
23,2.0,2.0,0.28635752,-1.1404842,11.83861,1.4828005
24,1.0,1.0,-0.8523831,9.061086,-3.7189114,-4.6010466
25,3.0,3.0,-4.65459,-3.5306726,0.4234743,7.6093483
26,0.0,0.0,9.969399,-1.8014034,-1.6746435,-5.442777
27,2.0,2.0,0.28729945,-1.1735635,11.632189,1.4632759
28,2.0,2.0,0.24536045,-0.81303686,10.685349,1.1717414
29,2.0,2.0,0.2885133,-1.1548004,11.89249,1.487618
30,2.0,2.0,0.052617267,-1.2436601,10.043773,1.7098353
31,0.0,0.0,9.685584,-1.687529,-1.663883,-5.276371
32,1.0,1.0,-0.5929895,8.231754,-2.9383595,-4.279803
33,3.0,3.0,-3.5455596,-2.759673,0.7070256,5.9670296
34,2.0,2.0,0.23873244,-1.314619,11.644343,1.6459271
35,2.0,2.0,0.15489776,-1.1875885,10.657282,1.5668051
36,2.0,2.0,0.17220671,-1.1770712,10.977804,1.5855993
37,3.0,3.0,-4.9332805,-3.7239208,0.33894014,7.996858
38,3.0,3.0,-5.082849,-3.818263,0.31010067,8.1919365
39,3.0,3.0,-4.5710464,-3.5111089,0.55289817,7.5606623
40,2.0,2.0,0.27289706,-1.0057312,11.246714,1.3655384
41,1.0,1.0,-0.8491998,9.249397,-3.7872508,-4.714732
42,3.0,3.0,-4.77254,-3.6225114,0.3850329,7.785209
43,0.0,0.0,7.766689,-1.2361006,-1.4325123,-4.303807
44,2.0,2.0,-0.047144115,-1.368505,9.393828,1.9076836
45,0.0,0.0,10.772318,-2.0354056,-1.7341125,-5.7803855
46,3.0,3.0,-4.2278123,-3.2642167,0.59312713,7.0419383
47,0.0,0.0,12.963153,-2.429444,-2.070465,-7.0728207
48,1.0,1.0,-0.7655701,9.326972,-3.320268,-4.797208
49,2.0,2.0,0.20590739,0.67795056,8.576736,-0.1416809
50,3.0,3.0,-4.6245384,-3.5277858,0.4203949,7.581075
51,2.0,2.0,0.35963172,-0.05573996,10.730978,0.3951943
52,1.0,1.0,-0.8772533,8.687845,-3.4007282,-4.3626733
53,2.0,2.0,-0.37633747,-1.5306265,9.300572,2.4869485
54,3.0,3.0,-4.668815,-3.5652606,0.4949999,7.6727858
55,3.0,3.0,-4.349645,-3.357207,0.5591793,7.226187
56,2.0,2.0,0.32883775,-1.0324855,12.209197,1.3798928
57,2.0,2.0,0.24042256,-1.2764033,11.792448,1.6333816
58,0.0,0.0,14.7183,-2.6841571,-2.3677335,-8.045211
59,2.0,2.0,0.11869447,-1.146696,10.263523,1.5768774
60,3.0,3.0,-4.998466,-3.766227,0.3138106,8.088092
61,2.0,2.0,0.21449356,-0.53468555,9.360722,0.83927524
62,1.0,1.0,-0.64806604,8.80944,-3.2760658,-4.5736504
63,3.0,3.0,-4.568473,-3.4994287,0.5063052,7.520956
64,2.0,2.0,0.009079024,-1.4048399,10.180461,1.9216272
65,2.0,2.0,0.054849938,-1.2498213,10.017095,1.7136884
66,2.0,2.0,0.15941484,-1.1561087,10.541596,1.5306177
67,3.0,3.0,-4.2595496,-3.2486734,0.46336734,7.0073404
68,2.0,2.0,0.103587985,-1.1134676,10.362075,1.5793314
69,2.0,2.0,0.34641278,-0.92067325,12.305696,1.2734724
70,2.0,2.0,-0.022423536,-0.9798463,9.200589,1.5542238
71,2.0,2.0,0.12174602,-1.2920023,10.37977,1.679312
72,2.0,2.0,0.25467932,-1.014914,11.185989,1.3685238
73,2.0,2.0,0.30877423,-1.085402,12.011558,1.4287137
74,3.0,3.0,-5.0256333,-3.7830133,0.30213976,8.1187105
75,0.0,0.0,12.537562,-2.2948158,-2.0467978,-6.8523483
76,1.0,1.0,-0.8511719,6.743632,-2.8695242,-3.2929146
77,2.0,2.0,0.16201179,-1.2087134,10.316914,1.5389094
78,3.0,3.0,-4.3541713,-3.3694854,0.6297506,7.274479
79,2.0,2.0,0.24512322,-1.2304386,11.610844,1.555595
80,2.0,2.0,-0.031585306,-1.3079076,9.949552,1.8893894
81,0.0,0.0,10.41187,-1.8794812,-1.7262058,-5.7185946
82,3.0,3.0,-5.030979,-3.785053,0.3188982,8.126797
83,3.0,3.0,-4.7025094,-3.584348,0.441198,7.698255
84,0.0,0.0,8.832168,-1.5447775,-1.5286388,-4.849272
85,1.0,1.0,-0.67877907,7.3172803,-3.0521436,-3.7183483
