,Pred,Real
0,-45.1748,-57.4
1,9.1248,6.6
2,-67.15015,-65.8
3,-5.9248075,-6.0
4,77.4622,72.3
5,-71.56631,-76.5
6,54.218018,63.8
7,-13.353293,-20.1
8,-15.374972,-18.7
9,-64.30237,-65.8
10,72.59222,83.3
11,-16.394863,-20.5
12,60.700645,64.4
13,-35.869144,-42.4
14,-32.878677,-37.7
15,-43.6405,-54.8
16,-24.767931,-32.9
17,-47.61221,-58.1
18,15.055736,16.2
19,65.28922,69.9
20,-58.977806,-53.4
21,-36.21903,-43.7
22,-1.4578917,-2.2
23,10.182866,11.2
24,-52.271378,-62.3
25,-14.466781,-18.6
26,70.153725,72.7
27,-1.2391698,6.1
28,-19.736496,-26.6
29,55.292904,51.0
30,-16.222282,-16.8
31,-60.688107,-72.3
32,-70.274475,-87.7
33,9.732626,10.3
34,62.709396,67.5
35,21.679825,24.0
36,83.651695,88.0
37,55.52625,52.6
38,-63.6795,-68.5
39,-34.9445,-38.4
40,-64.08406,-76.8
41,22.105154,26.1
42,-65.4579,-89.4
43,9.853028,14.2
44,-2.1718194,-1.5
45,-69.28574,85.4
46,-2.6697023,-16.7
47,-36.175865,-40.3
48,76.683784,-85.3
49,-0.4156763,0.4
50,-61.031624,-83.9
51,60.522938,57.8
52,34.949707,32.5
53,39.72112,45.9
54,50.474255,42.4
55,71.91232,67.7
56,-41.223858,-40.6
57,69.79148,70.9
58,-44.30983,-48.6
59,77.3245,80.7
60,76.29981,-86.4
61,-2.9373937,1.1
62,-36.269524,85.7
63,51.63182,49.7
64,18.424519,27.0
65,36.573555,39.6
66,9.320983,13.5
67,1.797201,5.4
68,-64.831696,86.6
69,62.484055,65.6
70,25.91793,32.1
71,-9.867124,-9.4
72,-31.828754,-35.2
73,50.443516,48.2
74,65.60909,76.4
75,52.20653,52.6
76,29.773838,24.5
77,-4.642605,1.7
78,-20.508675,-25.7
79,-17.768116,-16.5
80,66.865875,69.8
81,-13.178439,40.7
82,-55.972942,-61.0
83,-69.45964,-72.2
84,54.398712,66.1
85,-36.295586,-40.3
86,62.381905,41.9
87,-0.29080302,4.7
88,-23.39682,-25.9
89,-51.47152,-61.0
90,-54.47146,-58.9
91,76.42257,75.5
92,62.887726,67.3
93,35.639606,39.3
94,-62.93858,-70.2
95,-55.565735,-68.1
96,-42.84777,-51.4
97,6.9097843,7.6
98,-18.763897,-18.9
99,2.0587254,3.0
100,35.35191,37.6
101,-27.333323,-29.7
102,69.33157,69.7
103,40.99916,37.7
104,14.293603,13.1
105,76.87619,72.3
106,1.2667859,-2.9
107,23.786245,25.9
108,-13.639799,-11.8
109,-60.667152,-78.9
110,-8.767032,-8.6
111,38.968403,41.0
112,61.3119,66.9
113,-59.841946,-68.7
114,81.71626,85.2
115,3.8743224,3.0
116,43.41368,50.6
117,-38.41594,-36.8
118,44.775578,54.2
119,65.1231,-78.2
120,-39.426643,-33.6
121,33.870255,34.6
122,-0.99527925,-0.9
123,-52.62043,-57.7
124,-5.295529,-5.4
125,45.078865,45.0
126,-34.65339,-36.2
127,54.962532,62.4
128,-46.07345,-49.9
129,53.88446,58.4
130,-42.328598,-43.5
131,-45.702484,-57.0
132,-24.13484,-30.0
133,-68.03384,-79.3
134,26.120157,22.8
135,-60.816273,-66.7
136,2.266038,0.4
137,46.28593,51.3
138,-52.276726,-58.3
139,-63.84184,-70.7
140,68.246925,67.8
141,45.160152,42.8
142,29.00615,29.2
143,27.224396,33.2
144,-73.249146,-80.7
145,-29.27952,-31.0
146,-64.40277,-61.0
147,-68.17584,-77.9
148,-77.782875,-85.8
149,-52.640812,-89.0
150,61.14082,61.3
151,-75.557816,-81.6
152,19.784678,21.6
153,-59.961296,-68.9
154,71.75899,86.5
155,13.0369425,12.3
156,4.378129,-8.07e-13
157,-53.007988,85.9
158,-58.563786,-57.1
159,5.621732,12.8
160,-22.517313,-41.7
161,41.639248,55.0
162,-15.760327,-16.0
163,57.08941,67.0
164,70.5508,71.8
165,-38.90617,-39.0
166,37.35681,39.8
167,-86.28573,-89.1
168,-0.88691914,-1.1
169,66.73125,66.8
170,65.30978,69.7
171,-13.854912,-19.9
172,20.147306,29.6
173,-30.511223,-35.7
174,-47.873714,-50.3
175,-45.578323,-44.0
176,-17.786737,-18.2
177,-0.4518752,5.4
178,-61.705666,-66.2
179,-31.585215,-31.4
180,81.787415,84.4
181,-8.569617,-11.0
182,-43.236725,-49.2
183,5.460184,-0.6
184,-43.364212,-45.1
185,-48.791336,-50.6
186,-58.065735,-62.2
187,-22.22193,-25.1
188,-27.909224,-30.9
189,87.001785,88.2
190,0.14100872,-3.0
191,9.056816,16.6
192,-35.654755,-41.9
193,74.58658,78.5
