,Pred,Real
0,72.00689,72.0
1,68.89008,69.0
2,69.37904,69.0
3,73.37741,74.0
4,67.695015,69.0
5,67.36936,69.0
6,68.575165,68.0
7,65.44389,64.0
8,67.314316,67.0
9,73.27615,74.0
10,68.18712,70.0
11,64.18858,65.0
12,67.722244,67.0
13,68.70304,70.0
14,69.508,71.0
15,67.48356,68.0
16,70.4559,72.0
17,72.47745,72.0
18,64.3098,65.0
19,69.35907,70.0
20,64.66856,65.0
21,64.94329,66.0
22,67.51367,67.0
23,66.06669,66.0
24,68.4816,68.0
25,67.2345,69.0
26,73.11409,73.0
27,67.182976,68.0
28,69.51742,70.0
29,72.93503,74.0
30,67.70227,68.0
31,66.99042,67.0
32,64.78589,65.0
33,71.14795,71.0
34,73.077156,74.0
35,69.9298,69.0
36,72.018684,72.0
37,65.91216,66.0
38,72.4132,73.0
39,65.62867,66.0
40,66.223175,66.0
41,73.767334,72.0
42,69.55662,71.0
43,68.644005,69.0
44,63.83398,64.0
45,69.256035,70.0
46,70.42078,71.0
47,70.56996,73.0
48,66.52607,67.0
49,65.412575,66.0
50,70.172066,70.0
51,69.20033,71.0
52,71.03094,72.0
53,66.730316,67.0
54,67.88278,69.0
55,70.68426,72.0
56,71.64211,73.0
57,66.61375,68.0
58,67.07734,67.0
59,73.32209,74.0
60,64.34473,65.0
61,72.85253,74.0
62,66.31522,66.0
63,71.78632,71.0
64,69.10109,69.0
65,72.34006,73.0
66,64.766945,65.0
67,64.407814,64.0
68,71.02055,72.0
69,65.031555,64.0
70,69.8305,70.0
71,72.55908,73.0
72,66.48963,67.0
73,67.23507,68.0
74,72.85903,74.0
75,64.64369,65.0
76,65.73543,66.0
77,64.842155,65.0
78,67.564415,68.0
79,71.04677,74.0
80,65.50934,65.0
81,70.229965,72.0
82,66.795265,68.0
83,73.67335,74.0
84,70.79218,72.0
85,73.45497,74.0
86,64.540436,65.0
87,67.03575,68.0
88,66.641945,67.0
89,69.80022,70.0
90,70.025826,70.0
91,64.76531,65.0
92,66.53186,67.0
93,72.63434,73.0
94,70.21356,71.0
95,73.30724,74.0
96,67.12645,68.0
97,65.33205,66.0
98,72.388405,73.0
99,69.32601,70.0
100,64.77389,65.0
101,65.42853,66.0
102,63.17938,64.0
103,67.21518,67.0
104,66.11646,67.0
105,71.50717,72.0
106,71.59024,72.0
107,65.30537,66.0
108,72.374664,73.0
109,63.601604,64.0
110,64.4568,65.0
111,70.5059,71.0
112,71.31558,72.0
113,67.029915,68.0
114,67.70477,69.0
115,71.41218,71.0
116,67.09917,66.0
117,69.76852,71.0
118,71.10441,71.0
119,66.568245,67.0
120,68.649,69.0
121,65.30644,67.0
122,69.19079,69.0
123,64.7151,65.0
124,69.31966,71.0
125,66.09851,66.0
126,64.05685,64.0
127,66.06126,66.0
128,73.18321,73.0
129,73.31632,74.0
130,69.39272,70.0
131,72.71652,74.0
132,70.11603,72.0
133,71.26588,72.0
134,68.27266,69.0
135,73.51436,74.0
136,66.30771,67.0
137,66.05431,67.0
138,66.84211,67.0
139,64.87898,65.0
140,73.00436,73.0
141,64.10958,65.0
142,65.49116,64.0
143,71.84071,73.0
144,66.57337,67.0
145,72.049835,72.0
146,70.309685,74.0
147,69.32223,72.0
148,64.14343,64.0
149,69.31519,70.0
150,68.09657,69.0
151,68.38955,66.0
152,67.98088,68.0
153,71.21958,72.0
154,67.826454,66.0
155,64.51135,65.0
156,72.01371,73.0
157,73.01738,74.0
158,68.57595,69.0
159,66.75406,67.0
160,73.1694,74.0
161,64.437355,64.0
162,65.84244,64.0
163,72.978935,73.0
164,64.15542,64.0
165,65.14026,65.0
166,66.41038,66.0
167,68.767006,69.0
168,73.58713,74.0
169,73.92319,74.0
170,66.54689,67.0
171,65.48619,66.0
172,69.362526,70.0
173,70.29551,71.0
174,68.320816,69.0
175,64.47922,64.0
176,67.761894,69.0
177,66.10019,66.0
178,69.0017,70.0
179,73.06243,74.0
180,71.06128,73.0
181,68.47433,69.0
182,68.844925,68.0
183,67.9699,70.0
184,66.40045,67.0
185,68.31458,69.0
186,68.823456,69.0
187,71.622536,72.0
188,70.1144,71.0
189,66.67699,65.0
190,65.20715,64.0
191,70.338486,71.0
192,65.12195,65.0
193,65.319275,66.0
194,68.47003,70.0
195,64.46898,65.0
196,67.34991,69.0
197,71.38327,70.0
198,69.639595,70.0
199,67.306015,68.0
200,66.677444,65.0
201,63.486446,64.0
202,71.97241,73.0
203,64.93644,65.0
204,66.68359,67.0
205,73.38624,74.0
206,68.85437,69.0
207,67.077675,68.0
208,66.34994,68.0
209,66.852394,66.0
210,65.94481,66.0
