,Pred,Real
0,-48.42047,-57.4
1,3.3555799,6.6
2,-57.382465,-65.8
3,-6.9313765,-6.0
4,76.14335,72.3
5,-75.65577,-76.5
6,56.300266,63.8
7,-16.803337,-20.1
8,-18.896866,-18.7
9,-58.855255,-65.8
10,63.223354,83.3
11,-17.03308,-20.5
12,61.26036,64.4
13,-31.679583,-42.4
14,-32.08917,-37.7
15,-55.27479,-54.8
16,-29.656248,-32.9
17,-53.256794,-58.1
18,16.458649,16.2
19,66.83263,69.9
20,-53.56619,-53.4
21,-41.64104,-43.7
22,-0.4259075,-2.2
23,14.7961445,11.2
24,-59.742516,-62.3
25,-15.740094,-18.6
26,68.99168,72.7
27,4.5093927,6.1
28,-32.176926,-26.6
29,49.450386,51.0
30,-14.81985,-16.8
31,-54.692997,-72.3
32,93.284225,-87.7
33,13.546816,10.3
34,62.88752,67.5
35,23.015436,24.0
36,81.80178,88.0
37,53.41689,52.6
38,-63.050602,-68.5
39,-37.828796,-38.4
40,-75.068146,-76.8
41,27.114588,26.1
42,81.35282,-89.4
43,14.319741,14.2
44,-1.7387226,-1.5
45,82.33933,85.4
46,-17.890553,-16.7
47,-33.124195,-40.3
48,-71.81878,-85.3
49,-0.6958505,0.4
50,-36.375946,-83.9
51,60.239838,57.8
52,28.2573,32.5
53,45.664345,45.9
54,42.348312,42.4
55,67.97138,67.7
56,-43.28166,-40.6
57,66.00886,70.9
58,-50.296368,-48.6
59,79.29404,80.7
60,-35.42862,-86.4
61,1.5235882,1.1
62,86.76226,85.7
63,57.465786,49.7
64,11.629008,27.0
65,40.662804,39.6
66,14.500975,13.5
67,6.3179927,5.4
68,79.35085,86.6
69,62.989677,65.6
70,25.15999,32.1
71,1.4422138,-9.4
72,-33.113113,-35.2
73,48.56178,48.2
74,62.212914,76.4
75,52.075386,52.6
76,22.872997,24.5
77,2.9575276,1.7
78,-25.162294,-25.7
79,-18.222933,-16.5
80,62.564453,69.8
81,36.99275,40.7
82,-57.153053,-61.0
83,-72.047066,-72.2
84,59.146618,66.1
85,-29.71139,-40.3
86,52.605,41.9
87,1.0577631,4.7
88,-3.982244,-25.9
89,-54.751503,-61.0
90,-64.520454,-58.9
91,79.78564,75.5
92,70.33488,67.3
93,44.24924,39.3
94,-66.75814,-70.2
95,-61.43106,-68.1
96,-46.7971,-51.4
97,-0.90980923,7.6
98,-21.187536,-18.9
99,3.2924907,3.0
100,39.04212,37.6
101,-21.270193,-29.7
102,60.809525,69.7
103,38.278915,37.7
104,11.955961,13.1
105,78.13082,72.3
106,3.063476,-2.9
107,23.884365,25.9
108,-12.558627,-11.8
109,-57.42531,-78.9
110,-12.361035,-8.6
111,38.64236,41.0
112,62.2132,66.9
113,-59.91299,-68.7
114,85.755844,85.2
115,2.0583699,3.0
116,58.579006,50.6
117,-36.36479,-36.8
118,49.17447,54.2
119,-64.11053,-78.2
120,-37.315998,-33.6
121,36.2623,34.6
122,2.0968795,-0.9
123,-47.991123,-57.7
124,-2.275246,-5.4
125,49.81852,45.0
126,-33.813095,-36.2
127,56.369583,62.4
128,-45.088978,-49.9
129,60.89305,58.4
130,-38.966602,-43.5
131,-56.800587,-57.0
132,-27.530655,-30.0
133,-66.87934,-79.3
134,20.94307,22.8
135,-66.33267,-66.7
136,0.83323926,0.4
137,55.0008,51.3
138,-49.33983,-58.3
139,-64.21829,-70.7
140,73.66195,67.8
141,42.032597,42.8
142,25.710806,29.2
143,31.17937,33.2
144,-68.21621,-80.7
145,-30.607666,-31.0
146,-61.049595,-61.0
147,-70.56515,-77.9
148,-75.03162,-85.8
149,56.213993,-89.0
150,57.63522,61.3
151,-69.386505,-81.6
152,22.873177,21.6
153,-60.946503,-68.9
154,66.83258,86.5
155,18.47329,12.3
156,-3.168485,-8.07e-13
157,-76.50188,85.9
158,-54.722652,-57.1
159,7.609541,12.8
160,-38.35433,-41.7
161,46.66447,55.0
162,9.513796,-16.0
163,56.808933,67.0
164,60.40648,71.8
165,-43.1613,-39.0
166,38.915333,39.8
167,2.3152323,-89.1
168,-0.9655317,-1.1
169,68.7172,66.8
170,71.54075,69.7
171,-18.972387,-19.9
172,27.456347,29.6
173,-35.345108,-35.7
174,-47.33835,-50.3
175,-44.921547,-44.0
176,-15.899449,-18.2
177,1.3885728,5.4
178,-57.681507,-66.2
179,-35.614983,-31.4
180,-20.402807,84.4
181,-9.363423,-11.0
182,-40.14591,-49.2
183,10.6308365,-0.6
184,-40.48935,-45.1
185,-56.183247,-50.6
186,-59.04943,-62.2
187,-24.352562,-25.1
188,-30.093311,-30.9
189,87.05448,88.2
190,-2.3599126,-3.0
191,15.498109,16.6
192,-35.323093,-41.9
193,80.17745,78.5
194,-39.94477,-41.0
195,-66.078026,-68.6
196,80.06287,75.6
197,-23.856066,-22.9
198,-7.1592536,-13.7
199,70.18898,70.1
200,-63.956593,-71.4
201,25.218597,28.2
202,32.046986,31.8
203,85.842606,82.5
204,64.118416,70.3
205,-8.89956,-5.9
206,19.841677,18.3
207,-14.53951,-15.3
208,-11.765134,-17.1
209,-63.94525,-62.6
210,-58.80988,-63.3
211,-44.595127,-50.1
212,-7.177431,-6.0
213,-28.776176,-36.3
214,-61.8443,-66.1
215,51.54307,58.4
216,1.5935632,-1.1
217,-1.9925216,-0.3
218,58.104828,84.8
219,51.72824,58.6
220,74.39913,61.2
221,-63.19527,-68.0
222,-51.87313,-65.3
223,64.245735,65.9
224,-62.728867,-65.2
225,-65.02477,-64.6
226,-72.422,-64.7
227,-22.355423,-19.5
228,63.29978,62.2
229,-80.590096,-88.3
230,-20.502142,-18.3
231,45.125263,45.0
232,80.68624,88.7
233,31.737038,35.2
234,58.77267,59.5
235,47.93115,44.6
236,-68.30671,-72.1
237,-6.5792613,-5.5
238,-64.387436,-83.0
239,-46.310246,-47.6
240,26.391748,27.6
241,-61.38289,-58.5
242,42.368076,75.3
243,76.79043,71.4
244,22.33233,23.2
245,71.512054,79.5
246,-2.9558568,-3.1
247,1.2955667,-3.6
248,34.993923,35.8
249,-62.132412,-73.3
250,-24.96418,-26.4
251,-5.468543,-10.9
252,-37.683796,-36.7
253,-12.187455,-14.1
254,28.285965,26.0
255,4.7212067,2.1
256,30.13608,31.5
257,19.872486,23.4
258,-35.902737,-37.7
259,-56.234028,-66.2
260,70.54183,84.7
261,65.30186,69.1
262,49.485565,50.9
263,45.831974,49.6
264,7.254723,5.6
265,-51.19504,-53.9
266,-10.46651,-11.3
267,65.90837,65.3
268,-31.711012,-34.4
269,20.866327,21.4
270,62.79237,71.8
271,-22.200487,-25.7
272,22.937368,25.8
273,67.63929,60.7
274,-13.118848,-13.0
275,42.45918,50.5
276,-57.197655,-59.1
277,51.07271,41.3
278,63.327885,63.0
