,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,3.176561,1.132145,-2.293934,-4.8264847
1,2.0,2.0,-4.702998,-1.281524,6.101782,2.0742805
2,2.0,2.0,-6.0323853,0.17383134,8.813098,-1.0527173
3,0.0,0.0,2.3110363,0.64555913,-1.5723057,-3.2795994
4,2.0,2.0,-2.107466,-0.28767243,3.0920248,0.29881614
5,2.0,2.0,-4.5736046,1.1854811,7.222736,-2.5255907
6,2.0,2.0,-2.9864414,-1.6834195,3.3610978,3.2521212
7,0.0,0.0,3.7637498,1.8762436,-2.841533,-6.1604953
8,0.0,1.0,2.5779927,1.4015634,-1.8278095,-4.228944
9,0.0,0.0,4.694849,1.207671,-3.4842207,-6.8500533
10,1.0,1.0,0.30520374,1.4147999,0.06143064,-2.2466934
11,2.0,1.0,0.032445274,0.8002948,0.8588475,-1.7117487
12,2.0,2.0,-3.3111415,-0.8954939,4.63939,1.355214
13,0.0,1.0,4.464842,1.2913091,-3.347465,-6.650214
14,1.0,2.0,-0.15152098,2.0485623,0.5161207,-3.1455672
15,3.0,3.0,-4.086232,-3.0877607,3.322236,5.399925
16,2.0,2.0,-2.48759,-1.1249788,2.9306924,2.192797
17,0.0,1.0,0.6242143,0.43670654,-0.22363803,-0.9472247
18,3.0,3.0,-5.4358587,-4.550642,3.0777848,7.128684
19,2.0,2.0,-9.520252,-1.0108086,13.255959,0.51671714
20,2.0,2.0,-1.0303694,-0.16862684,2.1056561,0.015820011
21,3.0,3.0,-7.4309235,-6.2310324,3.8590977,9.635008
22,2.0,3.0,-3.6421187,-1.489564,4.9632463,2.6953127
23,1.0,1.0,0.30412865,2.1682441,0.07174818,-3.4678292
24,0.0,0.0,5.1395693,1.1173584,-3.796686,-7.320894
25,0.0,0.0,5.187482,1.2830112,-3.8584502,-7.5430107
26,1.0,1.0,0.72870183,2.6600516,-0.3176062,-4.526552
27,2.0,2.0,-7.6978064,-0.51848286,10.968802,-0.0016775876
28,0.0,0.0,3.038631,1.3050307,-2.2228658,-4.751999
29,2.0,2.0,-3.9731023,-1.9664993,5.2645845,3.4793925
30,3.0,2.0,-1.5512401,-0.89941233,1.7156694,1.9466313
31,2.0,2.0,-7.439705,-2.2595775,9.866365,3.6554763
32,2.0,1.0,-1.4155167,0.035882972,2.249442,0.07952051
33,0.0,0.0,4.733884,1.746796,-3.6076443,-7.3468
34,2.0,2.0,-5.7681065,-1.6955955,7.6070323,2.7082527
35,2.0,2.0,-3.3075683,-1.469634,3.9953156,2.722413
36,3.0,3.0,-5.260904,-4.290996,3.2087715,6.8827157
37,2.0,3.0,-2.7580283,-1.0102928,3.1634498,2.3191855
38,3.0,3.0,-4.9489346,-3.6215408,4.2749863,6.3848915
39,1.0,1.0,1.4706837,4.7191343,-1.316021,-8.135111
40,2.0,2.0,-7.0487404,-1.8015196,9.64733,2.6177144
41,2.0,2.0,-7.6795645,-2.2247307,10.585747,3.4713445
42,0.0,0.0,5.0440354,1.2558486,-3.750207,-7.3359737
43,2.0,3.0,-2.8909361,-1.0657506,3.5417051,2.1492984
44,2.0,2.0,-8.185001,-0.89492464,11.659691,0.7225284
45,3.0,3.0,-3.3222904,-2.3641965,2.7087965,4.3834014
46,1.0,1.0,-0.037982598,2.243385,0.46951506,-3.648964
47,2.0,2.0,-2.9700668,0.5114467,4.3894105,-0.99742824
48,2.0,2.0,-5.467805,-1.9168867,7.120542,3.5636034
49,2.0,2.0,-4.3057847,0.036263846,6.3640556,-0.5313603
50,1.0,2.0,0.57190555,0.7445165,-0.14995423,-1.3141211
51,2.0,2.0,-13.22239,-2.2546594,18.882587,2.6557
52,0.0,0.0,1.9787197,0.7509222,-1.3330786,-2.8669846
53,1.0,2.0,0.25572366,1.4715712,0.006147355,-2.3369896
54,2.0,2.0,-5.7697945,-0.4841329,8.196176,0.2650842
55,1.0,1.0,0.868157,1.0313356,-0.4724382,-1.9559556
