               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.076456,            0.052878,             0.01302,             0.68195,               0.198,             0.15888,            0.034919,            0.056876,            0.027951,           0.0087692,              0.0706,           0.0032667,           0.0032667
                   1,            0.059821,            0.032378,           0.0078483,             0.05187,             0.32239,            0.053025,            0.013878,            0.067206,            0.018566,            0.007826,            0.040578,           0.0065782,           0.0065782
                   2,            0.056362,            0.030075,             0.00813,             0.18621,             0.67894,             0.28773,            0.077331,            0.052499,             0.02216,           0.0077818,            0.010534,           0.0098678,           0.0098678
                   3,            0.049337,            0.028933,           0.0083702,             0.80083,              0.3335,             0.46352,             0.12005,            0.039002,            0.024059,           0.0075006,            0.009901,            0.009901,            0.009901
                   4,            0.041474,            0.029399,           0.0077234,             0.47027,              0.6165,             0.56568,             0.22391,            0.035846,             0.02172,           0.0074698,            0.009901,            0.009901,            0.009901
                   5,            0.037047,            0.025908,           0.0075257,             0.61202,             0.64125,             0.63687,             0.34619,            0.035852,            0.017936,           0.0071566,            0.009868,            0.009868,            0.009868
                   6,            0.033496,               0.024,           0.0070926,             0.65382,             0.60321,             0.52199,             0.24378,             0.02979,            0.019235,           0.0070177,            0.009835,            0.009835,            0.009835
                   7,            0.031966,            0.023627,           0.0073214,             0.50478,             0.72325,             0.63399,             0.28562,            0.031461,            0.021497,           0.0069513,            0.009802,            0.009802,            0.009802
                   8,            0.030983,            0.022066,           0.0068354,             0.74538,             0.74144,             0.77058,             0.32888,            0.033954,            0.021362,           0.0069479,            0.009769,            0.009769,            0.009769
                   9,            0.029037,            0.021345,            0.006792,             0.69235,             0.66706,             0.66728,             0.27925,            0.022802,            0.019231,           0.0066476,            0.009736,            0.009736,            0.009736
                  10,            0.027275,            0.020128,           0.0064219,             0.57307,               0.666,             0.63806,             0.31867,            0.022162,            0.019406,           0.0063629,            0.009703,            0.009703,            0.009703
                  11,            0.027623,            0.020225,           0.0058139,             0.85956,             0.67802,             0.78119,             0.28928,            0.032359,             0.02194,           0.0063377,             0.00967,             0.00967,             0.00967
                  12,            0.026602,            0.020575,           0.0060058,             0.89718,             0.69986,             0.81448,             0.35439,            0.029123,            0.022763,           0.0058441,            0.009637,            0.009637,            0.009637
                  13,            0.025544,            0.019861,           0.0052519,             0.88982,             0.69475,             0.81266,             0.36021,            0.029152,            0.023301,           0.0051125,            0.009604,            0.009604,            0.009604
                  14,            0.025659,            0.019347,           0.0051478,             0.89243,             0.66448,             0.77101,             0.27128,            0.026632,             0.02163,           0.0065214,            0.009571,            0.009571,            0.009571
