,Pred,Real
0,64.58516,64.0
1,72.70539,73.0
2,70.9312,69.0
3,69.30308,69.0
4,71.60301,72.0
5,69.58521,74.0
6,67.94605,68.0
7,69.322914,69.0
8,70.1268,71.0
9,70.25665,71.0
10,71.60458,72.0
11,62.98766,64.0
12,65.809586,67.0
13,68.80799,68.0
14,65.4432,67.0
15,65.324135,66.0
16,65.850334,65.0
17,73.57731,74.0
18,70.176315,71.0
19,70.15556,69.0
20,65.10823,65.0
21,67.44695,68.0
22,70.02056,70.0
23,74.11811,74.0
24,68.07122,68.0
25,69.79604,69.0
26,65.2391,64.0
27,72.85235,74.0
28,66.329025,66.0
29,64.19619,64.0
30,63.904564,65.0
31,66.77233,67.0
32,66.85062,68.0
33,69.750114,69.0
34,68.41319,69.0
35,70.53093,71.0
36,70.50139,71.0
37,70.209366,70.0
38,72.550285,73.0
39,68.15902,67.0
40,70.40593,72.0
41,67.64949,67.0
42,73.2419,73.0
43,73.182144,74.0
44,68.00286,65.0
45,64.888336,65.0
46,72.89256,74.0
47,69.90179,67.0
48,64.923294,65.0
49,72.55756,74.0
50,71.82134,73.0
51,63.864155,65.0
52,63.845478,64.0
53,70.67495,72.0
54,69.49883,70.0
55,63.978954,65.0
56,68.50484,69.0
57,69.81601,70.0
58,65.60826,65.0
59,66.22662,67.0
60,69.180855,70.0
61,74.4041,74.0
62,73.10727,73.0
63,74.45845,74.0
64,71.042786,72.0
65,69.28134,69.0
66,68.005226,68.0
67,68.35229,68.0
68,66.11242,65.0
69,71.387505,70.0
70,64.84134,65.0
71,68.35032,68.0
72,73.9945,74.0
73,67.86829,69.0
74,72.97876,74.0
75,65.61443,64.0
76,67.92012,70.0
77,70.35276,71.0
78,72.85426,74.0
79,69.69089,70.0
80,72.30357,72.0
81,71.252396,72.0
82,73.606544,73.0
83,71.53399,72.0
84,65.11712,65.0
85,69.591736,70.0
86,69.08019,70.0
87,64.74505,64.0
88,71.741066,74.0
89,72.78616,74.0
90,71.47631,71.0
91,65.03732,66.0
92,66.8169,67.0
93,71.55978,72.0
94,64.17106,64.0
95,64.841446,66.0
96,68.25868,68.0
97,70.75207,72.0
98,67.05588,68.0
99,68.96017,69.0
100,66.795456,68.0
101,69.40087,70.0
102,64.53909,65.0
103,66.08832,67.0
104,66.26413,66.0
105,71.903046,72.0
106,71.76182,73.0
107,63.795033,65.0
108,67.76077,67.0
109,62.459724,64.0
110,71.649765,71.0
111,72.42139,73.0
112,68.48128,69.0
113,69.888466,70.0
114,68.581894,69.0
115,65.263664,65.0
116,69.15942,70.0
117,71.01024,71.0
118,70.87332,71.0
119,67.558754,69.0
120,64.89039,66.0
121,70.30528,71.0
122,73.89388,74.0
123,64.4472,64.0
124,66.44649,67.0
125,67.52279,69.0
126,63.94042,64.0
127,67.03704,68.0
128,65.17083,67.0
129,65.26137,64.0
130,66.29145,67.0
131,71.30427,71.0
132,72.767334,73.0
133,73.072365,74.0
134,63.608883,64.0
135,66.36013,64.0
136,69.834114,70.0
137,66.252106,65.0
138,63.663757,64.0
139,67.671326,70.0
140,71.71389,73.0
141,65.13429,65.0
142,67.35788,67.0
143,67.362335,69.0
144,67.12686,66.0
145,68.683395,69.0
146,63.726425,65.0
147,67.80431,66.0
148,74.01876,74.0
149,71.62816,70.0
150,72.76776,74.0
151,71.17609,73.0
152,66.97001,65.0
153,72.19462,73.0
154,65.99585,65.0
155,71.971794,73.0
156,72.286095,74.0
157,74.03111,74.0
158,64.23582,66.0
159,64.32952,67.0
160,70.73673,71.0
161,72.81981,74.0
162,66.41688,66.0
163,71.30464,73.0
164,66.835884,67.0
165,69.592224,68.0
166,64.45396,64.0
167,63.65416,65.0
168,68.726295,68.0
169,67.746735,67.0
170,64.20185,65.0
171,69.91369,71.0
172,67.296585,67.0
173,71.73,73.0
174,66.993935,68.0
175,70.03635,69.0
176,68.268776,67.0
177,65.7221,68.0
178,69.09579,69.0
179,66.49562,66.0
180,72.96237,74.0
181,73.88718,74.0
182,66.793526,68.0
183,71.55352,71.0
184,68.137535,69.0
185,68.17331,70.0
186,68.446625,69.0
187,72.94454,72.0
188,69.957115,71.0
189,71.42898,72.0
190,69.06713,70.0
191,71.53404,71.0
192,65.486244,66.0
193,70.267235,72.0
194,64.461685,65.0
195,66.2221,66.0
196,69.29764,70.0
197,69.93217,70.0
198,63.913776,64.0
199,65.094635,65.0
200,71.99332,70.0
201,66.50882,67.0
202,70.23673,70.0
203,70.56784,72.0
204,71.59795,72.0
205,70.42004,71.0
206,71.99263,73.0
207,67.90266,68.0
208,63.45777,64.0
209,71.48086,72.0
210,70.78742,70.0
211,63.631546,65.0
212,72.77796,72.0
213,72.85218,74.0
214,72.977394,74.0
215,69.01968,69.0
216,66.854485,67.0
217,72.80489,73.0
218,68.580315,68.0
219,66.25512,65.0
220,72.72792,73.0
221,69.16084,69.0
222,67.45591,69.0
