,Pred,Real
0,62.56314,64.0
1,72.555504,73.0
2,70.33737,69.0
3,69.133316,69.0
4,72.73696,72.0
5,72.60642,74.0
6,67.77078,68.0
7,69.36751,69.0
8,70.77466,71.0
9,70.139305,71.0
10,72.23582,72.0
11,63.703922,64.0
12,66.90579,67.0
13,67.451164,68.0
14,65.48588,67.0
15,65.202545,66.0
16,64.48914,65.0
17,73.87632,74.0
18,71.26948,71.0
19,68.072426,69.0
20,64.057945,65.0
21,66.66828,68.0
22,69.61623,70.0
23,74.048775,74.0
24,66.8217,68.0
25,68.19512,69.0
26,63.53403,64.0
27,73.95536,74.0
28,65.35917,66.0
29,62.89475,64.0
30,64.17746,65.0
31,67.21198,67.0
32,66.71538,68.0
33,69.93484,69.0
34,68.89306,69.0
35,70.53366,71.0
36,70.835884,71.0
37,71.10336,70.0
38,72.79784,73.0
39,67.3028,67.0
40,71.53057,72.0
41,67.247406,67.0
42,73.45221,73.0
43,74.01741,74.0
44,64.25678,65.0
45,64.44803,65.0
46,73.822365,74.0
47,68.844215,67.0
48,65.55038,65.0
49,72.87634,74.0
50,72.07047,73.0
51,63.401463,65.0
52,64.001076,64.0
53,70.76804,72.0
54,69.14588,70.0
55,64.3876,65.0
56,69.93445,69.0
57,69.26402,70.0
58,64.35049,65.0
59,66.017365,67.0
60,68.891426,70.0
61,74.013336,74.0
62,73.976166,73.0
63,73.61899,74.0
64,72.01473,72.0
65,68.529816,69.0
66,68.07783,68.0
67,67.94049,68.0
68,64.17934,65.0
69,71.15537,70.0
70,64.842476,65.0
71,67.57814,68.0
72,74.13986,74.0
73,68.635735,69.0
74,74.028336,74.0
75,63.218792,64.0
76,69.64973,70.0
77,70.77978,71.0
78,73.499565,74.0
79,70.36415,70.0
80,71.86499,72.0
81,72.15684,72.0
82,73.54149,73.0
83,71.472885,72.0
84,65.196266,65.0
85,69.89619,70.0
86,70.82969,70.0
87,63.445442,64.0
88,73.25135,74.0
89,74.025185,74.0
90,71.34392,71.0
91,64.34692,66.0
92,66.74475,67.0
93,70.67624,72.0
94,63.499447,64.0
95,65.439766,66.0
96,67.458855,68.0
97,71.68185,72.0
98,68.01782,68.0
99,69.0115,69.0
100,68.29997,68.0
101,70.176155,70.0
102,64.58042,65.0
103,67.13377,67.0
104,66.58739,66.0
