               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.079643,             0.05242,             0.01385,             0.05329,              0.3085,            0.034545,           0.0075378,            0.062408,            0.026938,            0.010603,              0.0706,           0.0032667,           0.0032667
                   1,            0.060928,            0.033259,           0.0082732,            0.090325,              0.3835,             0.09324,            0.029951,            0.059351,            0.023991,           0.0088309,            0.040578,           0.0065782,           0.0065782
                   2,             0.06087,            0.031132,           0.0084282,            0.037752,               0.355,            0.035315,           0.0074575,            0.062006,            0.022872,           0.0087119,            0.010534,           0.0098678,           0.0098678
                   3,            0.050272,            0.032652,           0.0077924,             0.62031,             0.25675,             0.13546,            0.020885,            0.051804,            0.043576,           0.0085488,            0.009901,            0.009901,            0.009901
                   4,             0.04174,            0.030904,           0.0076379,             0.19782,             0.59225,             0.31768,             0.10607,            0.041587,            0.029383,           0.0082456,            0.009901,            0.009901,            0.009901
                   5,            0.038294,            0.028636,           0.0074322,             0.48273,                0.59,             0.47261,             0.14027,            0.036221,            0.023394,           0.0080224,            0.009868,            0.009868,            0.009868
                   6,            0.034819,            0.026898,           0.0073923,             0.43988,               0.573,             0.52352,             0.16742,            0.043137,            0.027182,           0.0079605,            0.009835,            0.009835,            0.009835
                   7,            0.033231,            0.026157,           0.0072698,             0.31912,              0.6465,             0.55836,              0.2723,            0.037754,            0.021047,           0.0076835,            0.009802,            0.009802,            0.009802
                   8,            0.031678,            0.025118,           0.0073467,             0.42843,              0.8025,             0.65761,              0.3737,            0.034585,            0.022145,           0.0076529,            0.009769,            0.009769,            0.009769
                   9,             0.03035,             0.02543,           0.0072218,             0.45087,             0.83275,             0.65286,             0.33415,            0.032735,            0.022424,           0.0076277,            0.009736,            0.009736,            0.009736
                  10,            0.028636,            0.024928,           0.0069853,             0.48508,             0.68994,             0.57451,             0.29944,            0.023128,            0.023947,            0.007598,            0.009703,            0.009703,            0.009703
                  11,            0.027838,            0.024993,            0.006661,             0.49555,             0.71925,             0.62533,             0.21617,            0.031239,            0.026647,           0.0076285,             0.00967,             0.00967,             0.00967
                  12,            0.027817,            0.024277,           0.0064065,             0.46128,             0.85025,             0.67896,             0.28438,            0.037887,            0.026541,           0.0077635,            0.009637,            0.009637,            0.009637
                  13,            0.026148,            0.023827,            0.006573,             0.42122,              0.8024,             0.69581,             0.32644,            0.027868,            0.030495,            0.007862,            0.009604,            0.009604,            0.009604
                  14,            0.025128,            0.023411,           0.0065604,             0.37598,                 0.7,             0.62936,             0.26978,            0.033716,            0.030379,           0.0076791,            0.009571,            0.009571,            0.009571
