               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.080957,            0.052947,            0.014298,            0.076452,               0.148,            0.034856,           0.0065139,            0.064628,            0.030701,           0.0096688,              0.0706,           0.0032667,           0.0032667
                   1,            0.062345,            0.033157,           0.0088055,             0.55383,              0.1595,            0.050715,           0.0098588,            0.063315,            0.023808,           0.0079197,            0.040578,           0.0065782,           0.0065782
                   2,            0.059228,            0.029914,           0.0085234,             0.76233,              0.2845,             0.24276,            0.045172,            0.061377,            0.021264,           0.0079633,            0.010534,           0.0098678,           0.0098678
                   3,            0.054224,            0.031302,           0.0082413,             0.15389,             0.50125,             0.15493,             0.03743,            0.047476,            0.029301,            0.007629,            0.009901,            0.009901,            0.009901
                   4,            0.043767,            0.030574,           0.0077861,             0.75635,             0.34975,             0.37538,             0.15169,            0.040528,            0.025665,           0.0071588,            0.009901,            0.009901,            0.009901
                   5,            0.038372,            0.031506,           0.0078664,             0.76901,             0.38025,             0.42843,             0.20154,            0.036956,            0.029325,           0.0069892,            0.009868,            0.009868,            0.009868
                   6,            0.035751,            0.028528,           0.0073139,             0.27874,              0.7925,             0.52467,             0.22177,            0.034812,            0.026609,            0.006837,            0.009835,            0.009835,            0.009835
                   7,              0.0342,            0.027218,           0.0072948,             0.25192,              0.8465,             0.46856,             0.20876,            0.034919,            0.027302,           0.0067291,            0.009802,            0.009802,            0.009802
                   8,            0.032142,            0.026601,           0.0073147,             0.32512,              0.8545,              0.5944,             0.25747,            0.034353,            0.024437,           0.0066672,            0.009769,            0.009769,            0.009769
                   9,            0.031554,            0.026973,           0.0072966,             0.39593,             0.79875,             0.51988,             0.24716,            0.026056,            0.023239,           0.0066592,            0.009736,            0.009736,            0.009736
                  10,            0.029753,             0.02589,           0.0070833,             0.44315,              0.7995,             0.58721,             0.33224,            0.026349,            0.023318,           0.0066138,            0.009703,            0.009703,            0.009703
                  11,            0.028981,            0.025695,            0.007413,             0.40009,               0.878,             0.59122,             0.27794,            0.032553,            0.024563,           0.0065929,             0.00967,             0.00967,             0.00967
                  12,            0.027669,            0.025101,           0.0071434,             0.43109,             0.87275,             0.62405,             0.32996,            0.031029,            0.024909,           0.0065103,            0.009637,            0.009637,            0.009637
                  13,            0.026842,            0.024558,           0.0068438,             0.43723,                0.87,             0.59041,             0.32556,            0.020302,            0.023839,           0.0065495,            0.009604,            0.009604,            0.009604
                  14,            0.026729,             0.02464,           0.0070497,             0.39313,              0.8755,             0.56073,             0.23859,            0.029672,            0.025671,            0.006584,            0.009571,            0.009571,            0.009571
                  15,            0.026759,            0.025005,           0.0068991,             0.39161,             0.86675,             0.58486,              0.2529,            0.030903,            0.028207,           0.0065214,            0.009538,            0.009538,            0.009538
