,Pred,Real
0,2.0,0.0
1,2.0,2.0
2,1.0,2.0
3,2.0,0.0
4,2.0,2.0
5,1.0,2.0
6,2.0,2.0
7,2.0,0.0
8,2.0,1.0
9,0.0,0.0
10,2.0,1.0
11,2.0,1.0
12,1.0,2.0
13,0.0,1.0
14,2.0,2.0
15,2.0,3.0
16,2.0,2.0
17,1.0,1.0
18,2.0,3.0
19,0.0,2.0
20,0.0,2.0
21,2.0,3.0
22,2.0,3.0
23,0.0,1.0
24,2.0,0.0
25,2.0,0.0
26,1.0,1.0
27,1.0,2.0
28,2.0,0.0
29,0.0,2.0
30,2.0,2.0
31,2.0,2.0
32,2.0,1.0
33,2.0,0.0
34,2.0,2.0
35,1.0,2.0
36,2.0,3.0
37,0.0,3.0
38,2.0,3.0
39,2.0,1.0
40,2.0,2.0
41,0.0,2.0
42,2.0,0.0
43,2.0,3.0
44,0.0,2.0
45,2.0,3.0
46,2.0,1.0
47,2.0,2.0
48,0.0,2.0
49,2.0,2.0
50,2.0,2.0
51,2.0,2.0
52,2.0,0.0
53,0.0,2.0
54,0.0,2.0
55,0.0,1.0
56,0.0,2.0
57,2.0,0.0
58,0.0,1.0
59,2.0,3.0
60,2.0,2.0
61,1.0,1.0
62,2.0,3.0
63,0.0,2.0
64,2.0,2.0
65,0.0,0.0
66,2.0,0.0
67,0.0,3.0
68,2.0,0.0
69,0.0,1.0
70,2.0,3.0
71,2.0,0.0
72,2.0,0.0
73,2.0,2.0
74,2.0,2.0
75,0.0,2.0
76,2.0,0.0
77,3.0,2.0
78,2.0,0.0
79,0.0,0.0
80,0.0,2.0
81,2.0,3.0
82,0.0,0.0
83,2.0,2.0
84,2.0,2.0
85,2.0,3.0
86,3.0,0.0
87,2.0,2.0
88,2.0,3.0
89,2.0,2.0
90,1.0,1.0
91,2.0,2.0
92,2.0,3.0
93,1.0,0.0
94,2.0,2.0
95,2.0,3.0
96,0.0,0.0
97,1.0,2.0
98,0.0,2.0
99,2.0,2.0
100,2.0,2.0
101,2.0,1.0
102,2.0,2.0
103,0.0,2.0
104,2.0,1.0
105,2.0,3.0
106,2.0,3.0
107,2.0,0.0
108,2.0,2.0
109,2.0,2.0
110,1.0,1.0
111,2.0,2.0
112,0.0,1.0
113,2.0,1.0
114,0.0,2.0
115,1.0,2.0
116,1.0,1.0
117,2.0,2.0
