,Pred,Real,Pred_raw0,Pred_raw1,Pred_raw2,Pred_raw3
0,0.0,0.0,11.914661,-4.9319115,-6.0307417,-3.8926992
1,2.0,2.0,-4.735242,-3.1295636,14.895731,0.02960487
2,2.0,2.0,-4.63305,-3.278445,14.270519,0.3889154
3,0.0,0.0,5.968143,-1.4129492,-3.370576,-2.087861
4,2.0,2.0,-4.4172573,-3.044996,13.412565,0.46482274
5,2.0,2.0,-5.2790318,-3.7140605,16.161686,0.41351578
6,2.0,2.0,-4.082862,-2.8613904,12.924409,0.25161633
7,0.0,0.0,10.483471,-4.422035,-5.287579,-3.3743932
8,1.0,1.0,2.6009195,11.797641,-2.342471,-7.240152
9,0.0,0.0,12.656637,-5.233739,-6.4265866,-4.164042
10,1.0,1.0,3.156418,13.195309,-2.872989,-8.131929
11,1.0,1.0,2.989062,14.948606,-2.6616974,-9.18274
12,2.0,2.0,-5.3373127,-3.639519,16.612936,0.17665131
13,1.0,1.0,3.0286832,14.517169,-2.6931782,-8.960468
14,2.0,2.0,-4.7521825,-3.251575,14.511129,0.30414543
15,3.0,3.0,-2.6681578,-5.0913725,-2.1760204,9.3725195
16,2.0,2.0,-5.079577,-3.6165283,15.797404,0.3021756
17,1.0,1.0,3.6204374,17.681581,-3.383252,-10.902843
18,3.0,3.0,-2.751806,-5.1766567,-2.2421887,9.5887375
19,2.0,2.0,-4.5972943,-3.372524,14.0160265,0.5372631
20,2.0,2.0,-4.833484,-3.2524722,14.587723,0.4554107
21,3.0,3.0,-2.9130168,-5.5166445,-2.571327,10.227842
22,3.0,3.0,-3.25582,-6.2111506,-2.9129295,11.448603
23,1.0,1.0,2.8825727,14.146915,-2.6004016,-8.7016535
24,0.0,0.0,10.510399,-4.398239,-5.2959366,-3.3976426
25,0.0,0.0,10.339175,-4.156472,-5.2425246,-3.3964148
26,1.0,1.0,3.3823876,16.029448,-3.1120172,-9.884959
27,2.0,2.0,-4.505075,-3.1593482,13.7019415,0.45683143
28,0.0,0.0,11.876813,-4.827919,-6.0379863,-3.9064264
29,2.0,2.0,-4.6535625,-3.200069,14.633408,0.095985726
30,2.0,2.0,-4.576882,-3.4021332,14.183956,0.42572126
31,2.0,2.0,-4.4615088,-3.3099835,14.036036,0.32156667
32,1.0,1.0,3.2627923,15.856598,-2.9278789,-9.756944
33,0.0,0.0,13.055437,-5.5388207,-6.549817,-4.2694244
34,2.0,2.0,-4.57179,-3.4122374,14.440871,0.28797778
35,2.0,2.0,-5.1398263,-3.494689,16.00959,0.18998559
36,3.0,3.0,-3.0841556,-5.866131,-2.672057,10.811135
37,3.0,3.0,-3.4438984,-6.4856386,-2.848829,11.88235
38,3.0,3.0,-3.4305055,-6.498945,-2.9299023,11.93325
39,1.0,1.0,2.6852992,12.729715,-2.4671354,-7.8286486
40,2.0,2.0,-4.3314433,-3.4182827,13.438958,0.5521291
41,2.0,2.0,-5.249094,-3.8683336,16.42842,0.30778405
42,0.0,0.0,5.158323,-0.77261525,-3.019885,-1.9390837
43,3.0,3.0,-3.2546105,-6.172571,-2.7908952,11.350088
44,2.0,2.0,-4.753981,-3.284805,14.559659,0.30474874
45,3.0,3.0,-3.379386,-6.4000206,-2.8911676,11.75414
46,1.0,1.0,2.7457094,14.922061,-2.3672473,-9.185113
47,2.0,2.0,-4.937166,-3.5283628,15.127343,0.42737946
48,2.0,2.0,-3.8146846,-2.605398,11.651429,0.406127
49,2.0,2.0,-4.7868237,-3.4870675,14.580132,0.5234507
50,2.0,2.0,-4.422001,-3.318105,13.521622,0.5749604
51,2.0,2.0,-5.0809293,-3.1411316,15.438537,0.135238
52,0.0,0.0,8.678482,-2.8650827,-4.6935797,-2.9009936
53,2.0,2.0,-4.833427,-3.1968706,14.700336,0.2641953
54,2.0,2.0,-4.4286327,-2.804344,13.528499,0.25047585
55,1.0,1.0,2.4397895,11.158843,-2.0480657,-6.867353
56,2.0,2.0,-5.1740947,-3.7102685,15.82786,0.457337
57,0.0,0.0,11.012277,-4.7076025,-5.5388126,-3.552268
58,1.0,1.0,2.695117,13.7646,-2.3377964,-8.451591
59,3.0,3.0,-2.7025738,-5.1881495,-2.331733,9.582797
60,2.0,2.0,-4.626995,-3.4464405,14.200953,0.5107214
61,1.0,1.0,3.1670544,15.75393,-2.8608499,-9.730609
62,3.0,3.0,-3.3704352,-6.386606,-2.894811,11.728345
63,2.0,2.0,-4.478872,-2.9984024,13.582756,0.4025304
64,2.0,2.0,-5.2527747,-3.7927153,16.211252,0.4194871
65,0.0,0.0,9.477748,-4.0021234,-4.806918,-3.031156
66,0.0,0.0,11.067159,-4.5534067,-5.6197586,-3.6071007
67,3.0,3.0,-2.6833007,-5.1152754,-2.154228,9.388411
68,0.0,0.0,7.3594,-2.9446428,-3.7991374,-2.3420646
69,1.0,1.0,3.2055268,15.470802,-2.8984823,-9.526701
70,3.0,3.0,-3.3716395,-6.3537545,-2.853462,11.686156
71,0.0,0.0,10.0981245,-3.9179213,-5.2519507,-3.33934
72,0.0,0.0,9.333703,-3.5900853,-4.8438034,-3.049694
73,2.0,2.0,-5.217011,-3.727374,16.174541,0.35777494
74,2.0,2.0,-4.678749,-3.3689919,14.644341,0.32008693
75,2.0,2.0,-3.545557,-1.4870734,10.770055,-0.2263472
76,0.0,0.0,9.3635025,-3.620467,-4.8234277,-3.0954244
77,2.0,2.0,-5.215675,-3.7727752,16.312983,0.29350314
78,0.0,0.0,9.139993,-3.839954,-4.6170907,-2.9213808
79,0.0,0.0,10.608117,-3.8696592,-5.605191,-3.5630145
