               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.088645,            0.057545,            0.017089,                   0,                   0,                   0,                   0,            0.091039,            0.029607,            0.013082,              0.0784,              0.0024,              0.0024
                   1,            0.073321,            0.033742,           0.0094542,            0.009815,              0.2595,            0.017083,           0.0033097,            0.078393,            0.024638,           0.0094788,            0.055876,           0.0048757,           0.0048757
                   2,            0.069016,            0.027553,           0.0087308,           0.0098156,              0.3215,            0.012324,           0.0022326,             0.07538,            0.029666,            0.010284,            0.033327,           0.0073267,           0.0073267
                   3,            0.067868,            0.025869,           0.0085222,             0.56197,              0.1735,             0.04742,           0.0088224,              0.0664,            0.031788,           0.0089813,            0.010753,            0.009753,            0.009753
                   4,             0.06488,            0.030649,           0.0081604,             0.53868,              0.2235,            0.031085,           0.0056882,            0.070724,            0.024601,           0.0084839,            0.009802,            0.009802,            0.009802
                   5,            0.058381,            0.027528,           0.0084369,             0.80389,               0.357,             0.38058,              0.1058,            0.053546,            0.033486,           0.0082047,            0.009802,            0.009802,            0.009802
                   6,            0.048166,            0.029406,           0.0078487,             0.72546,              0.2695,              0.2232,            0.040987,            0.055876,            0.029325,           0.0081692,           0.0097525,           0.0097525,           0.0097525
                   7,            0.043689,            0.027839,           0.0076068,             0.78481,               0.315,             0.33866,            0.073123,            0.045501,            0.030817,            0.008083,            0.009703,            0.009703,            0.009703
                   8,            0.041202,             0.02757,           0.0079024,             0.73041,               0.336,             0.36354,             0.10843,            0.046022,            0.031584,           0.0080883,           0.0096535,           0.0096535,           0.0096535
                   9,             0.03831,            0.026586,           0.0078959,             0.72104,              0.3925,             0.31644,             0.12887,            0.035889,            0.029995,           0.0079468,            0.009604,            0.009604,            0.009604
                  10,            0.035467,            0.025875,             0.00772,             0.85614,              0.4035,             0.42421,             0.13977,            0.036391,            0.027371,           0.0079288,           0.0095545,           0.0095545,           0.0095545
                  11,            0.036611,            0.024742,           0.0081841,             0.93822,             0.43622,             0.45157,             0.21676,            0.029215,             0.03677,           0.0079018,            0.009505,            0.009505,            0.009505
                  12,             0.03311,            0.023905,           0.0078977,             0.91657,             0.43193,              0.4499,             0.18472,            0.035138,            0.049321,           0.0078712,           0.0094555,           0.0094555,           0.0094555
                  13,            0.031488,            0.023665,           0.0077241,             0.90137,               0.426,             0.44535,             0.19702,            0.030849,            0.042799,           0.0078796,            0.009406,            0.009406,            0.009406
                  14,            0.031235,            0.023236,           0.0078231,              0.8156,               0.423,             0.47342,             0.26037,            0.029588,            0.054441,           0.0077351,           0.0093565,           0.0093565,           0.0093565
                  15,            0.030305,            0.022606,           0.0076916,             0.93426,              0.4275,             0.46592,             0.17948,              0.0293,            0.029766,            0.007806,            0.009307,            0.009307,            0.009307
                  16,            0.029559,            0.021956,           0.0076073,             0.87495,             0.42427,               0.502,             0.26681,            0.029119,            0.032578,           0.0077648,           0.0092575,           0.0092575,           0.0092575
                  17,            0.028283,            0.020663,           0.0077097,              0.9255,             0.42838,             0.49669,             0.18215,            0.033038,            0.048597,           0.0076954,            0.009208,            0.009208,            0.009208
                  18,            0.027196,            0.022054,           0.0080014,             0.75709,             0.42228,             0.40741,             0.18334,            0.030159,            0.032306,           0.0076981,           0.0091585,           0.0091585,           0.0091585
                  19,            0.026943,            0.020663,           0.0076854,             0.94208,               0.444,             0.55544,             0.31445,            0.022421,            0.022355,           0.0076851,            0.009109,            0.009109,            0.009109
                  20,            0.025328,            0.019921,           0.0075526,             0.93401,              0.4445,             0.56377,              0.2686,            0.026542,              0.0283,           0.0076466,           0.0090595,           0.0090595,           0.0090595
                  21,            0.026636,            0.020887,           0.0074932,             0.93005,              0.4375,             0.54939,              0.2473,            0.030286,            0.024172,           0.0077221,             0.00901,             0.00901,             0.00901
                  22,            0.025606,            0.020334,           0.0069626,             0.93715,             0.44165,             0.55942,             0.31367,            0.023865,            0.021375,           0.0077003,           0.0089605,           0.0089605,           0.0089605
                  23,            0.026136,            0.020618,            0.007022,             0.89887,              0.4405,             0.50981,             0.30126,            0.019391,            0.030006,           0.0076992,            0.008911,            0.008911,            0.008911
                  24,             0.02419,            0.020078,           0.0074654,             0.92727,               0.439,             0.57301,              0.3015,            0.022145,            0.026291,           0.0076729,           0.0088615,           0.0088615,           0.0088615
                  25,            0.025107,            0.019496,           0.0074789,              0.8627,              0.4345,             0.52492,             0.29559,            0.021036,            0.045707,           0.0076183,            0.008812,            0.008812,            0.008812
                  26,            0.022597,            0.018536,           0.0072734,             0.79546,              0.4385,              0.4818,              0.2708,            0.021287,            0.068044,            0.007502,           0.0087625,           0.0087625,           0.0087625
                  27,            0.024961,            0.020067,           0.0075968,              0.8663,               0.439,              0.5378,             0.29069,            0.019218,            0.074382,           0.0074432,            0.008713,            0.008713,            0.008713
                  28,            0.022764,            0.019433,           0.0071376,              0.8594,               0.436,             0.55801,             0.29182,            0.025647,            0.055058,           0.0074234,           0.0086635,           0.0086635,           0.0086635
                  29,            0.023708,            0.019025,            0.007139,             0.81162,              0.4385,             0.51993,             0.24389,            0.024541,            0.061609,           0.0072803,            0.008614,            0.008614,            0.008614
                  30,            0.022032,            0.019089,            0.006655,             0.93172,               0.445,              0.5736,             0.32201,            0.024752,            0.079651,           0.0072392,           0.0085645,           0.0085645,           0.0085645
                  31,            0.023215,            0.019655,           0.0063432,             0.90371,               0.434,             0.61231,              0.3689,            0.019274,            0.040439,           0.0071182,            0.008515,            0.008515,            0.008515
                  32,            0.021969,            0.018381,           0.0068564,             0.91686,              0.4425,             0.62229,             0.34438,            0.024502,            0.064606,           0.0069714,           0.0084655,           0.0084655,           0.0084655
                  33,              0.0217,            0.018841,           0.0068749,              0.8641,                0.44,             0.60666,             0.34045,             0.02246,            0.078312,           0.0068184,            0.008416,            0.008416,            0.008416
                  34,            0.021668,            0.018628,           0.0066041,             0.91364,              0.4425,             0.62047,              0.3587,            0.020205,             0.10255,           0.0067451,           0.0083665,           0.0083665,           0.0083665
                  35,            0.022595,             0.01914,           0.0057844,             0.84696,              0.4225,             0.62693,             0.40064,            0.017085,            0.083196,           0.0064178,            0.008317,            0.008317,            0.008317
                  36,            0.021974,            0.019265,           0.0059363,              0.7728,              0.4355,             0.51491,             0.25784,            0.020439,             0.13428,           0.0066458,           0.0082675,           0.0082675,           0.0082675
                  37,             0.02117,            0.018631,           0.0058036,             0.85982,               0.446,             0.57125,             0.35363,            0.019096,             0.12978,             0.00681,            0.008218,            0.008218,            0.008218
                  38,            0.020495,            0.017772,           0.0052112,             0.82938,              0.4415,             0.55455,             0.35734,            0.019779,             0.14659,            0.007025,           0.0081685,           0.0081685,           0.0081685
                  39,            0.021182,            0.018346,           0.0052632,             0.90795,               0.449,             0.66362,              0.4063,            0.017629,            0.095793,            0.006337,            0.008119,            0.008119,            0.008119
                  40,             0.02167,            0.018274,           0.0053844,             0.84138,               0.443,             0.63729,              0.3862,            0.017808,             0.10316,           0.0066402,           0.0080695,           0.0080695,           0.0080695
                  41,            0.020846,            0.018415,           0.0055756,             0.80305,               0.435,             0.62842,             0.40159,            0.017166,            0.080049,            0.005184,             0.00802,             0.00802,             0.00802
                  42,            0.019464,            0.017318,           0.0050517,             0.81559,               0.443,             0.68317,              0.4096,            0.019256,             0.12337,           0.0047864,           0.0079705,           0.0079705,           0.0079705
                  43,            0.019978,            0.018158,            0.004995,             0.84048,               0.441,              0.7178,              0.4326,            0.018694,             0.10428,           0.0046383,            0.007921,            0.007921,            0.007921
                  44,            0.019931,            0.017475,           0.0049699,             0.42979,             0.68895,             0.58881,              0.3547,            0.017475,             0.13773,            0.004579,           0.0078715,           0.0078715,           0.0078715
                  45,            0.019483,            0.018373,           0.0046689,             0.51931,             0.66407,             0.68776,              0.4296,             0.01976,            0.054279,           0.0063889,            0.007822,            0.007822,            0.007822
